[train] project_root=/scratch/work/yangs9/ChatTS
[train] config=config/pamap2_sdforger_llama32_3b_5class_v2_hand_chest.yaml
[train] python=/scratch/work/yangs9/ChatTS/.conda-env/bin/python
Sat May 16 18:29:55 2026       
+-----------------------------------------------------------------------------------------+
| NVIDIA-SMI 580.126.20             Driver Version: 580.126.20     CUDA Version: 13.0     |
+-----------------------------------------+------------------------+----------------------+
| GPU  Name                 Persistence-M | Bus-Id          Disp.A | Volatile Uncorr. ECC |
| Fan  Temp   Perf          Pwr:Usage/Cap |           Memory-Usage | GPU-Util  Compute M. |
|                                         |                        |               MIG M. |
|=========================================+========================+======================|
|   0  Tesla V100-SXM2-16GB           On  |   00000000:89:00.0 Off |                    0 |
| N/A   36C    P0             44W /  300W |       0MiB /  16384MiB |      0%      Default |
|                                         |                        |                  N/A |
+-----------------------------------------+------------------------+----------------------+

+-----------------------------------------------------------------------------------------+
| Processes:                                                                              |
|  GPU   GI   CI              PID   Type   Process name                        GPU Memory |
|        ID   ID                                                               Usage      |
|=========================================================================================|
|  No running processes found                                                             |
+-----------------------------------------------------------------------------------------+
{'loss': 1.2765, 'grad_norm': 0.23903514444828033, 'learning_rate': 4.2857142857142856e-05, 'epoch': 0.04}
{'loss': 0.8255, 'grad_norm': 0.10420452058315277, 'learning_rate': 0.00014962630792227205, 'epoch': 1.38}
{'loss': 0.8066, 'grad_norm': 0.10334951430559158, 'learning_rate': 0.00014813153961136023, 'epoch': 1.41}
{'loss': 0.8199, 'grad_norm': 0.08626101166009903, 'learning_rate': 0.00014663677130044843, 'epoch': 1.45}
{'eval_loss': 0.8115781545639038, 'eval_runtime': 82.5959, 'eval_samples_per_second': 7.858, 'eval_steps_per_second': 7.858, 'epoch': 1.45}
{'loss': 0.8152, 'grad_norm': 0.12806124985218048, 'learning_rate': 0.0001451420029895366, 'epoch': 1.49}
{'loss': 0.8162, 'grad_norm': 0.1030598059296608, 'learning_rate': 0.00014364723467862482, 'epoch': 1.52}
{'loss': 0.8259, 'grad_norm': 0.10314276069402695, 'learning_rate': 0.00014215246636771302, 'epoch': 1.56}
{'loss': 0.8186, 'grad_norm': 0.1091979444026947, 'learning_rate': 0.0001406576980568012, 'epoch': 1.59}
{'loss': 0.8187, 'grad_norm': 0.10653599351644516, 'learning_rate': 0.0001391629297458894, 'epoch': 1.63}
{'loss': 0.8027, 'grad_norm': 0.09634637087583542, 'learning_rate': 0.00013766816143497758, 'epoch': 1.67}
{'loss': 0.7999, 'grad_norm': 0.10424090176820755, 'learning_rate': 0.00013617339312406578, 'epoch': 1.7}
{'loss': 0.8244, 'grad_norm': 0.11727511882781982, 'learning_rate': 0.00013467862481315396, 'epoch': 1.74}
{'loss': 0.8016, 'grad_norm': 0.11341672390699387, 'learning_rate': 0.00013318385650224217, 'epoch': 1.78}
{'loss': 0.8089, 'grad_norm': 0.09553097188472748, 'learning_rate': 0.00013168908819133034, 'epoch': 1.81}
{'eval_loss': 0.8108624815940857, 'eval_runtime': 82.7338, 'eval_samples_per_second': 7.844, 'eval_steps_per_second': 7.844, 'epoch': 1.81}
{'loss': 0.8152, 'grad_norm': 0.10945268720388412, 'learning_rate': 0.00013019431988041855, 'epoch': 1.85}
{'loss': 0.8073, 'grad_norm': 0.12393288314342499, 'learning_rate': 0.00012869955156950672, 'epoch': 1.89}
{'loss': 0.8112, 'grad_norm': 0.11440356820821762, 'learning_rate': 0.00012720478325859493, 'epoch': 1.92}
{'loss': 0.8186, 'grad_norm': 0.09067665785551071, 'learning_rate': 0.0001257100149476831, 'epoch': 1.96}
{'loss': 0.8032, 'grad_norm': 0.10132751613855362, 'learning_rate': 0.0001242152466367713, 'epoch': 1.99}
{'loss': 0.808, 'grad_norm': 0.10129651427268982, 'learning_rate': 0.0001227204783258595, 'epoch': 2.03}
{'loss': 0.8226, 'grad_norm': 0.1038346067070961, 'learning_rate': 0.0001212257100149477, 'epoch': 2.07}
{'loss': 0.8169, 'grad_norm': 0.1196027547121048, 'learning_rate': 0.00011973094170403587, 'epoch': 2.1}
{'loss': 0.807, 'grad_norm': 0.14972111582756042, 'learning_rate': 0.00011823617339312408, 'epoch': 2.14}
{'loss': 0.8133, 'grad_norm': 0.0982355922460556, 'learning_rate': 0.00011674140508221225, 'epoch': 2.17}
{'eval_loss': 0.8094584941864014, 'eval_runtime': 81.8501, 'eval_samples_per_second': 7.929, 'eval_steps_per_second': 7.929, 'epoch': 2.17}
{'loss': 0.8173, 'grad_norm': 0.10347055643796921, 'learning_rate': 0.00011524663677130046, 'epoch': 2.21}
{'loss': 0.8218, 'grad_norm': 0.10083697736263275, 'learning_rate': 0.00011375186846038866, 'epoch': 2.25}
{'loss': 0.7964, 'grad_norm': 0.10946208238601685, 'learning_rate': 0.00011225710014947684, 'epoch': 2.28}
{'loss': 0.8123, 'grad_norm': 0.12239951640367508, 'learning_rate': 0.00011076233183856503, 'epoch': 2.32}
{'loss': 0.7988, 'grad_norm': 0.1277989149093628, 'learning_rate': 0.00010926756352765322, 'epoch': 2.36}
{'loss': 0.8002, 'grad_norm': 0.11136036366224289, 'learning_rate': 0.00010777279521674141, 'epoch': 2.39}
{'loss': 0.8086, 'grad_norm': 0.0947042927145958, 'learning_rate': 0.0001062780269058296, 'epoch': 2.43}
{'loss': 0.8114, 'grad_norm': 0.1146945133805275, 'learning_rate': 0.0001047832585949178, 'epoch': 2.46}
{'loss': 0.7917, 'grad_norm': 0.10603372752666473, 'learning_rate': 0.00010328849028400598, 'epoch': 2.5}
{'loss': 0.8114, 'grad_norm': 0.1122543066740036, 'learning_rate': 0.00010179372197309418, 'epoch': 2.54}
{'eval_loss': 0.808380663394928, 'eval_runtime': 81.8465, 'eval_samples_per_second': 7.929, 'eval_steps_per_second': 7.929, 'epoch': 2.54}
{'loss': 0.819, 'grad_norm': 0.1315048336982727, 'learning_rate': 0.00010029895366218237, 'epoch': 2.57}
{'loss': 0.8081, 'grad_norm': 0.11361854523420334, 'learning_rate': 9.880418535127056e-05, 'epoch': 2.61}
{'loss': 0.8003, 'grad_norm': 0.10645067691802979, 'learning_rate': 9.730941704035875e-05, 'epoch': 2.65}
{'loss': 0.7931, 'grad_norm': 0.1080998033285141, 'learning_rate': 9.581464872944694e-05, 'epoch': 2.68}
{'loss': 0.8003, 'grad_norm': 0.09668757021427155, 'learning_rate': 9.431988041853513e-05, 'epoch': 2.72}
{'loss': 0.7948, 'grad_norm': 0.10726560652256012, 'learning_rate': 9.282511210762332e-05, 'epoch': 2.75}
{'loss': 0.8253, 'grad_norm': 0.11098092794418335, 'learning_rate': 9.133034379671151e-05, 'epoch': 2.79}
{'loss': 0.7907, 'grad_norm': 0.1167023777961731, 'learning_rate': 8.98355754857997e-05, 'epoch': 2.83}
{'loss': 0.7876, 'grad_norm': 0.08914471417665482, 'learning_rate': 8.83408071748879e-05, 'epoch': 2.86}
{'loss': 0.8064, 'grad_norm': 0.10725337266921997, 'learning_rate': 8.684603886397609e-05, 'epoch': 2.9}
{'eval_loss': 0.8091012239456177, 'eval_runtime': 82.3346, 'eval_samples_per_second': 7.882, 'eval_steps_per_second': 7.882, 'epoch': 2.9}
{'loss': 0.795, 'grad_norm': 0.11850343644618988, 'learning_rate': 8.535127055306428e-05, 'epoch': 2.94}
{'loss': 0.7983, 'grad_norm': 0.10333391278982162, 'learning_rate': 8.385650224215247e-05, 'epoch': 2.97}
{'loss': 0.7812, 'grad_norm': 0.0980774462223053, 'learning_rate': 8.236173393124066e-05, 'epoch': 3.01}
{'loss': 0.7901, 'grad_norm': 0.11215917766094208, 'learning_rate': 8.086696562032885e-05, 'epoch': 3.04}
{'loss': 0.7881, 'grad_norm': 0.13249273598194122, 'learning_rate': 7.937219730941704e-05, 'epoch': 3.08}
{'loss': 0.8131, 'grad_norm': 0.12424935400485992, 'learning_rate': 7.787742899850523e-05, 'epoch': 3.12}
{'loss': 0.7949, 'grad_norm': 0.12464740872383118, 'learning_rate': 7.638266068759342e-05, 'epoch': 3.15}
{'loss': 0.8111, 'grad_norm': 0.1328563690185547, 'learning_rate': 7.488789237668163e-05, 'epoch': 3.19}
{'loss': 0.8054, 'grad_norm': 0.10896890610456467, 'learning_rate': 7.339312406576982e-05, 'epoch': 3.22}
{'loss': 0.7913, 'grad_norm': 0.11681731045246124, 'learning_rate': 7.189835575485801e-05, 'epoch': 3.26}
{'eval_loss': 0.8081357479095459, 'eval_runtime': 81.7709, 'eval_samples_per_second': 7.937, 'eval_steps_per_second': 7.937, 'epoch': 3.26}
{'loss': 0.7937, 'grad_norm': 0.14305126667022705, 'learning_rate': 7.04035874439462e-05, 'epoch': 3.3}
{'loss': 0.7968, 'grad_norm': 0.11099424958229065, 'learning_rate': 6.890881913303439e-05, 'epoch': 3.33}
{'loss': 0.7871, 'grad_norm': 0.10998973995447159, 'learning_rate': 6.741405082212258e-05, 'epoch': 3.37}
{'loss': 0.7906, 'grad_norm': 0.0983700156211853, 'learning_rate': 6.591928251121077e-05, 'epoch': 3.41}
{'loss': 0.8077, 'grad_norm': 0.1302470713853836, 'learning_rate': 6.442451420029896e-05, 'epoch': 3.44}
{'loss': 0.8035, 'grad_norm': 0.11130095273256302, 'learning_rate': 6.292974588938715e-05, 'epoch': 3.48}
{'loss': 0.7954, 'grad_norm': 0.12229525297880173, 'learning_rate': 6.143497757847534e-05, 'epoch': 3.52}
{'loss': 0.7891, 'grad_norm': 0.12471228092908859, 'learning_rate': 5.994020926756353e-05, 'epoch': 3.55}
{'loss': 0.7963, 'grad_norm': 0.11527712643146515, 'learning_rate': 5.844544095665172e-05, 'epoch': 3.59}
{'loss': 0.8018, 'grad_norm': 0.13536807894706726, 'learning_rate': 5.695067264573991e-05, 'epoch': 3.62}
{'eval_loss': 0.8083013892173767, 'eval_runtime': 81.8171, 'eval_samples_per_second': 7.932, 'eval_steps_per_second': 7.932, 'epoch': 3.62}
{'loss': 0.7876, 'grad_norm': 0.1251734048128128, 'learning_rate': 5.54559043348281e-05, 'epoch': 3.66}
{'loss': 0.7978, 'grad_norm': 0.12198702245950699, 'learning_rate': 5.396113602391629e-05, 'epoch': 3.7}
{'loss': 0.808, 'grad_norm': 0.1315673291683197, 'learning_rate': 5.2466367713004484e-05, 'epoch': 3.73}
{'loss': 0.7929, 'grad_norm': 0.11657314747571945, 'learning_rate': 5.0971599402092675e-05, 'epoch': 3.77}
{'loss': 0.8036, 'grad_norm': 0.11650542169809341, 'learning_rate': 4.947683109118087e-05, 'epoch': 3.81}
{'loss': 0.7901, 'grad_norm': 0.13034625351428986, 'learning_rate': 4.7982062780269064e-05, 'epoch': 3.84}
{'loss': 0.8035, 'grad_norm': 0.11948299407958984, 'learning_rate': 4.648729446935725e-05, 'epoch': 3.88}
{'loss': 0.7965, 'grad_norm': 0.11209865659475327, 'learning_rate': 4.499252615844544e-05, 'epoch': 3.91}
{'loss': 0.8123, 'grad_norm': 0.1193695142865181, 'learning_rate': 4.349775784753363e-05, 'epoch': 3.95}
{'loss': 0.783, 'grad_norm': 0.10678524523973465, 'learning_rate': 4.200298953662182e-05, 'epoch': 3.99}
{'eval_loss': 0.808142900466919, 'eval_runtime': 81.8072, 'eval_samples_per_second': 7.933, 'eval_steps_per_second': 7.933, 'epoch': 3.99}
{'loss': 0.7893, 'grad_norm': 0.1489047259092331, 'learning_rate': 4.050822122571002e-05, 'epoch': 4.02}
{'loss': 0.7866, 'grad_norm': 0.1343836635351181, 'learning_rate': 3.901345291479821e-05, 'epoch': 4.06}
{'loss': 0.8017, 'grad_norm': 0.12374222278594971, 'learning_rate': 3.75186846038864e-05, 'epoch': 4.09}
{'loss': 0.8027, 'grad_norm': 0.13875669240951538, 'learning_rate': 3.602391629297459e-05, 'epoch': 4.13}
{'loss': 0.786, 'grad_norm': 0.13115715980529785, 'learning_rate': 3.452914798206278e-05, 'epoch': 4.17}
{'loss': 0.7897, 'grad_norm': 0.15648671984672546, 'learning_rate': 3.303437967115097e-05, 'epoch': 4.2}
{'loss': 0.7997, 'grad_norm': 0.13455846905708313, 'learning_rate': 3.1539611360239164e-05, 'epoch': 4.24}
{'loss': 0.7815, 'grad_norm': 0.13334286212921143, 'learning_rate': 3.0044843049327355e-05, 'epoch': 4.28}
{'loss': 0.8033, 'grad_norm': 0.15257474780082703, 'learning_rate': 2.8550074738415543e-05, 'epoch': 4.31}
{'loss': 0.7845, 'grad_norm': 0.12838803231716156, 'learning_rate': 2.705530642750374e-05, 'epoch': 4.35}
{'eval_loss': 0.8099575638771057, 'eval_runtime': 81.8447, 'eval_samples_per_second': 7.93, 'eval_steps_per_second': 7.93, 'epoch': 4.35}
{'loss': 0.7938, 'grad_norm': 0.1422773152589798, 'learning_rate': 2.556053811659193e-05, 'epoch': 4.38}
{'loss': 0.7907, 'grad_norm': 0.18194009363651276, 'learning_rate': 2.4065769805680122e-05, 'epoch': 4.42}
{'loss': 0.7885, 'grad_norm': 0.13728544116020203, 'learning_rate': 2.2571001494768313e-05, 'epoch': 4.46}
{'loss': 0.7956, 'grad_norm': 0.15415076911449432, 'learning_rate': 2.1076233183856504e-05, 'epoch': 4.49}
{'loss': 0.7819, 'grad_norm': 0.1424894779920578, 'learning_rate': 1.9581464872944695e-05, 'epoch': 4.53}
{'loss': 0.7812, 'grad_norm': 0.131389781832695, 'learning_rate': 1.8086696562032886e-05, 'epoch': 4.57}
{'loss': 0.8145, 'grad_norm': 0.14440765976905823, 'learning_rate': 1.6591928251121077e-05, 'epoch': 4.6}
{'loss': 0.7856, 'grad_norm': 0.17405931651592255, 'learning_rate': 1.5097159940209268e-05, 'epoch': 4.64}
{'loss': 0.7828, 'grad_norm': 0.13622458279132843, 'learning_rate': 1.3602391629297459e-05, 'epoch': 4.67}
{'loss': 0.7721, 'grad_norm': 0.14623881876468658, 'learning_rate': 1.2107623318385652e-05, 'epoch': 4.71}
{'eval_loss': 0.810552716255188, 'eval_runtime': 81.8705, 'eval_samples_per_second': 7.927, 'eval_steps_per_second': 7.927, 'epoch': 4.71}
{'loss': 0.7931, 'grad_norm': 0.19075338542461395, 'learning_rate': 1.0612855007473843e-05, 'epoch': 4.75}
{'loss': 0.8014, 'grad_norm': 0.16558796167373657, 'learning_rate': 9.118086696562033e-06, 'epoch': 4.78}
{'loss': 0.7707, 'grad_norm': 0.11657511442899704, 'learning_rate': 7.6233183856502244e-06, 'epoch': 4.82}
{'loss': 0.786, 'grad_norm': 0.14462235569953918, 'learning_rate': 6.128550074738415e-06, 'epoch': 4.86}
{'loss': 0.7867, 'grad_norm': 0.16752268373966217, 'learning_rate': 4.633781763826607e-06, 'epoch': 4.89}
{'loss': 0.7931, 'grad_norm': 0.15058669447898865, 'learning_rate': 3.1390134529147986e-06, 'epoch': 4.93}
{'loss': 0.7837, 'grad_norm': 0.15227676928043365, 'learning_rate': 1.6442451420029897e-06, 'epoch': 4.96}
{'loss': 0.7901, 'grad_norm': 0.2024766355752945, 'learning_rate': 1.4947683109118088e-07, 'epoch': 5.0}
{'train_runtime': 10477.5618, 'train_samples_per_second': 2.105, 'train_steps_per_second': 0.132, 'train_loss': 0.815443319859712, 'epoch': 5.0}
/scratch/work/yangs9/ChatTS/outputs/checkpoints/llama32_3b_5class_v2_hand_chest/best
