candidate_id,missing_numeric_fields,missing_columns,parsed_numeric_fields,filter_reason
100,7,"['value_101', 'value_102', 'value_103', 'value_104', 'value_105', 'value_106', 'value_107']",101,missing_fields
101,7,"['value_101', 'value_102', 'value_103', 'value_104', 'value_105', 'value_106', 'value_107']",101,missing_fields
102,6,"['value_102', 'value_103', 'value_104', 'value_105', 'value_106', 'value_107']",102,missing_fields
103,8,"['value_100', 'value_101', 'value_102', 'value_103', 'value_104', 'value_105', 'value_106', 'value_107']",100,missing_fields
104,7,"['value_101', 'value_102', 'value_103', 'value_104', 'value_105', 'value_106', 'value_107']",101,missing_fields
105,7,"['value_101', 'value_102', 'value_103', 'value_104', 'value_105', 'value_106', 'value_107']",101,missing_fields
106,7,"['value_101', 'value_102', 'value_103', 'value_104', 'value_105', 'value_106', 'value_107']",101,missing_fields
107,7,"['value_101', 'value_102', 'value_103', 'value_104', 'value_105', 'value_106', 'value_107']",101,missing_fields
108,8,"['value_100', 'value_101', 'value_102', 'value_103', 'value_104', 'value_105', 'value_106', 'value_107']",100,missing_fields
109,7,"['value_101', 'value_102', 'value_103', 'value_104', 'value_105', 'value_106', 'value_107']",101,missing_fields
110,7,"['value_101', 'value_102', 'value_103', 'value_104', 'value_105', 'value_106', 'value_107']",101,missing_fields
111,7,"['value_101', 'value_102', 'value_103', 'value_104', 'value_105', 'value_106', 'value_107']",101,missing_fields
112,7,"['value_101', 'value_102', 'value_103', 'value_104', 'value_105', 'value_106', 'value_107']",101,missing_fields
113,6,"['value_102', 'value_103', 'value_104', 'value_105', 'value_106', 'value_107']",102,missing_fields
114,7,"['value_101', 'value_102', 'value_103', 'value_104', 'value_105', 'value_106', 'value_107']",101,missing_fields
115,7,"['value_101', 'value_102', 'value_103', 'value_104', 'value_105', 'value_106', 'value_107']",101,missing_fields
116,8,"['value_100', 'value_101', 'value_102', 'value_103', 'value_104', 'value_105', 'value_106', 'value_107']",100,missing_fields
117,7,"['value_101', 'value_102', 'value_103', 'value_104', 'value_105', 'value_106', 'value_107']",101,missing_fields
118,8,"['value_100', 'value_101', 'value_102', 'value_103', 'value_104', 'value_105', 'value_106', 'value_107']",100,missing_fields
119,7,"['value_101', 'value_102', 'value_103', 'value_104', 'value_105', 'value_106', 'value_107']",101,missing_fields
120,7,"['value_101', 'value_102', 'value_103', 'value_104', 'value_105', 'value_106', 'value_107']",101,missing_fields
121,7,"['value_101', 'value_102', 'value_103', 'value_104', 'value_105', 'value_106', 'value_107']",101,missing_fields
122,7,"['value_101', 'value_102', 'value_103', 'value_104', 'value_105', 'value_106', 'value_107']",101,missing_fields
123,8,"['value_100', 'value_101', 'value_102', 'value_103', 'value_104', 'value_105', 'value_106', 'value_107']",100,missing_fields
124,7,"['value_101', 'value_102', 'value_103', 'value_104', 'value_105', 'value_106', 'value_107']",101,missing_fields
125,7,"['value_101', 'value_102', 'value_103', 'value_104', 'value_105', 'value_106', 'value_107']",101,missing_fields
126,7,"['value_101', 'value_102', 'value_103', 'value_104', 'value_105', 'value_106', 'value_107']",101,missing_fields
127,7,"['value_101', 'value_102', 'value_103', 'value_104', 'value_105', 'value_106', 'value_107']",101,missing_fields
128,7,"['value_101', 'value_102', 'value_103', 'value_104', 'value_105', 'value_106', 'value_107']",101,missing_fields
129,7,"['value_101', 'value_102', 'value_103', 'value_104', 'value_105', 'value_106', 'value_107']",101,missing_fields
130,7,"['value_101', 'value_102', 'value_103', 'value_104', 'value_105', 'value_106', 'value_107']",101,missing_fields
131,7,"['value_101', 'value_102', 'value_103', 'value_104', 'value_105', 'value_106', 'value_107']",101,missing_fields
132,7,"['value_101', 'value_102', 'value_103', 'value_104', 'value_105', 'value_106', 'value_107']",101,missing_fields
133,7,"['value_101', 'value_102', 'value_103', 'value_104', 'value_105', 'value_106', 'value_107']",101,missing_fields
134,7,"['value_101', 'value_102', 'value_103', 'value_104', 'value_105', 'value_106', 'value_107']",101,missing_fields
135,7,"['value_101', 'value_102', 'value_103', 'value_104', 'value_105', 'value_106', 'value_107']",101,missing_fields
136,7,"['value_101', 'value_102', 'value_103', 'value_104', 'value_105', 'value_106', 'value_107']",101,missing_fields
137,7,"['value_101', 'value_102', 'value_103', 'value_104', 'value_105', 'value_106', 'value_107']",101,missing_fields
138,7,"['value_101', 'value_102', 'value_103', 'value_104', 'value_105', 'value_106', 'value_107']",101,missing_fields
139,8,"['value_100', 'value_101', 'value_102', 'value_103', 'value_104', 'value_105', 'value_106', 'value_107']",100,missing_fields
140,7,"['value_101', 'value_102', 'value_103', 'value_104', 'value_105', 'value_106', 'value_107']",101,missing_fields
141,7,"['value_101', 'value_102', 'value_103', 'value_104', 'value_105', 'value_106', 'value_107']",101,missing_fields
142,7,"['value_101', 'value_102', 'value_103', 'value_104', 'value_105', 'value_106', 'value_107']",101,missing_fields
143,7,"['value_101', 'value_102', 'value_103', 'value_104', 'value_105', 'value_106', 'value_107']",101,missing_fields
144,7,"['value_101', 'value_102', 'value_103', 'value_104', 'value_105', 'value_106', 'value_107']",101,missing_fields
145,7,"['value_101', 'value_102', 'value_103', 'value_104', 'value_105', 'value_106', 'value_107']",101,missing_fields
146,7,"['value_101', 'value_102', 'value_103', 'value_104', 'value_105', 'value_106', 'value_107']",101,missing_fields
147,6,"['value_102', 'value_103', 'value_104', 'value_105', 'value_106', 'value_107']",102,missing_fields
148,7,"['value_101', 'value_102', 'value_103', 'value_104', 'value_105', 'value_106', 'value_107']",101,missing_fields
149,7,"['value_101', 'value_102', 'value_103', 'value_104', 'value_105', 'value_106', 'value_107']",101,missing_fields
150,7,"['value_101', 'value_102', 'value_103', 'value_104', 'value_105', 'value_106', 'value_107']",101,missing_fields
151,7,"['value_101', 'value_102', 'value_103', 'value_104', 'value_105', 'value_106', 'value_107']",101,missing_fields
152,7,"['value_101', 'value_102', 'value_103', 'value_104', 'value_105', 'value_106', 'value_107']",101,missing_fields
153,7,"['value_101', 'value_102', 'value_103', 'value_104', 'value_105', 'value_106', 'value_107']",101,missing_fields
154,7,"['value_101', 'value_102', 'value_103', 'value_104', 'value_105', 'value_106', 'value_107']",101,missing_fields
155,7,"['value_101', 'value_102', 'value_103', 'value_104', 'value_105', 'value_106', 'value_107']",101,missing_fields
156,6,"['value_102', 'value_103', 'value_104', 'value_105', 'value_106', 'value_107']",102,missing_fields
157,8,"['value_100', 'value_101', 'value_102', 'value_103', 'value_104', 'value_105', 'value_106', 'value_107']",100,missing_fields
158,8,"['value_100', 'value_101', 'value_102', 'value_103', 'value_104', 'value_105', 'value_106', 'value_107']",100,missing_fields
159,7,"['value_101', 'value_102', 'value_103', 'value_104', 'value_105', 'value_106', 'value_107']",101,missing_fields
160,7,"['value_101', 'value_102', 'value_103', 'value_104', 'value_105', 'value_106', 'value_107']",101,missing_fields
161,7,"['value_101', 'value_102', 'value_103', 'value_104', 'value_105', 'value_106', 'value_107']",101,missing_fields
162,7,"['value_101', 'value_102', 'value_103', 'value_104', 'value_105', 'value_106', 'value_107']",101,missing_fields
163,7,"['value_101', 'value_102', 'value_103', 'value_104', 'value_105', 'value_106', 'value_107']",101,missing_fields
164,7,"['value_101', 'value_102', 'value_103', 'value_104', 'value_105', 'value_106', 'value_107']",101,missing_fields
165,7,"['value_101', 'value_102', 'value_103', 'value_104', 'value_105', 'value_106', 'value_107']",101,missing_fields
166,8,"['value_100', 'value_101', 'value_102', 'value_103', 'value_104', 'value_105', 'value_106', 'value_107']",100,missing_fields
167,7,"['value_101', 'value_102', 'value_103', 'value_104', 'value_105', 'value_106', 'value_107']",101,missing_fields
168,8,"['value_100', 'value_101', 'value_102', 'value_103', 'value_104', 'value_105', 'value_106', 'value_107']",100,missing_fields
169,7,"['value_101', 'value_102', 'value_103', 'value_104', 'value_105', 'value_106', 'value_107']",101,missing_fields
170,7,"['value_101', 'value_102', 'value_103', 'value_104', 'value_105', 'value_106', 'value_107']",101,missing_fields
171,7,"['value_101', 'value_102', 'value_103', 'value_104', 'value_105', 'value_106', 'value_107']",101,missing_fields
172,6,"['value_102', 'value_103', 'value_104', 'value_105', 'value_106', 'value_107']",102,missing_fields
173,7,"['value_101', 'value_102', 'value_103', 'value_104', 'value_105', 'value_106', 'value_107']",101,missing_fields
174,7,"['value_101', 'value_102', 'value_103', 'value_104', 'value_105', 'value_106', 'value_107']",101,missing_fields
175,7,"['value_101', 'value_102', 'value_103', 'value_104', 'value_105', 'value_106', 'value_107']",101,missing_fields
176,7,"['value_101', 'value_102', 'value_103', 'value_104', 'value_105', 'value_106', 'value_107']",101,missing_fields
177,7,"['value_101', 'value_102', 'value_103', 'value_104', 'value_105', 'value_106', 'value_107']",101,missing_fields
178,7,"['value_101', 'value_102', 'value_103', 'value_104', 'value_105', 'value_106', 'value_107']",101,missing_fields
179,7,"['value_101', 'value_102', 'value_103', 'value_104', 'value_105', 'value_106', 'value_107']",101,missing_fields
180,7,"['value_101', 'value_102', 'value_103', 'value_104', 'value_105', 'value_106', 'value_107']",101,missing_fields
181,7,"['value_101', 'value_102', 'value_103', 'value_104', 'value_105', 'value_106', 'value_107']",101,missing_fields
182,7,"['value_101', 'value_102', 'value_103', 'value_104', 'value_105', 'value_106', 'value_107']",101,missing_fields
183,7,"['value_101', 'value_102', 'value_103', 'value_104', 'value_105', 'value_106', 'value_107']",101,missing_fields
184,6,"['value_102', 'value_103', 'value_104', 'value_105', 'value_106', 'value_107']",102,missing_fields
185,7,"['value_101', 'value_102', 'value_103', 'value_104', 'value_105', 'value_106', 'value_107']",101,missing_fields
186,7,"['value_101', 'value_102', 'value_103', 'value_104', 'value_105', 'value_106', 'value_107']",101,missing_fields
187,7,"['value_101', 'value_102', 'value_103', 'value_104', 'value_105', 'value_106', 'value_107']",101,missing_fields
188,8,"['value_100', 'value_101', 'value_102', 'value_103', 'value_104', 'value_105', 'value_106', 'value_107']",100,missing_fields
189,7,"['value_101', 'value_102', 'value_103', 'value_104', 'value_105', 'value_106', 'value_107']",101,missing_fields
190,7,"['value_101', 'value_102', 'value_103', 'value_104', 'value_105', 'value_106', 'value_107']",101,missing_fields
191,7,"['value_101', 'value_102', 'value_103', 'value_104', 'value_105', 'value_106', 'value_107']",101,missing_fields
192,7,"['value_101', 'value_102', 'value_103', 'value_104', 'value_105', 'value_106', 'value_107']",101,missing_fields
193,7,"['value_101', 'value_102', 'value_103', 'value_104', 'value_105', 'value_106', 'value_107']",101,missing_fields
194,6,"['value_102', 'value_103', 'value_104', 'value_105', 'value_106', 'value_107']",102,missing_fields
195,7,"['value_101', 'value_102', 'value_103', 'value_104', 'value_105', 'value_106', 'value_107']",101,missing_fields
196,7,"['value_101', 'value_102', 'value_103', 'value_104', 'value_105', 'value_106', 'value_107']",101,missing_fields
197,7,"['value_101', 'value_102', 'value_103', 'value_104', 'value_105', 'value_106', 'value_107']",101,missing_fields
198,7,"['value_101', 'value_102', 'value_103', 'value_104', 'value_105', 'value_106', 'value_107']",101,missing_fields
199,7,"['value_101', 'value_102', 'value_103', 'value_104', 'value_105', 'value_106', 'value_107']",101,missing_fields
200,7,"['value_101', 'value_102', 'value_103', 'value_104', 'value_105', 'value_106', 'value_107']",101,missing_fields
201,7,"['value_101', 'value_102', 'value_103', 'value_104', 'value_105', 'value_106', 'value_107']",101,missing_fields
202,8,"['value_100', 'value_101', 'value_102', 'value_103', 'value_104', 'value_105', 'value_106', 'value_107']",100,missing_fields
203,7,"['value_101', 'value_102', 'value_103', 'value_104', 'value_105', 'value_106', 'value_107']",101,missing_fields
204,7,"['value_101', 'value_102', 'value_103', 'value_104', 'value_105', 'value_106', 'value_107']",101,missing_fields
205,7,"['value_101', 'value_102', 'value_103', 'value_104', 'value_105', 'value_106', 'value_107']",101,missing_fields
206,8,"['value_100', 'value_101', 'value_102', 'value_103', 'value_104', 'value_105', 'value_106', 'value_107']",100,missing_fields
207,6,"['value_102', 'value_103', 'value_104', 'value_105', 'value_106', 'value_107']",102,missing_fields
208,7,"['value_101', 'value_102', 'value_103', 'value_104', 'value_105', 'value_106', 'value_107']",101,missing_fields
209,7,"['value_101', 'value_102', 'value_103', 'value_104', 'value_105', 'value_106', 'value_107']",101,missing_fields
210,7,"['value_101', 'value_102', 'value_103', 'value_104', 'value_105', 'value_106', 'value_107']",101,missing_fields
211,7,"['value_101', 'value_102', 'value_103', 'value_104', 'value_105', 'value_106', 'value_107']",101,missing_fields
212,6,"['value_102', 'value_103', 'value_104', 'value_105', 'value_106', 'value_107']",102,missing_fields
213,7,"['value_101', 'value_102', 'value_103', 'value_104', 'value_105', 'value_106', 'value_107']",101,missing_fields
214,7,"['value_101', 'value_102', 'value_103', 'value_104', 'value_105', 'value_106', 'value_107']",101,missing_fields
215,7,"['value_101', 'value_102', 'value_103', 'value_104', 'value_105', 'value_106', 'value_107']",101,missing_fields
216,7,"['value_101', 'value_102', 'value_103', 'value_104', 'value_105', 'value_106', 'value_107']",101,missing_fields
217,7,"['value_101', 'value_102', 'value_103', 'value_104', 'value_105', 'value_106', 'value_107']",101,missing_fields
218,7,"['value_101', 'value_102', 'value_103', 'value_104', 'value_105', 'value_106', 'value_107']",101,missing_fields
219,8,"['value_100', 'value_101', 'value_102', 'value_103', 'value_104', 'value_105', 'value_106', 'value_107']",100,missing_fields
220,8,"['value_100', 'value_101', 'value_102', 'value_103', 'value_104', 'value_105', 'value_106', 'value_107']",100,missing_fields
221,7,"['value_101', 'value_102', 'value_103', 'value_104', 'value_105', 'value_106', 'value_107']",101,missing_fields
222,8,"['value_100', 'value_101', 'value_102', 'value_103', 'value_104', 'value_105', 'value_106', 'value_107']",100,missing_fields
223,7,"['value_101', 'value_102', 'value_103', 'value_104', 'value_105', 'value_106', 'value_107']",101,missing_fields
224,7,"['value_101', 'value_102', 'value_103', 'value_104', 'value_105', 'value_106', 'value_107']",101,missing_fields
225,8,"['value_100', 'value_101', 'value_102', 'value_103', 'value_104', 'value_105', 'value_106', 'value_107']",100,missing_fields
226,7,"['value_101', 'value_102', 'value_103', 'value_104', 'value_105', 'value_106', 'value_107']",101,missing_fields
227,7,"['value_101', 'value_102', 'value_103', 'value_104', 'value_105', 'value_106', 'value_107']",101,missing_fields
228,7,"['value_101', 'value_102', 'value_103', 'value_104', 'value_105', 'value_106', 'value_107']",101,missing_fields
229,6,"['value_102', 'value_103', 'value_104', 'value_105', 'value_106', 'value_107']",102,missing_fields
230,6,"['value_102', 'value_103', 'value_104', 'value_105', 'value_106', 'value_107']",102,missing_fields
231,7,"['value_101', 'value_102', 'value_103', 'value_104', 'value_105', 'value_106', 'value_107']",101,missing_fields
232,7,"['value_101', 'value_102', 'value_103', 'value_104', 'value_105', 'value_106', 'value_107']",101,missing_fields
233,7,"['value_101', 'value_102', 'value_103', 'value_104', 'value_105', 'value_106', 'value_107']",101,missing_fields
234,7,"['value_101', 'value_102', 'value_103', 'value_104', 'value_105', 'value_106', 'value_107']",101,missing_fields
235,7,"['value_101', 'value_102', 'value_103', 'value_104', 'value_105', 'value_106', 'value_107']",101,missing_fields
236,7,"['value_101', 'value_102', 'value_103', 'value_104', 'value_105', 'value_106', 'value_107']",101,missing_fields
237,6,"['value_102', 'value_103', 'value_104', 'value_105', 'value_106', 'value_107']",102,missing_fields
238,7,"['value_101', 'value_102', 'value_103', 'value_104', 'value_105', 'value_106', 'value_107']",101,missing_fields
239,7,"['value_101', 'value_102', 'value_103', 'value_104', 'value_105', 'value_106', 'value_107']",101,missing_fields
240,7,"['value_101', 'value_102', 'value_103', 'value_104', 'value_105', 'value_106', 'value_107']",101,missing_fields
241,7,"['value_101', 'value_102', 'value_103', 'value_104', 'value_105', 'value_106', 'value_107']",101,missing_fields
242,7,"['value_101', 'value_102', 'value_103', 'value_104', 'value_105', 'value_106', 'value_107']",101,missing_fields
243,7,"['value_101', 'value_102', 'value_103', 'value_104', 'value_105', 'value_106', 'value_107']",101,missing_fields
244,6,"['value_102', 'value_103', 'value_104', 'value_105', 'value_106', 'value_107']",102,missing_fields
245,7,"['value_101', 'value_102', 'value_103', 'value_104', 'value_105', 'value_106', 'value_107']",101,missing_fields
246,6,"['value_102', 'value_103', 'value_104', 'value_105', 'value_106', 'value_107']",102,missing_fields
247,7,"['value_101', 'value_102', 'value_103', 'value_104', 'value_105', 'value_106', 'value_107']",101,missing_fields
248,7,"['value_101', 'value_102', 'value_103', 'value_104', 'value_105', 'value_106', 'value_107']",101,missing_fields
249,6,"['value_102', 'value_103', 'value_104', 'value_105', 'value_106', 'value_107']",102,missing_fields
250,7,"['value_101', 'value_102', 'value_103', 'value_104', 'value_105', 'value_106', 'value_107']",101,missing_fields
251,7,"['value_101', 'value_102', 'value_103', 'value_104', 'value_105', 'value_106', 'value_107']",101,missing_fields
