generated_index,candidate_id,prompt_window_id,real_index,activity_name,hand_acc_16g_x_mean_zerr,hand_acc_16g_x_std_relerr,hand_acc_16g_x_range_zerr,hand_acc_16g_x_stats_score,hand_acc_16g_y_mean_zerr,hand_acc_16g_y_std_relerr,hand_acc_16g_y_range_zerr,hand_acc_16g_y_stats_score,hand_acc_16g_z_mean_zerr,hand_acc_16g_z_std_relerr,hand_acc_16g_z_range_zerr,hand_acc_16g_z_stats_score,hand_gyro_x_mean_zerr,hand_gyro_x_std_relerr,hand_gyro_x_range_zerr,hand_gyro_x_stats_score,hand_gyro_y_mean_zerr,hand_gyro_y_std_relerr,hand_gyro_y_range_zerr,hand_gyro_y_stats_score,hand_gyro_z_mean_zerr,hand_gyro_z_std_relerr,hand_gyro_z_range_zerr,hand_gyro_z_stats_score,mean_zerr_avg,std_relerr_avg,range_zerr_avg,stats_score,max_channel_stats_score
164,278,5890,278,running,0.18820213790707113,0.49774239527605324,1.2926021687117202,0.5328982470155939,1.0968499349987881,0.49837611819620836,1.4666295845756672,0.9314163381931321,0.6502360789350761,0.3897856667984364,1.0085125331037728,0.6177112049141595,0.39529212793064955,0.7728368044855505,1.9041071806129877,0.8480730090890776,0.17147646002288736,0.24603876950630377,0.11138421560178338,0.18928293493203316,0.13547192197682348,0.7561544828490948,1.2974407559349423,0.6161387131173559,0.439588110295216,0.5268223728519412,1.1801127397568123,0.6225867412102254,0.9314163381931321
161,273,5885,273,running,0.15033214300099454,0.7042781964046407,1.5472644044330734,0.6512970166488689,0.9931727183161624,0.24992658071444185,1.7694109362353534,0.8511219068593124,0.1609496374304251,0.7982392159738233,1.7256037476836843,0.7287962908984362,0.5668467355636345,0.6223654522341892,1.509501822492536,0.7775852396176367,0.0760805591000275,0.2747612767837372,0.6829971574073614,0.27693616583497815,0.07668528582918663,0.5557364778472852,1.1154678284135402,0.4760622711532968,0.33734451320673847,0.5342178666596863,1.391707649444258,0.6269664818354215,0.8511219068593124
163,277,5889,277,running,0.16952154767870223,0.708327319195807,1.5675866502987073,0.6646568768095452,0.8165442859868257,0.7494786313091242,1.5389337909093166,0.9341959251002434,0.02019562363884792,0.7304211592691603,1.6954501089817278,0.6393367349595489,0.49046698342665224,0.6597409462853696,1.9077027668783488,0.8416237252604786,0.0689658507673626,0.1381065083943727,0.3084503345051488,0.1445190105657239,0.06537195232918448,0.7244062569235755,1.2720716905753044,0.570325621816165,0.2718443739712625,0.6184134702295682,1.3816992236914256,0.6324429824186175,0.9341959251002434
134,215,5827,215,running,0.05325070516370533,0.6188795388259711,1.3051620434110867,0.5298845062780879,0.8678232657761691,0.47407770040718716,1.6537727120441994,0.8675149288821824,0.13304800421633114,0.756976550553396,2.6588737019577344,0.8877845622994378,0.48449498572777205,0.7110607029655996,1.7420548224628136,0.8266332399699114,0.5322101963226574,0.19482763533557343,0.5627323063937101,0.4033615939420344,0.09525093027244408,0.43457230471894664,0.6570271668445311,0.34333472736546256,0.3610130145798465,0.5317324054677791,1.4299371255190125,0.6430855931228527,0.8877845622994378
170,293,5905,293,running,0.0863976329741672,0.5795469988668827,0.8731287540881416,0.4410036035540483,0.9945103133087105,0.5359787418781358,1.5582871129110036,0.9238530446569393,0.21274769768673377,0.7335342500102209,1.6859585789584586,0.7157044948704736,0.6287958075723409,0.7409165484233967,2.4564247416832687,1.0391698907349487,0.33921540299738484,0.30184057482688553,0.7477042520661575,0.40596324154293967,0.018637067020303977,0.47142992909166065,0.713915111092617,0.3388098206633093,0.3800506535932735,0.5605411738495304,1.3392364251332747,0.6440840160037765,1.0391698907349487
141,228,5840,228,running,0.14063934232708328,0.5718727094508342,1.5337005454846315,0.5917449298080933,1.092218854247341,0.5284869923624427,1.6591943088576007,0.9801212004154336,0.002607225871726166,0.6996962234077837,1.9495983363798002,0.670841046987764,0.4817321162379959,0.643421518412285,1.8178142250134701,0.8136242988628064,0.502448783073251,0.279306964303321,0.6591505687409762,0.4445324126988241,0.26154233122725623,0.39374256012079967,0.5248829702587079,0.36709055059096396,0.413531442164109,0.519421161342911,1.3573901591225315,0.6446590732273143,0.9801212004154336
169,291,5903,291,running,0.031789291347847165,0.8963556045035551,1.6700850823422893,0.7052749748090188,0.9334684265093435,0.8548848326355234,1.6836462993774475,1.0520705635334364,0.05552301357665655,0.4087625972997993,1.2305074423309978,0.431815732816782,0.6112877406543554,0.7515728019919307,2.036266705054385,0.9523975580693915,0.5428372426749835,0.15364448652436638,0.5815949110535125,0.39491167389044246,0.017137984188921627,0.5050709490627427,0.7069008840466108,0.3502637501099879,0.36534061649201793,0.5950485453363196,1.3181668873675405,0.6477890422048431,1.0520705635334364
158,268,5880,268,running,0.12196853284858364,0.5239246680663269,1.331322610237356,0.5246218024134355,1.0241093595859412,0.7345433810813685,1.4817527013173486,0.9998116365303936,0.6284570952026114,0.7886105055898348,1.883311250966254,0.9434892905102293,0.4772615647839453,0.48517281614139884,1.2394819122588565,0.632870134821909,0.5395766906608823,0.06589413120735822,0.617454277228446,0.36567918419298545,0.005010914505135017,0.5482868672388391,1.009091041481422,0.4231373209938741,0.46606402626451643,0.524405394887521,1.260402298914947,0.6482682282438044,0.9998116365303936
144,235,5847,235,running,0.04144022863645524,0.4659209886257036,0.8751472659857435,0.37797394010201224,1.2058265142649907,0.5906561202832733,1.829497965150523,1.0844926468494103,0.30470558089271854,0.69887283613097,2.062394442789783,0.813910255367432,0.5636009180440312,0.6490242734419561,2.028642129054112,0.8907785024052174,0.012219449286018412,0.1721702771461214,0.3760810578159869,0.1489721021360533,0.01630097033434721,0.7385170013279063,1.4636117255053138,0.5946495337659642,0.35734894357642694,0.5525269161593217,1.4392290977169104,0.6517961634376817,1.0844926468494103
150,252,5864,252,running,0.0938280085134137,0.7300586711277431,1.6210798462291225,0.6537706411022872,0.9474909850825436,0.5583540978639022,1.4428462393387507,0.8909072810463285,0.8368153463832232,0.6501236021934024,1.413791030464507,0.8775337855235517,0.580260357089542,0.5822764782084001,1.7565692655138065,0.8163285872219381,0.07523042340260899,0.3629698194978849,0.7403824431302379,0.32335658578624515,0.017584102929504724,0.4934456928537532,0.791995345847572,0.3628109874828176,0.4252015372334727,0.562871393624181,1.294444028420666,0.6541179780271947,0.8909072810463285
172,295,5907,295,running,0.20511328616839672,0.6136193859415411,1.2352196084212808,0.5745369905282313,1.0689176408440129,0.6420061399527212,1.628552249113912,1.010079962141476,0.44576569195985005,0.7089533679722203,1.6886306443885317,0.7996137528505345,0.3698002527626869,0.7033317328189125,1.7938312574890567,0.7880190457304511,0.14371831365642582,0.4446550815682474,0.9295682746071305,0.42126301301129543,0.18935738305006722,0.38042457397277646,0.5475119575919136,0.3374151743275202,0.40377876140690666,0.5821650470377365,1.3038856652686375,0.6551546564315848,1.010079962141476
168,285,5897,285,running,0.6134903773464557,0.5003414232182007,0.9458507385276635,0.6347028679313953,1.0090878835037436,0.636556640317432,1.7691032478016409,1.0120784590887986,0.2741798852777511,0.698048478238499,1.2402242533025358,0.6369361960670072,0.6402550176030299,0.663157676955607,1.9311392839271946,0.9075929346088938,0.2159593336617769,0.2387044658538884,0.4985235795791723,0.2815702357221006,0.06659498524782731,0.5864795074266945,1.0913597917879625,0.47950175542740126,0.4699279137734307,0.5538813653350537,1.2460334824876949,0.6587304081409328,1.0120784590887986
173,297,5909,297,running,0.4506970253369098,0.4683381348069022,1.0746029013658667,0.5825346443306982,1.883299146824824,0.2264781423504545,3.5110888794254373,1.5461286915551988,0.11295845347159975,0.41712902335824237,0.8832682875232082,0.3886886482365785,0.047562530107587306,0.5173154832482677,1.5423195735074213,0.5344151200438263,0.04529505997204809,0.37468155836447686,1.0277383146996317,0.3735383102745363,0.07669102187343878,0.760881704884667,1.0792654834796884,0.55088218739918,0.43608387293106793,0.46080400783550174,1.5197139066668754,0.662697933640003,1.5461286915551988
167,284,5896,284,running,0.17236748132832236,0.7745568631497741,1.7083893085417614,0.7204475994995909,0.8144593243395348,0.6707154580192413,1.3470131161795844,0.8634725361794274,0.06317230705589591,0.4211644927861354,1.314060586562034,0.4565468372492194,0.5601124952426291,0.6133670007825223,1.737364606138363,0.8168647196377332,0.27000608063815684,0.44904911384153906,1.0378739221980062,0.49519686223147963,0.1929694876459238,0.7400099278972614,1.3076069262005596,0.634713151457386,0.34551452937507715,0.6114771427460789,1.408718077636718,0.664540284375806,0.8634725361794274
129,203,5815,203,running,0.07122344717403171,0.5310139687729388,1.2390127199737835,0.4886975103735449,0.8557470976657331,0.8233275189031093,1.69863946551885,1.011357739731307,0.318637505640967,0.5006762107490247,0.9774927190579605,0.5232240303675888,0.5839480381176712,0.753648129265871,1.9722928141536644,0.9294970297841498,0.3817442694992791,0.42819488503287123,0.8807730310956732,0.5001302680319948,0.06111145588105711,0.6801618314942918,1.2178273696304598,0.5400747888762316,0.3787353023297899,0.6195037573696845,1.3310063532383987,0.6654968945274695,1.011357739731307
171,294,5906,294,running,0.00990149304024132,0.46940086395611613,0.9749225567350845,0.3867054541455599,1.0441135141846756,0.2639938898244172,1.4082364223796278,0.8048902460795627,0.3023545407412345,0.7177003507028547,1.88262762197277,0.7845474809721897,0.45084472706845224,0.7598812887548484,2.441032387475291,0.9724968838243785,0.4183708307045117,0.3399008813751449,0.655281167909242,0.43436491841371105,0.19085655345425587,0.6686666793254528,1.3897584863890637,0.6217609903896962,0.40274027653222855,0.5365906589898056,1.458643107143513,0.6674609956375164,0.9724968838243785
148,247,5859,247,running,0.15365756303071973,0.7718238543408612,1.7527420809492469,0.7207409831384818,0.7778473318417184,0.6465072131843387,1.4262326410209154,0.854988346214606,0.046503226908651746,0.7191595787035621,1.8292522643912148,0.6721155751231285,0.5713639711217928,0.7349600780186395,1.985585952862143,0.9196468102286015,0.32786743355421843,0.4366959057978317,0.7365278323417072,0.4531309022091615,0.05664997567679356,0.522058675922655,0.8178393230855704,0.3950513252568935,0.3223149170223158,0.6385342176613147,1.4246966824417997,0.6692789903618122,0.9196468102286015
128,201,5813,201,running,0.10827234353229499,0.8662783721529954,1.9746499489027503,0.7847502760546662,0.6818036752490766,0.4296084354143101,1.035661973141544,0.6516972388936635,0.2191823923881792,0.6026530091309225,1.1859027791231895,0.5659147164322786,0.44999742141747634,0.7795297647740204,1.694352220024205,0.8306813184814397,0.44620130324398566,0.7309669997492264,1.2693378776602344,0.7247348967293318,0.0778573035639263,0.6356943248382014,1.005284383965637,0.4864775281539785,0.3305524065658232,0.6741218176766127,1.3608648638029266,0.6740426624575597,0.8306813184814397
155,261,5873,261,running,0.008460467123410113,0.6006222220143315,1.5437942903161934,0.5523919337183354,0.9807325652402967,0.7027727861599701,1.7079617633040338,1.0149944932209136,0.3342518348760422,0.8284831096988697,1.650676621400457,0.7952293021100563,0.3432184700267244,0.7049180915311594,2.079253659139826,0.8351053564511187,0.4143636791077003,0.30479751272486155,0.5305933814543449,0.3937831530238937,0.18755367484786992,0.4991477257662584,0.9088796038108212,0.4564564810078156,0.3780967818703406,0.6067902413159084,1.4035265532376127,0.6746601199220221,1.0149944932209136
160,271,5883,271,running,0.2337851373341796,0.7143064592067618,1.4428151026248166,0.66779965914134,0.8911223531172469,0.6820983006833498,1.4528252200139788,0.9198533055230345,0.38976844656404364,0.6333515562978731,1.6759214222836656,0.7444322856014998,0.49380098136422174,0.611659913011201,1.7712899508789017,0.7964423479259495,0.4398508415542416,0.5852504242365921,1.014920404162201,0.6130245871487737,0.01568183679631687,0.4613804536707261,0.7614097656413197,0.34310686931508116,0.4106682661217084,0.6146745178510841,1.353196977600814,0.6807765091092798,0.9198533055230345
138,224,5836,224,running,0.03053905910697122,0.7087891265129129,1.765260390123367,0.6487833522726272,1.059359037347939,0.6335986106861237,1.6837376128927186,1.0139305817921687,0.6607935651225711,0.536567241266432,2.106364161140575,0.9002171547837162,0.47333083816250526,0.7119201717823163,2.6927117132551492,1.0126427466289585,0.24929852546001463,0.17457034275889277,0.04993038897072574,0.17953362508170811,0.019158340628864696,0.5065613962966367,0.7204804344715949,0.35438398166451957,0.4154132276381443,0.5453344815505523,1.5030807834756883,0.6849152403706164,1.0139305817921687
166,282,5894,282,running,0.3679005306138905,0.7059451461931981,1.295760010885536,0.6886902728999427,1.0163521356496452,0.5195118053868246,1.992126436451532,1.0127708637048944,0.721501808656526,0.679178421258044,1.6787956326246105,0.8960312184907501,0.5632474050558487,0.7201432258167876,2.2693804148185412,0.9672323353127629,0.1116830814334289,0.017082978287040775,0.33411395647952613,0.11832921518409309,0.0908543582844616,0.5804402722891076,0.9093098691133302,0.4503798260520937,0.4785898866156335,0.5370503082051671,1.4132477200621796,0.6889056219407561,1.0127708637048944
147,243,5855,243,running,0.010039966291536516,0.7777124692143348,1.644875616154516,0.6440760974332518,0.9754094956770142,0.5987328641966413,1.3857477454784701,0.9068064930451563,0.6230297452989842,0.6333098086232563,1.2268429321155214,0.7479044079920005,0.644252557210191,0.5786874055259853,1.6436594048767605,0.8179078660698227,0.1304193495353288,0.616871361917094,0.847313604453918,0.46837900547175276,0.12469702772431644,0.6611747431428465,1.2160504034587314,0.5575587890386114,0.41797469028956186,0.644414775436693,1.327414951089653,0.6904387765084326,0.9068064930451563
123,195,5807,195,running,0.38324336968174744,0.6260909321182588,1.5291272511994602,0.7095591709598945,0.7949753777168971,0.4730085196763404,1.4625630273376453,0.799706164424824,0.838833993246929,0.7098552581926459,1.443232975122228,0.9081222956002757,0.359577497441759,0.667962142813061,1.6298594331934384,0.7369877427406157,0.3238813314905298,0.41021221808452346,0.7200657658710925,0.4376505730042398,0.14822431689431223,0.6916013447366859,1.2492406354178298,0.5857783917359652,0.47478931441202904,0.5964550692702526,1.3390148480236157,0.6963007230776359,0.9081222956002757
146,239,5851,239,running,0.22820535643831974,0.6350986664446331,1.226733499188983,0.5906683089909778,1.070228940141678,0.8753549578800256,1.7846128784269732,1.1351561348940762,0.16087468031650157,0.7659086444447499,1.7822879400686138,0.7271709179182234,0.5315885199797721,0.7006970293381635,1.837997663374262,0.8605137524020268,0.4837346633805674,0.18698787234645434,0.36441470328913733,0.34117195494863617,0.1283893723410638,0.6080005205284679,1.1612629857988765,0.526808554307588,0.43383692209965036,0.6286746151637491,1.3595516116911408,0.6969149372435879,1.1351561348940762
127,200,5812,200,running,0.05192839436424349,0.7118161337791065,1.7694561375737532,0.6593890387720907,0.887099653529948,0.5509582199944716,1.241605684956581,0.823544286401084,0.41973415960546556,0.7826546899264439,1.5723328417478946,0.7954221081623427,0.42175477684004176,0.7634354517416935,1.5995703907146124,0.7939901695756166,0.5351967883985594,0.6970736435516467,1.24865501013914,0.7426391748079105,0.24258123919346122,0.385700338773016,0.691974065270613,0.3897074442407135,0.42638250198862,0.648606412961063,1.353932355067099,0.700782036993293,0.823544286401084
131,207,5819,207,running,0.01995285331231999,0.7149978405812643,1.6597639906060662,0.625933075678647,1.0011162001283023,0.549875794073165,1.736589265781795,0.967714650836946,0.18563827209342273,0.7320351557187021,2.0734702885507414,0.7817634288349983,0.4568424850673097,0.6697537812616869,2.2074070236008034,0.8921199112517595,0.16842209868107616,0.4107577322517272,0.5364952231686893,0.3389709770068592,0.13665604989779623,0.7267325300919382,1.3237118741085654,0.6100978068176068,0.3281046598633711,0.6340254723297473,1.5895729443027768,0.7027666417378027,0.967714650836946
4,5,5426,5,walking,0.6930035535792848,0.2662248002326181,0.8070231162879828,0.5450959647823578,1.8104393802262617,0.5343293631589776,1.8536088171142042,1.3086292607769368,0.04245771938721542,0.44284324703495836,1.2240993237310602,0.4389402513150816,0.08598885185695603,0.3186631695289883,1.1122210294020718,0.38430501443479215,0.15301270542555712,0.254207766438182,0.4511736054453046,0.2531229098345566,0.05164595876560837,0.6390196368342541,0.7319053118346168,0.4226473006068684,0.47275802820681384,0.4092146638713297,1.0300052006358735,0.5587901169584322,1.3086292607769368
102,158,5579,158,walking,0.274625063833033,0.6124076924218791,0.8942093465445605,0.533654971810877,2.6367448661071737,0.20838106405342388,1.986284707088778,1.5353073134819948,0.10997570092729532,0.1353359805594246,0.4769475978055445,0.1935141921557969,0.18829044772357478,0.3223736485286016,1.3190035812958736,0.4680663547600453,0.1081619352681398,0.6965529316387548,1.2079739845030688,0.5634807436633716,0.0103888372419551,0.15465325272415312,0.27207895494856926,0.12043262697615714,0.554697808516862,0.35495076165437284,1.0260830286977325,0.5690760338080404,1.5353073134819948
115,179,5600,179,walking,0.05333171543738662,0.451041881144459,0.7476264193839551,0.3512747225095293,2.9475250418327716,0.14995366362131896,2.940535135138525,1.8270985092093412,0.41144290069134026,0.2647229100551442,0.6399817614839951,0.3984626765953928,0.020720429760430127,0.08869860319885488,0.46461035655095007,0.13668968449390403,0.16979855066991628,0.5499846248812312,0.7773683501026871,0.44338694024099645,0.18789421685079008,0.3785308189625099,0.38663390585681334,0.3038967954966827,0.6317854758737725,0.31382208364391967,0.992792654752821,0.576801554757641,1.8270985092093412
42,66,5487,66,walking,0.03436071635871512,0.4913520007733478,0.9872656853783208,0.40773822392848935,2.7406155338107983,0.5264998797712654,2.6108123145507047,1.8290086283429665,0.04510410898763565,0.13852700102883034,0.32370213570396594,0.1381928711473796,0.1576132023554152,0.5860360575281396,1.314815565968678,0.5604228171471575,0.010707128652018408,0.6300751464041171,1.1301328758156552,0.4823394851855853,0.10212833698290508,0.011971963680948789,0.17916110900179733,0.08147234206590101,0.515088171191248,0.39741034153110816,1.090981614403187,0.5831957279695799,1.8290086283429665
73,110,5531,110,walking,0.16087475288205022,0.5832519560325437,1.0094102917647947,0.4995327419187965,2.595368211769355,0.5547315758959122,2.4793595050126402,1.755911816068635,0.46497371398732484,0.15683176927121037,1.0629473468753337,0.46131166267848084,0.16074574733677094,0.32243211484355083,0.7921881500714281,0.35170877488641433,0.10737467413486289,0.15657723810741142,0.31550158709140264,0.16868108231519024,0.15791941264923706,0.3751869609175424,0.2852088597780929,0.2702843213823304,0.6078760854599335,0.3581686025113618,0.9907692900989487,0.5845717332083078,1.755911816068635
36,57,5478,57,walking,0.016718096029956567,0.4757721396505263,1.0099798503927566,0.39899206435074447,2.100075246963336,0.3906498084058,1.8634772269823638,1.3689854675441273,1.004585608821524,0.35323578835715436,0.995633184688242,0.7422551958091198,0.05699596380513248,0.43961827491426836,1.1661120154863764,0.4318680985850356,0.3971653840158105,0.07341733142379721,0.454863552682318,0.2792057967123067,0.019827806807545905,0.41804917894489463,0.620989378629156,0.29934867002680743,0.5992280177405508,0.3584570869494068,1.018509201476869,0.5867758821713569,1.3689854675441273
22,35,5456,35,walking,0.3187513432568487,0.5719762308641625,0.857489585037209,0.5277889466558463,3.0339771388127255,0.03240258877093979,3.5786448317307693,1.9422808573796202,0.9532493666106578,0.23735327190823027,0.16166222547394007,0.5085735005023433,0.05316366166086264,0.012367261967188965,0.4401212116362343,0.11423661177846751,0.04634322964814375,0.32102947097060475,0.3696770426447631,0.22088448877645206,0.12460937182047475,0.34193627088460254,0.33294361614429624,0.2532069803108902,0.7550156853016188,0.2528441825609548,0.9567564187778688,0.5944952309006032,1.9422808573796202
27,44,5465,44,walking,0.18653197076490702,0.34141403239223717,0.6243559974800184,0.33604960075886137,3.2511378933331483,0.4899395408980344,3.032382681928544,2.102907510078182,0.6601858595653696,0.5197035708603552,0.7458011722434235,0.6211160066189747,0.07595766478859656,0.20969474394013188,0.5545789817548128,0.22517675984245394,0.07465199330180468,0.24060581528051508,0.2411634787890094,0.17433581919072977,0.09659731208661314,0.22676744712262584,0.10261482174174473,0.14986886803204452,0.7241771156400733,0.3380208584156499,0.8834828556562587,0.601575760753541,2.102907510078182
119,183,5604,183,walking,0.20609339860847653,0.5524831992894189,1.087087916683735,0.5208482224959052,3.1070063702854114,0.34857407653773276,2.4706922166141467,1.876370622052087,0.008890239397684727,0.1776978358244285,0.9235471529838368,0.2593446606856127,0.03948399410539286,0.556180965564094,1.1879001773636917,0.4758460193405331,0.09055970863244062,0.5699981972834429,0.8833022223799777,0.44088360684234895,0.013907391618160033,0.06750966747887709,0.09711437173884549,0.05198969798658395,0.577656850441261,0.3787406569963323,1.1082740096273722,0.6042138049005118,1.876370622052087
