candidate_id,window_id,subject_id,activity_id,activity_name,value_0,value_1,value_2,value_3,value_4,value_5,value_6,value_7,value_8,value_9,value_10,value_11,value_12,value_13,value_14,value_15,value_16,value_17,value_18,value_19,value_20,value_21,value_22,value_23,value_24,value_25,value_26,value_27,value_28,value_29,value_30,value_31,value_32,value_33,value_34,value_35
52,5112,108,2,sitting,,-0.0071,-0.0039,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,5113,108,2,sitting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0004
54,5114,108,2,sitting,-0.0148,0.0168,-0.0098,0.0061,-0.0174,-0.0054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,5115,108,2,sitting,,0.0097,-0.0099,-0.0091,-0.0173,-0.009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,5116,108,2,sitting,,-0.0181,0.009,-0.0093,-0.0088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,5117,108,2,sitting,-0.0051,0.0098,-0.0197,-0.004,-0.0083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,5118,108,2,sitting,,0.0078,0.0081,0.0054,-0.0066,-0.0087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,5119,108,2,sitting,,,,,,,,,,-0.0307,-0.1004,-0.0194,0.019,-0.1668,-0.0001,0.0191,-0.0303,-0.0054,0.0286,0.0186,-0.0057,-0.0173,-0.0092,-0.0229,0.0167,0.0064,0.0238,0.0156,-0.0096,-0.0074,-0.0082,,,,,
60,5120,108,2,sitting,,-0.0076,-0.0066,-0.0181,-0.0067,-0.005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,5121,108,2,sitting,-0.0171,-0.0051,0.0057,0.0076,-0.0094,-0.0085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,5122,108,2,sitting,,-0.0185,0.005,0.0061,-0.0168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,5123,108,2,sitting,,-0.0173,-0.0163,0.0185,0.0231,-0.0097,-0.0254,-0.3758,-0.0595,-0.0461,0.0979,,,,,,,,,,,,,,,,,,,,,,,,,
64,5124,108,2,sitting,-0.0163,0.0083,0.0196,-0.0069,-0.0129,-0.0049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,5125,108,2,sitting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,5126,108,2,sitting,,,,,,,,,,,,,,,,,,,,,,,,-0.0055,0.0195,-0.0099,,,,,,,,,,
67,5127,108,2,sitting,,0.0087,-0.0183,-0.0082,-0.0197,-0.0078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,5128,108,2,sitting,-0.0169,-0.01,0.0228,-0.0045,-0.0155,-0.0044,-0.006,-0.0464,-0.014,-0.0168,-0.0042,-0.007,0.0043,-0.0173,-0.0175,0.0009,0.0094,-0.0091,0.0239,0.0186,0.0072,-0.0087,0.0059,-0.0061,0.0154,0.0085,,,,,,,,,,
69,5129,108,2,sitting,0.0173,0.0232,0.0088,-0.0082,-0.017,-0.0065,-0.004,0.605,-0.0169,-0.0074,,,,,,,,,,,,,,,,,,,,,,,,,,
70,5130,108,2,sitting,,-0.0081,-0.0097,0.0179,-0.0171,-0.0093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,5131,108,2,sitting,-0.017,0.0097,0.0089,-0.0043,-0.0155,-0.0061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,5132,108,2,sitting,0.0067,0.0077,0.0074,-0.0091,-0.0089,-0.0085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,5133,108,2,sitting,,-0.0184,-0.0092,0.0077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,5134,108,2,sitting,,0.0055,-0.0085,-0.008,-0.0177,-0.0057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,5135,108,2,sitting,-0.0032,0.0092,-0.0083,-0.0041,-0.017,-0.0079,0.0168,-0.0152,0.0233,-0.0044,0.0041,-0.0162,0.0139,-0.4078,0.0051,-0.0237,-0.0072,0.0242,0.0156,0.0182,-0.0077,-0.0045,0.0149,-0.0054,0.015,0.0081,0.0232,-0.0064,-0.0196,0.0233,-0.0063,0.0256,-0.0091,-0.0195,-0.0186,-0.0057
76,5136,108,2,sitting,,0.01,-0.0143,0.0046,-0.0158,-0.0142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,5137,108,2,sitting,,0.0096,-0.0024,-0.0055,-0.0192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,5138,108,2,sitting,,-0.0097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,5139,108,2,sitting,,0.0194,-0.0097,-0.0072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,5140,108,2,sitting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,5141,108,2,sitting,,0.0001,0.0066,-0.0193,-0.0182,-0.0003,-0.0088,0.387,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,5142,108,2,sitting,,-0.0112,-0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,5143,108,2,sitting,,-0.0152,0.0163,-0.0054,-0.0234,-0.0059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,5144,108,2,sitting,,-0.0051,-0.0054,-0.0169,-0.0044,-0.0137,-0.0182,-0.0045,-0.0062,-0.0179,-0.0085,-0.0094,-0.0148,-0.0581,-0.0068,0.0053,,,,,,,,,,,,,,,,,,,,
85,5145,108,2,sitting,-0.0055,-0.0062,-1.0256,-2.0,-0.0167,-3.0083,-4.0241,-0.0075,-5.0091,-6.024,-0.0086,-7.0223,-0.0157,-8.0254,-1.0195,-2.0168,-0.0082,-3.0073,-4.0185,-1.0193,-3.0071,-4.0245,-1.0097,-2.0177,-0.008,-3.0056,-2.0111,-0.0226,-1.0038,-0.0123,-0.0154,-0.0041,-1.0096,-2.0081,-0.0031,-1.0019
86,5146,108,2,sitting,0.0077,-0.0155,-0.0081,-0.0085,-0.0192,-0.0076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,5147,108,2,sitting,,-0.0051,0.0092,0.009,-0.0154,-0.0075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,5148,108,2,sitting,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0245,0.0584,-0.1506,,,,,,,
89,5149,108,2,sitting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0064,0.0083,0.0086,-0.0177,-0.0004
90,5150,108,2,sitting,-0.014,0.0242,0.0066,0.0085,-0.0197,-0.0073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,5151,108,2,sitting,,,,,,,,,,-0.0092,-0.0086,-0.0075,0.0085,-0.006,-0.0006,0.0091,,,,,,,,,,,,,,,,,,,,
92,5152,108,2,sitting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,5153,108,2,sitting,,-0.0173,-0.0054,-0.0055,-0.014,-0.0048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,5154,108,2,sitting,,-0.0169,0.0063,0.0076,-0.0183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,5155,108,2,sitting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,5156,108,2,sitting,,,,,,,0.0079,-0.0503,-0.0086,-0.0303,-0.0247,-0.0096,0.0059,-1.0288,-0.0072,-0.0082,,,,,,,,,,,,,,,,,,,,
97,5157,108,2,sitting,,-0.0077,0.0085,0.0045,-0.0182,-0.0076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,5158,108,2,sitting,,,,,,,0.0239,0.094,-0.0084,-0.0237,-0.068,-0.0095,,,,,,,,,,,,,,,,,,,,,,,,
99,5159,108,2,sitting,,-0.0133,0.0035,-0.0129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,5160,108,2,sitting,,0.0051,0.0054,0.019,-0.0197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,5161,108,2,sitting,,-0.0042,-0.0039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,5162,108,2,sitting,,0.0058,-0.0171,-0.0097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,5163,108,2,sitting,,,,,,,-0.0254,0.0087,-0.0197,-0.0195,-0.0182,-0.0292,0.0173,-0.0064,-0.0247,-0.0042,,,,,,,,,,,,,,,,,,,,
104,5164,108,2,sitting,,,,,,,0.007,-0.0196,-0.0191,-0.0245,-0.0065,-0.0239,0.0076,-0.008,-0.0175,-0.0085,,,,,,,,,,,,,,,,,,,,
105,5165,108,2,sitting,,0.0072,0.0081,0.0068,-0.008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,5166,108,2,sitting,,-0.0096,0.0071,-0.0085,-0.0182,-0.0079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,5167,108,2,sitting,-0.0094,0.0266,-0.0091,-0.0174,-0.0239,-0.0051,-0.0699,-1.1038,0.0567,-0.0796,0.479,0.0889,0.1848,-0.1535,0.0345,-0.0003,-0.0973,-0.1011,0.2461,0.2639,-0.0509,-0.2975,0.2532,0.3628,0.3397,-0.0001,0.0348,0.4098,-0.4488,0.6955,-0.0245,-0.0183,0.0053,-0.0,-0.006,0.0042
108,5168,108,2,sitting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,5169,108,2,sitting,-0.0294,0.0196,-0.0069,-0.0054,-0.0083,-0.0087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,5170,108,2,sitting,-0.0187,-0.0094,-0.0099,-0.008,-0.0066,-0.0082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,5171,108,2,sitting,,,,,,,,,-0.0175,-0.0172,-0.0274,,,,,,,,,,,,,,,,,,,,,,,,,
112,5172,108,2,sitting,,-0.0199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,5173,108,2,sitting,,-0.0073,-0.0187,0.009,-0.0097,0.0094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,5174,108,2,sitting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,5175,108,2,sitting,,,,,,,,,,,,,,,,,-0.0062,0.0143,0.0153,0.0154,-0.0063,-0.0086,-0.0093,-0.008,0.0047,0.0076,0.0294,-0.0052,-0.0066,,,,,,,
116,5176,108,2,sitting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,5177,108,2,sitting,,0.0047,-0.0045,-0.0199,-0.0186,-0.0068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,5178,108,2,sitting,-0.0169,0.0054,0.0044,-0.0078,-0.0176,-0.0094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,5179,108,2,sitting,-0.004,-0.0065,0.0179,-0.0044,-0.0187,-0.0077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,5180,108,2,sitting,,-0.0089,-0.0181,-0.008,-0.0256,-0.0083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,5181,108,2,sitting,,0.007,-0.0085,-0.0078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,5182,108,2,sitting,,-0.0139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,5183,108,2,sitting,,0.0048,-0.007,-0.0091,-0.0072,-0.0071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,5184,108,2,sitting,-0.0072,-0.0051,-0.0078,-0.0053,-0.0085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,5185,108,2,sitting,,-0.0051,-0.0038,-0.008,-0.0063,-0.0072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,5186,108,2,sitting,,0.0039,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,5187,108,2,sitting,0.0089,-0.0093,0.0085,-0.0079,-0.008,-0.0077,0.0073,0.5076,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,5188,108,2,sitting,,,,,,,,,,-0.0241,-0.3453,-0.0043,,,,,,,,,,,,,,,,,,,,,,,,
129,5189,108,2,sitting,,-0.005,0.0071,0.0005,-0.0107,-0.0094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,5190,108,2,sitting,0.0157,0.0172,0.0081,-0.008,-0.0092,-0.0086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,5191,108,2,sitting,-0.0073,0.0041,0.0072,0.0074,-0.0176,-0.0053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,5192,108,2,sitting,,,,,,,,,-0.0045,-0.016,-0.4073,-0.0249,0.0168,0.3802,-0.0054,-0.0082,,,,,,,,,,,,,,,,,,,,
133,5193,108,2,sitting,-0.0046,-0.0168,0.0051,-0.0066,-0.0144,-0.0152,0.0326,-1.2961,0.0589,-0.0798,0.4838,0.0694,0.0836,-0.1547,0.0053,-0.0149,-0.0195,0.0234,0.0143,0.0133,-0.0247,-0.0056,-0.0059,-0.0058,0.0032,-0.0063,0.0256,0.0074,-0.0155,0.0142,-0.0088,0.0256,0.0062,0.004,-0.0035,-0.0045
134,5194,108,2,sitting,,-0.0063,-0.0061,0.0006,-0.0193,-0.0045,-0.0053,-0.0856,-0.024,-0.0188,-0.076,-0.0231,-0.0095,0.3404,-0.0151,-0.0008,,,,,,,,,,,,,,,,,,,,
135,5195,108,2,sitting,,-0.0082,-0.0065,-0.0078,-0.0068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,5196,108,2,sitting,,0.0072,-0.0154,-0.0059,-0.0071,-0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,5197,108,2,sitting,-0.0168,0.0286,-0.0166,-0.0195,-0.0144,-0.0045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,5198,108,2,sitting,,-0.0191,-0.0038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,5199,108,2,sitting,,-0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,5200,108,2,sitting,-0.0193,-0.0204,0.0094,0.0087,-0.0199,0.0055,0.029,0.487,-0.0782,-0.079,-0.3781,-0.0809,0.01,-0.9868,0.0097,0.0063,0.0059,0.0074,0.0075,0.0308,-0.005,0.0073,-0.0083,-0.0057,0.0167,0.0071,0.0291,0.0092,-0.0076,0.0079,-0.0086,0.0285,0.004,0.0043,-0.018,-0.0085
141,5201,108,2,sitting,,-0.0072,-0.0194,-0.008,-0.0091,0.0077,-0.0037,-0.0082,-0.0254,-0.0238,0.0093,-0.0241,0.0166,0.0223,-0.0155,-0.0039,-0.0076,-0.0098,0.0197,0.017,-0.004,-0.0042,-0.0085,-0.0083,0.0196,-0.0057,,,,,,,,,,
142,5202,108,2,sitting,-0.0063,0.0087,-0.0086,-0.007,-0.0062,-0.0081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,5203,108,2,sitting,-0.0054,0.077,0.0142,0.0052,-0.0159,-0.0056,-0.0182,-0.449,-0.0286,-0.0256,0.4577,-0.0195,0.004,0.2597,-0.0164,0.0084,-0.0073,-0.0096,0.0193,0.0194,-0.0092,-0.0086,0.0081,-0.0079,0.0168,-0.0072,0.0256,0.0088,-0.0085,0.0255,-0.0076,0.029,0.0083,0.0051,-0.0163,0.008
144,5204,108,2,sitting,,-0.0071,-0.0057,-0.0067,-0.0074,-0.0054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,5205,108,2,sitting,,0.0184,0.0168,0.0075,-0.0067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,5206,108,2,sitting,,0.0077,-0.0098,-0.0009,-0.0178,-0.0092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,5207,108,2,sitting,,-0.0239,-0.0063,0.0256,-0.0161,0.0142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,5208,108,2,sitting,,,,,-0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,5209,108,2,sitting,-0.007,0.0297,0.0087,-0.0048,-0.0068,-0.0178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,5210,108,2,sitting,-0.0083,0.0106,-0.008,-0.0057,-0.0191,-0.0009,-0.0074,-0.0097,-0.0228,-0.0204,-0.0049,-0.0226,0.005,-0.0182,-0.0181,0.0087,,,,,,,,,,,,,,,,,,,,
151,5211,108,2,sitting,-0.0196,0.0077,0.0092,-0.0071,-0.0178,-0.0085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,5212,108,2,sitting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0171,-0.0097,,,,,
153,5213,108,2,sitting,,0.0083,0.009,-0.0087,-0.0192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,5214,108,2,sitting,,-0.1014,-0.0076,-0.0077,-0.0053,-0.0079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,5215,108,2,sitting,,0.0059,-0.0175,-0.0064,-0.0158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,5216,108,2,sitting,-0.0085,-0.005,-0.0048,0.0162,-0.008,-0.0072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,5217,108,2,sitting,,-0.0024,-0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,5218,108,2,sitting,,,,,0.0167,-0.0066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,5219,108,2,sitting,,-0.019,0.007,-0.0048,-0.0168,-0.0096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,5220,108,2,sitting,-0.0164,-0.0307,0.0092,-0.0176,-0.0083,0.0093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,5221,108,2,sitting,,0.009,0.0155,0.0076,-0.0157,-0.0048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,5222,108,2,sitting,0.0249,0.5094,-0.0232,0.0041,-0.0169,0.0038,-0.0204,0.5341,-0.0179,-0.0596,-0.4062,-0.0095,0.0241,-0.4646,-0.007,0.0078,0.0161,0.0048,0.0183,-0.0199,-0.0167,-0.0092,-0.0082,-0.0081,-0.0243,-0.0075,0.0232,0.008,-0.0051,0.0164,-0.0066,,,,,
163,5223,108,2,sitting,,-0.014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,5224,108,2,sitting,,-0.0154,0.0195,-0.0092,-0.0162,0.008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,5225,108,2,sitting,,-0.0286,-0.008,-0.0079,-0.0183,0.0007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
