candidate_id,window_id,subject_id,activity_id,activity_name,value_0,value_1,value_2,value_3,value_4,value_5,value_6,value_7,value_8,value_9,value_10,value_11,value_12,value_13,value_14,value_15,value_16,value_17,value_18,value_19,value_20,value_21,value_22,value_23,value_24,value_25,value_26,value_27,value_28,value_29,value_30,value_31,value_32,value_33,value_34,value_35
270,5330,108,3,standing,-0.0173,-0.1017,-0.0088,0.0046,0.0052,0.0039,-0.009,-0.2507,-0.0184,-0.0189,-0.1504,-0.0037,0.0204,-0.0143,-0.0097,-0.0179,-0.0148,0.006,0.0149,0.015,-0.0065,-0.0187,0.0047,0.0091,0.0157,-0.0074,0.0294,0.008,-0.004,0.0192,-0.0072,0.0305,0.0158,-0.0099,-0.0171,-0.0094
271,5331,108,3,standing,-0.0156,-0.1011,-0.0002,-0.0286,0.0042,-0.0086,-0.0237,0.0469,-0.0041,-0.0173,-0.0256,-0.0239,0.0209,-0.4499,-0.0229,-0.0143,-0.0159,-0.0085,0.0172,-0.0157,-0.0051,-0.0054,0.0082,0.0303,-0.0183,-0.0066,0.0279,-0.0191,-0.0095,0.047,-0.0048,0.0145,-0.0077,-0.0062,-0.0174,0.0052
329,5389,108,3,standing,-0.0053,-0.0045,-0.0166,0.0095,-0.0189,-0.0176,-0.0059,-0.2303,-0.0085,-0.0232,-0.4011,-0.0878,-0.0932,-1.1463,0.0146,0.0249,-0.0788,-0.0098,0.0231,0.0134,0.001,-0.0023,-0.0235,-0.0247,-0.0047,-0.0039,0.0294,-0.0141,-0.01,0.0049,-0.0084,0.0286,0.006,0.0051,-0.0154,0.0037
330,5390,108,3,standing,-0.0053,-0.0136,0.0147,0.006,-0.0157,-0.0072,-0.0233,-0.4074,-0.0241,-0.0185,-0.2016,-0.0559,-0.0249,-0.4127,0.0096,-0.0069,-0.0005,-0.2264,0.1192,0.1015,-0.2452,-0.2344,-0.0509,0.3088,-0.1126,0.001,0.0458,-0.2975,0.1109,-0.5092,-0.0001,0.0388,0.0133,-0.01,0.0303,-0.0245
366,5426,108,4,walking,0.171,-1.6681,0.0375,0.9393,-0.0485,-0.5249,0.0009,-0.4245,0.0686,0.1193,-0.1787,-0.1358,0.0394,-1.3143,0.0386,-0.0074,1.7117,1.6019,0.3254,0.5411,0.2394,-1.1772,0.0264,1.3258,-1.9644,-0.1286,-0.0654,-1.1876,-2.0669,-0.9281,-0.0707,-2.0389,2.0084,-0.4348,-0.5103,0.0384
375,5435,108,4,walking,-0.0547,0.0232,-0.0385,-0.0204,-0.1292,0.0691,0.0508,-1.0556,0.101,-0.0581,0.7787,0.0009,0.0862,-1.5571,-0.0898,-0.0553,-1.5666,1.0266,-0.0335,1.4103,-0.1874,1.4166,0.3154,1.169,-1.7998,-0.9153,-0.0451,-1.0643,0.0593,-0.8482,0.0361,-1.3108,2.0184,0.1498,-0.0256,-0.0084
461,5521,108,4,walking,0.1009,0.0955,-0.1473,0.0739,-0.0782,-0.1292,-0.0506,-0.4256,-0.0963,-0.0457,0.0455,-0.0643,0.1452,-0.0187,-0.0408,0.0895,-0.0154,-1.1386,-0.0479,-1.1777,0.4648,-0.1853,-0.4266,-1.1497,-2.6608,0.9153,-0.0891,1.0335,-1.5627,0.5014,-0.5124,-0.1251,-1.0644,0.0723,-0.0384,-0.0395
463,5523,108,4,walking,0.0063,-1.0181,-0.0238,0.0052,0.0185,-0.0071,0.0238,0.1108,-0.0193,0.0329,-0.0056,-0.0141,0.0023,-0.0412,-0.0423,-0.0188,-1.0051,0.0427,-0.1123,1.0256,0.0367,-0.478,0.4317,0.0485,1.0954,-0.0887,0.1276,-1.1673,-0.4258,-0.7294,-0.0368,-1.1768,-2.4209,0.0247,-0.0183,0.0742
468,5528,108,4,walking,-0.5096,0.0787,-0.0982,0.0294,0.0156,-0.0464,0.0098,0.2338,0.0697,-0.0568,-0.0139,0.0847,-0.2427,-0.367,0.0741,0.1952,1.4426,1.2542,-0.5561,-1.3083,0.6095,2.3393,0.5894,-1.9957,3.8869,-0.3577,0.5929,-1.0494,-1.4581,-1.3437,-0.6689,3.7266,2.4067,0.6998,0.719,0.0475
483,5543,108,4,walking,-0.1257,-0.0394,0.0228,0.0619,0.0005,0.0789,0.0069,0.5949,-0.0873,-0.1086,-0.3789,-0.1318,1.1798,-0.2774,-0.3053,-0.0934,-1.2933,2.6064,3.0778,-2.4077,-0.2484,-2.4596,-1.2856,-1.4762,-2.3932,-0.6831,-0.6783,0.5391,-1.5885,5.0686,-0.4493,-1.5035,-0.7597,-0.038,-0.1248,-0.0082
486,5546,108,4,walking,0.0266,-0.5951,-0.0389,0.0152,0.0009,-0.178,-0.0385,-0.0669,0.0508,-0.0217,0.0453,0.1192,-0.0349,-0.8484,-0.0485,0.1295,-2.4258,-1.0098,-1.6786,0.4608,0.7303,-0.0685,-0.4177,-0.0643,-0.5384,0.1754,0.0665,-0.5204,0.5103,0.5019,0.1882,2.8695,-1.0666,-0.9762,-0.0171,-0.519
488,5548,108,4,walking,-0.1205,0.5012,-0.0973,-0.0182,-0.0551,-0.0213,0.0954,-0.0451,-0.0083,0.1191,-0.1862,-0.1005,0.1791,-0.1876,0.0194,0.0446,1.0349,1.0561,-0.0686,-1.7542,-0.1797,1.0077,0.0495,0.0161,1.0571,0.1714,-0.0644,-2.0141,0.1207,0.5703,0.1085,-1.4348,-1.7294,-0.0023,-0.0339,-0.4956
489,5549,108,4,walking,0.4442,-1.7791,0.0963,0.9128,0.0939,0.3168,0.0451,0.0073,-0.0172,0.0783,-0.0193,-0.0506,-1.3123,-0.3103,0.519,-0.6198,-2.6107,-1.1701,-1.8666,2.5303,-0.5014,1.9762,1.7386,-2.0389,-1.0685,-0.0643,0.0959,-1.5426,-0.4608,0.3245,-0.0393,2.0093,0.0576,-0.0184,0.0898,0.7013
495,5555,108,4,walking,0.0493,-0.9123,-0.1089,0.4856,0.0215,-0.4261,0.0981,0.3154,-0.0005,-0.0644,-0.2128,-0.0394,0.0656,-0.0608,0.0742,0.109,-1.0484,-1.1293,-1.0582,-0.6961,-0.0448,-1.9265,-1.0494,-0.501,-0.7233,-0.0485,0.0686,-1.6894,-1.6633,-0.4567,0.0486,1.0458,-2.3663,-0.7446,-0.465,-0.4375
500,5560,108,4,walking,-0.0527,-1.698,-0.6681,-0.6846,-0.7013,-0.9777,0.0965,0.3953,-0.0786,0.0009,-0.1676,-0.0417,-1.7012,-0.1762,0.7191,-0.7556,1.7266,-1.7294,-1.0386,-1.4608,-0.9972,-0.6014,0.8559,-1.7384,1.1742,-0.7787,-0.9103,-0.7923,-1.8648,-0.8255,-1.0685,-1.0394,1.0669,-0.5256,0.0763,-0.3168
516,5576,108,4,walking,-0.0415,-1.4168,0.0778,-0.669,-0.0339,-0.4368,0.0591,0.6306,-0.0643,-0.0974,-0.3572,-0.0454,0.0882,-0.4266,0.0385,-0.0597,-0.5648,-1.9666,0.3103,-1.0581,-0.4261,0.4254,-0.4197,0.1477,1.7019,-0.0041,0.1294,-0.9303,0.8806,0.4187,-0.1757,-1.0389,0.0388,-0.0773,-0.0563,-0.0061
519,5579,108,4,walking,-0.0579,-1.5648,-0.5384,0.0386,-0.0881,-0.0681,0.1372,-0.0479,0.0448,0.0484,-0.3155,-0.026,0.8393,-0.0361,0.1391,-0.0608,-2.0071,1.4168,-1.5695,-0.0665,0.7382,-1.9303,-0.7786,-1.0517,0.0454,0.3153,0.5334,-1.1242,0.9777,-0.0686,0.7391,-2.6018,-1.8192,-1.4128,-0.1798,-1.6998
564,5624,108,6,cycling,-0.0108,-0.0062,0.0142,-0.0228,0.0238,0.0229,0.048,0.0484,-0.1194,-0.1104,-0.1004,-0.0448,0.039,1.437,-0.0485,0.0065,0.2736,-0.0644,0.2628,0.2294,-0.3833,-0.356,-0.2553,-0.559,0.2957,-0.0503,-0.0685,0.4746,0.0589,-0.345,0.0585,0.0161,0.0001,0.0096,0.01,0.0174
573,5633,108,6,cycling,0.0189,-0.5786,0.0159,-0.0096,0.0207,-0.0153,-0.0247,-1.0547,-0.0766,-0.0142,0.468,-0.0863,0.0245,-0.5872,-0.0092,-0.0806,0.0239,0.0154,0.0266,0.0177,0.043,-0.0191,-0.1109,-0.0181,-0.0278,0.0569,0.0232,-0.0982,0.0228,0.0523,-0.0055,0.1005,0.019,0.0095,0.0256,0.0083
584,5644,108,6,cycling,-0.0873,0.0849,-0.0541,0.0232,0.0256,0.0384,-0.0189,1.1786,-0.0413,0.0507,-0.6036,-0.0212,0.1542,1.2376,0.2448,0.1629,0.2637,-0.1921,0.2785,0.3397,-0.2291,0.3861,-0.3068,-0.0485,0.4563,-0.0669,0.2895,0.0399,-0.0184,-0.0006,0.0067,0.4462,-0.1122,0.0065,0.0256,-0.001
587,5647,108,6,cycling,0.0239,-0.04,0.0053,0.0181,-0.0185,-0.0193,-0.0078,1.1786,-0.0767,0.0431,-0.5816,-0.0699,-0.2398,0.1857,0.2088,0.0933,0.2694,-0.4434,-0.3575,-0.455,0.307,-0.2737,-0.2439,-0.4974,0.4746,0.0384,-0.0385,-0.559,-0.4041,-0.686,0.0189,-0.0796,-0.0406,0.0773,-0.021,0.0179
591,5651,108,6,cycling,0.0829,-0.6334,0.0116,0.0637,0.0041,0.0431,0.0569,1.1774,-0.0955,-0.0749,-0.3389,-0.1932,0.3546,0.2457,-0.0375,0.2788,-0.2399,-0.306,0.2543,-0.2091,-0.2634,-0.3952,0.0359,-0.3898,0.4761,0.0225,0.0084,-0.4862,-0.3695,0.4497,-0.0778,-0.1191,0.0485,0.0003,0.01,0.1103
617,5677,108,6,cycling,0.0114,-0.1012,-0.0239,-0.0256,0.0184,-0.0053,0.0928,1.2939,-0.0896,-0.0787,-0.5743,-0.1223,0.2441,1.2064,0.0686,0.1716,-0.025,0.3585,0.4846,0.0434,-0.039,-0.2294,-0.0388,0.4959,-0.3632,-0.0495,-0.0088,-0.456,-0.3769,-0.477,-0.0485,-0.339,-0.1109,0.0508,-0.0003,-0.1126
623,5683,108,6,cycling,-0.0241,0.0303,0.0509,-0.1509,-0.1005,0.1193,0.0869,0.4577,-0.0809,-0.0451,-0.4005,0.078,0.0586,-0.6012,0.0466,0.0386,-0.0264,-0.0427,-0.1013,0.0266,0.0157,-0.0495,-0.0335,-0.0192,0.0774,-0.0239,0.0438,-0.1787,-0.1472,0.0084,0.0171,0.0083,-0.0551,0.0231,-0.1129,-0.0979
625,5685,108,6,cycling,-0.0001,-0.0509,0.0198,-0.0,-0.1198,0.1001,0.0307,-0.5063,0.0576,-0.0748,-0.5566,0.0053,0.0256,0.0384,0.0241,-0.02,-0.01,0.0167,0.0099,0.0228,-0.0002,-0.001,-0.1506,-0.0862,0.0245,-0.0239,0.0437,-0.0941,0.0194,-0.0303,-0.0074,-0.0305,-0.0197,-0.006,0.0294,0.0079
627,5687,108,6,cycling,-0.0047,0.0053,0.0248,0.0051,-0.0173,0.0155,0.0231,-0.5056,-0.0238,-0.0162,-0.4042,-0.0364,0.0066,0.1872,-0.0059,-0.0245,0.0239,0.01,-0.019,-0.1107,-0.0242,-0.1002,-0.1509,-0.0276,-0.0087,-0.0249,0.0349,0.1127,0.0326,-0.0091,-0.0093,0.0196,0.0175,0.0061,-0.0094,-0.0163
630,5690,108,6,cycling,0.0286,0.449,0.0307,0.0061,-0.001,0.0,0.0627,1.3816,-0.0318,-0.0839,-0.6036,-0.0069,-0.1517,0.2556,0.2434,-0.1905,0.2295,-0.042,-0.3085,-0.2898,-0.337,-0.2376,-0.2631,0.4862,0.3584,-0.0507,-0.025,-0.4041,0.0448,-0.3224,-0.0006,0.1195,0.0384,0.0228,-0.1508,0.0737
645,5705,108,6,cycling,-0.0023,0.6634,0.0136,0.0213,0.0009,-0.0426,0.0541,0.2896,-0.031,-0.0697,-0.0837,-0.0784,-0.1852,1.1633,-0.1732,0.0938,-0.355,-0.2295,0.2724,0.488,-0.2559,-0.4955,0.4769,-0.5885,-0.6899,-0.0504,0.0056,0.0458,0.3943,0.3075,0.1006,0.0349,0.016,0.1106,0.0094,-0.0303
648,5708,108,6,cycling,0.0484,0.5873,0.0792,-0.0063,-0.0368,-0.0054,0.1433,1.2889,0.1546,0.1057,-0.552,0.0623,0.0013,0.487,0.0319,0.0434,0.3094,0.2541,-0.389,-0.2776,0.2926,-0.0669,-0.2431,-0.0215,0.365,0.0446,0.0007,-0.4088,-0.3956,-0.3224,0.1193,0.3569,0.0095,0.0152,-0.0241,0.0062
655,5715,108,6,cycling,0.0134,0.1508,0.01,-0.0076,-0.0153,-0.0042,0.0912,1.2748,-0.1316,-0.1186,-0.4424,-0.1718,0.0686,1.2084,0.0323,0.2299,0.3026,0.2939,-0.4088,0.3828,-0.0485,-0.0691,-0.0464,-0.3389,0.0495,0.0349,0.028,0.366,-0.0074,0.3578,-0.0069,0.1011,-0.0009,-0.0266,-0.0506,0.1104
660,5720,108,6,cycling,-0.1303,0.5475,0.0507,-0.1508,0.1106,0.4889,0.0973,0.4128,-0.0764,-0.0179,-0.3757,-0.0006,0.0486,-0.0256,-0.0484,-0.1295,-0.0768,0.0162,-0.0408,0.4258,0.0394,0.0891,0.1252,-0.039,-0.5553,-0.0385,-0.0171,0.0392,-0.0458,0.4266,0.0793,-0.238,-0.0494,0.1011,-0.0434,-0.0361
667,5727,108,6,cycling,-0.006,0.0074,0.0223,0.0158,-0.0254,-0.0051,-0.0245,0.0247,0.0002,0.0097,-0.0199,-0.0228,-0.0266,0.0803,-0.0208,-0.0092,-0.1859,0.3098,0.502,0.2957,-0.2425,0.0388,-0.3789,0.3393,0.479,-0.0509,0.1197,-0.4619,0.1108,0.488,-0.0006,-0.0149,-0.4568,0.0191,0.0001,0.0786
675,5735,108,6,cycling,0.0042,-0.1304,-0.0167,0.0166,-0.0186,-0.0093,0.0464,1.269,-0.1147,-0.1724,-0.6038,-0.1906,-0.0345,0.0949,-0.1816,0.0861,0.2789,-0.4884,-0.442,0.3691,-0.2296,-0.0486,-0.2928,-0.5833,0.0656,0.3056,0.1015,0.4077,-0.4637,0.5075,-0.0005,0.1109,-0.1192,-0.0506,0.0213,-0.1126
706,5766,108,6,cycling,-0.0955,-0.0863,-0.1005,-0.0386,0.0004,-0.01,0.1216,0.2341,-0.109,-0.0829,-0.0189,-0.1867,1.2628,1.2088,-0.0422,-0.0345,0.1947,0.3569,0.2452,0.2738,-0.4959,-0.336,-0.4437,-0.3077,0.5825,0.0096,0.365,0.023,-0.3474,0.0459,-0.1392,-0.1372,-0.0091,-0.0349,0.0699,-0.0878
717,5777,108,6,cycling,-0.0416,0.0286,-0.1121,0.0807,-0.1192,-0.1104,-0.0895,-1.3762,-0.1018,-0.0156,0.4648,-0.0082,-0.0384,-0.5877,0.0079,-0.0172,-0.0891,-0.01,0.0952,0.0581,0.0585,-0.0568,0.0385,0.1086,-0.1309,-0.0256,-0.0367,0.1253,-0.0485,-0.0394,-0.0193,-0.0388,0.0783,0.0389,-0.0408,0.0361
719,5779,108,6,cycling,0.0105,-0.9665,0.0323,-0.0084,-0.0006,-0.0426,0.0936,1.1798,-0.0812,-0.0738,-0.4878,-0.156,0.1397,0.1429,0.0633,0.1847,0.3085,0.2467,0.3494,0.4931,-0.0644,0.4488,-0.5543,-0.6958,-0.4664,-0.277,0.0685,-0.5093,0.4562,-0.5786,-0.0739,-0.3789,0.0506,0.0213,0.0061,-0.1019
722,5782,108,6,cycling,0.0735,0.0561,0.0232,-0.1197,0.0063,-0.0256,0.1108,0.0385,0.0389,-0.0178,-0.0192,-0.1507,0.0264,-0.4261,0.0052,-0.0426,0.0762,-0.039,-0.0954,-0.1281,-0.1308,0.0051,0.0093,0.0239,-0.0208,0.0434,0.3736,-0.646,-0.6687,0.0485,-0.0197,-0.3959,0.0249,0.0165,-0.1127,-0.1009
727,5787,108,6,cycling,-0.0241,0.477,-0.0195,0.0782,-0.0043,0.1198,0.1003,-0.0365,-0.0339,-0.0789,-0.1121,-0.0566,-0.0458,-0.8484,-0.0389,0.0063,-0.009,0.0881,0.0174,0.0565,0.0179,-0.0807,0.0228,0.078,-0.0385,-0.016,-0.0092,0.0086,-0.01,0.0303,-0.0286,0.0152,-0.0553,0.0185,-0.0434,0.0256
730,5790,108,6,cycling,0.0034,0.0307,0.0264,0.0167,-0.0141,-0.0183,0.031,1.1498,-0.0426,0.0212,-0.5924,-0.0839,-0.0932,0.1875,0.0628,0.0729,-0.2785,-0.3594,-0.2056,0.2346,-0.2553,0.405,-0.4863,0.3396,-0.4431,-0.1108,0.1012,-0.3788,-0.006,0.6487,0.1008,-0.5568,0.0506,0.1309,-0.0247,-0.0386
731,5791,108,6,cycling,-0.1103,0.4699,-0.0984,-0.0384,-0.0361,0.0041,-0.0364,-0.0557,0.0411,-0.001,-0.0549,0.0476,0.0386,1.0076,-0.1009,-0.1304,0.0349,0.0185,0.0856,0.4592,-0.0485,0.0569,0.0247,-0.0266,-0.1763,-0.0052,0.0352,-0.1882,-0.1381,-0.0791,0.0204,0.0954,0.0228,0.0059,0.0183,-0.0367
733,5793,108,6,cycling,-0.0096,-0.0303,-0.0245,0.0623,0.0228,0.0157,0.0307,-0.0061,0.0081,0.0292,0.0062,-0.037,-0.1068,0.0361,0.0208,-0.1506,-0.4064,-0.456,-0.0384,0.0485,-0.0198,-0.5594,0.1295,0.1059,-0.1282,0.0165,0.0863,0.1379,-0.0412,-0.0686,-0.0349,0.0186,-0.1194,0.0597,0.0575,0.0359
755,5815,108,5,running,0.0406,-0.6592,-0.0307,0.0971,0.5894,-1.8052,0.4396,-1.0874,1.7019,-0.5391,-0.7018,-1.1246,0.7014,-1.6607,0.1754,-1.0329,-0.7711,0.6898,-0.6012,-0.9777,0.0495,-0.1491,-0.0183,0.1872,-0.5743,-0.4202,0.1782,-0.4357,1.7648,0.3245,-0.0703,-0.0386,-0.9806,-2.6605,0.0685,1.3114
764,5824,108,5,running,-1.1856,-0.048,-1.7862,-2.5207,-2.659,1.6103,7.4827,-0.9557,6.2394,9.0099,8.2084,-2.1397,0.1796,-1.2541,-0.0701,-0.0898,-0.0546,0.0495,-1.3329,0.3903,0.3077,0.2292,0.0385,0.4589,0.2653,3.9659,3.3781,0.4967,-1.8838,-0.4068,-1.6482,0.6047,0.0656,0.6976,2.0636,-1.5091
772,5832,108,5,running,-0.312,0.0388,-0.021,0.4368,-2.9704,0.4607,-2.4245,-0.0603,-3.3114,-2.9604,3.568,1.4265,0.0394,-1.2392,-0.6013,-0.7117,-0.719,0.7233,-0.0317,0.0385,-0.0096,-0.4166,-1.0393,-0.5417,-0.7741,-2.1271,-0.4499,0.7565,-2.3569,-0.6468,-3.0885,0.0697,-0.7808,1.7955,-2.5987,-1.4348
796,5856,108,5,running,-1.5341,-0.7042,-0.0951,-0.8482,-0.6697,-1.8666,7.4837,-1.1067,8.9077,6.9103,9.339,-2.1289,-0.1775,-1.2598,-0.3584,2.2655,-0.2061,-1.1804,-1.2224,-0.3439,-2.0186,-0.2962,-1.5949,0.5096,-0.6082,0.0905,-2.0099,-0.6943,-0.4738,-0.4085,-1.5703,-0.7877,-0.3663,-1.4468,4.0656,-2.4393
812,5872,108,5,running,-0.0079,-0.5791,-0.0466,-0.0141,2.7083,1.7776,-0.4348,-0.4245,-4.512,0.6896,-1.1781,1.4592,-0.9912,-1.7382,-1.085,0.9644,-0.4335,-1.7294,0.0319,0.1787,-0.5411,0.0704,-0.0669,-0.0856,0.5014,-0.3114,0.4393,0.5013,-2.1774,0.9607,1.0484,0.5011,0.0842,-1.1852,0.4266,-0.0189
835,5895,108,5,running,0.6307,0.9153,0.9762,0.5699,1.0686,1.0587,-0.0608,-0.8482,0.0704,-0.0943,-0.2384,-1.7386,-0.0479,-0.5013,-1.5014,-0.0451,-0.501,-0.8255,-0.8644,-0.4127,-0.3108,0.8191,-0.7872,0.9292,-0.8596,-0.0453,-0.4063,-0.559,0.3746,-1.4765,2.9128,-0.4491,0.3596,-1.6694,-2.8902,-0.4576
