candidate_id,window_id,subject_id,activity_id,activity_name,value_0,value_1,value_2,value_3,value_4,value_5,value_6,value_7,value_8,value_9,value_10,value_11,value_12,value_13,value_14,value_15,value_16,value_17,value_18,value_19,value_20,value_21,value_22,value_23,value_24,value_25,value_26,value_27,value_28,value_29,value_30,value_31,value_32,value_33,value_34,value_35
24,5084,108,2,sitting,-0.0079,1.3082,-0.0047,0.0186,-0.0042,-0.0183,-0.0145,-0.9379,0.0369,-0.0328,0.4801,0.0356,0.0405,0.3901,-0.0221,0.0128,-0.0102,0.0053,0.0228,0.0008,-0.0172,-0.0072,0.0037,0.0087,0.0012,0.008,0.0155,0.0043,0.0148,-0.002,0.0006,0.0051,0.003,0.0053,0.0051,0.0023
29,5089,108,2,sitting,-0.0047,1.3056,-0.0186,0.0286,-0.0099,0.0164,-0.0297,-0.971,0.0449,-0.0475,0.4765,0.0269,0.0355,0.3239,-0.0185,-0.0006,-0.0066,-0.0005,0.0022,0.0033,0.0002,0.0145,0.0136,-0.0034,-0.0031,-0.0006,-0.0006,0.0237,-0.004,0.0245,-0.0052,0.0076,-0.0004,0.0034,-0.001,0.0051
31,5091,108,2,sitting,0.0044,0.9962,-0.0091,0.0073,-0.0016,0.0057,-0.0027,-0.0138,0.0087,0.0011,-0.0036,-0.004,0.0023,-0.0186,0.0074,0.003,0.0016,0.0012,0.0023,-0.0025,-0.0037,-0.0014,0.0014,-0.0004,0.0004,0.0006,0.0026,0.0038,-0.0003,0.012,0.0038,0.0041,0.0001,0.0017,0.005,0.0021
33,5093,108,2,sitting,-0.0076,1.3248,-0.0115,0.0232,-0.0142,-0.0051,-0.0098,-0.9393,0.0487,-0.0456,0.4636,0.0364,0.0,0.3148,-0.0173,-0.0017,-0.0056,-0.0057,0.0208,0.0004,-0.0017,0.0054,0.0062,0.0021,-0.0027,0.0012,-0.0116,0.0174,0.011,0.0002,-0.0064,0.0137,0.0028,-0.0002,0.0026,0.0027
37,5097,108,2,sitting,-0.0067,0.0141,-0.0012,0.0059,0.0046,0.0008,0.0002,0.0177,0.0021,-0.0027,0.0254,-0.0037,0.0082,0.0123,-0.0006,-0.0011,-0.0006,0.0106,0.006,-0.0014,-0.0016,0.0032,0.0,0.0011,0.0034,0.0041,0.0008,-0.0033,-0.0011,-0.0021,0.001,0.0001,0.0002,-0.0016,-0.0003,0.003
38,5098,108,2,sitting,-0.0047,1.2572,-0.0057,0.0144,-0.0162,0.0165,-0.0316,-0.9157,0.0349,-0.0298,0.4509,0.009,0.0455,0.7555,-0.0135,-0.0021,-0.0045,-0.0017,0.0222,0.0059,-0.0128,-0.0054,-0.0024,-0.0126,0.0258,-0.0021,0.0324,0.0054,0.025,0.0084,-0.0061,-0.0103,-0.0034,0.0009,0.0056,0.0024
41,5101,108,2,sitting,-0.0032,1.3475,-0.0318,0.0563,-0.0187,-0.0102,-12.0,-0.8514,0.0603,-0.0403,0.4637,0.0206,0.051,1.2682,-0.0201,-0.0034,-0.0081,-0.0017,0.023,0.0162,0.0091,-0.0042,0.0014,-0.006,-0.0101,-0.0023,0.0023,0.0193,-0.0034,-0.0122,0.002,0.007,-0.0041,-0.0009,-0.005,0.0021
44,5104,108,2,sitting,-0.0026,1.3179,-0.0022,0.0212,-0.0106,0.0027,0.002,0.239,-0.0299,-0.0047,-0.1145,-0.0243,0.0115,0.8588,-0.0083,-0.0041,-0.0064,-0.0063,0.0157,0.0012,-0.0023,0.011,0.0012,-0.0056,-0.0011,0.0222,0.0076,-0.0017,-0.0004,0.0214,0.0005,0.018,0.0014,0.0027,0.0005,0.0012
54,5114,108,2,sitting,-0.0005,1.327,-0.0134,0.0392,-0.0197,-0.016,-0.0336,-1.0733,0.0585,-0.0426,0.4432,-0.0238,-0.036,0.396,-0.0035,0.005,-0.0074,-0.007,0.0138,0.0011,0.0051,0.0046,0.0102,0.0012,-0.008,-0.001,0.0147,0.0024,0.012,0.0035,-0.0002,0.006,0.0031,-0.0014,0.0057,0.0007
59,5119,108,2,sitting,-0.0047,1.3054,-0.0018,0.026,-0.0064,-0.0107,-0.0072,-0.8524,0.0339,-0.0469,0.4446,0.0253,0.0,0.4379,-0.0014,-0.0036,0.0156,0.0017,0.002,0.0164,-0.0055,-0.0054,0.0022,-0.0053,0.0022,0.0008,0.0186,0.0068,0.0018,0.0,-0.0016,0.022,0.0031,0.0005,0.0071,0.0013
60,5120,108,2,sitting,-0.0079,0.8135,-0.0048,0.0195,-0.0186,-0.0054,-0.0352,-0.9362,0.0433,-0.0328,0.455,0.0488,-0.0488,1.1194,-0.0137,0.0185,-0.0258,0.013,0.019,0.007,-0.0039,-0.0069,0.0014,-0.0053,0.0055,-0.002,0.0058,0.0037,0.0204,0.0113,-0.005,0.007,0.0033,0.0104,0.0,-0.0005
67,5127,108,2,sitting,-0.0049,1.4786,-0.0135,0.0318,-0.0225,-0.0211,0.0255,-0.3676,0.0385,-0.0215,0.1557,-0.0544,-0.0344,1.1475,-0.021,0.0244,-0.0019,0.0045,-0.0088,0.0039,-0.0007,0.0161,0.0037,-0.0136,0.0285,0.0041,0.0072,0.0077,0.0052,0.0226,-0.0008,0.0103,0.0047,0.0026,0.0003,0.0021
74,5134,108,2,sitting,-0.0008,1.2819,-0.0013,0.0274,-0.0117,-0.005,0.0283,-0.9212,0.0524,-0.037,0.4913,0.0417,-0.0453,0.1756,-0.003,0.0055,-0.0064,0.0262,0.0144,0.0002,-0.0087,0.003,-0.0011,0.0007,0.0038,0.0007,0.0075,0.0042,0.002,0.0062,-0.0006,0.0115,0.0028,0.002,-0.001,0.0033
75,5135,108,2,sitting,0.0011,0.9937,0.0146,0.0306,-0.0154,0.0172,0.0095,0.8934,0.037,-0.0205,-0.4904,0.034,-0.0247,1.0026,-0.0117,-0.0047,-0.008,-0.0095,0.007,-0.0007,-0.0098,-0.0038,0.012,-0.002,-0.0008,-0.0047,0.0154,0.0073,-0.0086,0.0027,-0.0014,-0.0018,0.002,-0.0105,-0.0018,-0.0022
81,5141,108,2,sitting,-0.0094,1.2757,-0.0134,0.029,-0.017,-0.0207,-0.0154,-0.9586,0.0452,-0.045,0.485,0.026,-0.0024,1.5322,-0.0029,0.003,0.0023,-0.0055,0.0187,0.0057,-0.0037,0.0143,0.0027,0.0208,0.0065,-0.0018,0.0166,0.0031,-0.0027,0.0002,0.0017,0.0004,0.0127,0.0003,-0.0033,-0.0022
85,5145,108,2,sitting,-0.0079,1.2631,-0.0253,0.037,-0.0037,0.0127,-0.0298,-0.9489,0.0495,-0.037,0.477,0.0322,-0.0314,0.3403,-0.0141,0.0018,-0.0105,0.0014,0.0017,0.0088,-0.0076,0.0038,-0.0014,0.0183,0.0066,0.0103,-0.0051,0.0112,0.0003,-0.0075,0.0118,0.0,0.0062,0.0103,-0.0041,0.0023
92,5152,108,2,sitting,-0.0039,1.4422,-0.0067,0.0229,-0.0182,-0.0012,-0.0294,-0.9282,0.0483,-0.0312,0.4765,0.0427,-0.0058,0.3682,-0.0098,-0.008,0.0034,0.0088,0.0132,0.0029,0.0057,-0.007,0.0112,0.0134,-0.0008,0.0045,0.017,0.0161,0.016,0.0041,-0.0041,0.0244,0.0006,-0.0025,0.0044,0.0003
96,5156,108,2,sitting,0.008,0.0003,-0.0023,-0.0035,0.0043,-0.0026,0.0021,-0.0137,0.0107,-0.0008,0.0075,0.0023,0.0021,-0.0038,-0.0004,-0.0026,0.0001,0.0026,-0.0044,-0.0004,0.0133,-0.0025,0.0033,0.003,0.0032,-0.0011,0.0064,0.0012,0.0016,-0.0014,-0.0021,0.0107,-0.0036,0.0015,0.0012,0.0001
97,5157,108,2,sitting,-0.0049,1.3423,-0.0177,0.019,-0.0153,-0.0086,0.0298,-0.3034,0.0317,-0.0328,0.1406,-0.052,-0.0409,1.2013,-0.0135,0.0105,-0.0133,0.0114,0.0022,0.0054,-0.0012,0.0024,0.0006,-0.0066,0.0023,0.0051,0.008,-0.0041,-0.0078,0.0222,-0.0063,0.0024,0.0063,-0.001,-0.0036,-0.0006
99,5159,108,2,sitting,-0.0042,1.3379,-0.0066,0.0286,-0.0107,0.0003,-0.0212,-0.8354,0.0488,-0.0327,0.4047,0.0449,-0.0062,0.5801,-0.0089,0.0006,-0.007,0.0274,0.0058,0.0244,-0.0088,-0.0055,0.0131,0.0154,0.0103,0.0025,0.0024,0.001,0.0106,0.0072,-0.0033,0.0167,0.0007,0.0,0.0021,-0.0033
103,5163,108,2,sitting,0.0039,1.1796,-0.0029,0.0087,-0.0,-0.0177,0.0156,-0.9242,0.0577,-0.0332,0.4786,0.0424,0.0175,0.4947,-0.0119,0.0152,-0.0235,-0.0012,0.0288,0.0067,0.0039,0.0057,0.0031,-0.0041,-0.0078,-0.0026,0.0186,0.0284,0.0053,0.0124,-0.0037,0.0082,0.0034,-0.003,-0.001,-0.0009
104,5164,108,2,sitting,-0.007,1.3012,-0.0195,0.0305,-0.0221,0.0174,-0.0157,-0.8319,0.0542,-0.0335,0.4512,0.0382,-0.0105,0.992,-0.0128,-0.0029,-0.0004,-0.0005,0.0132,0.0002,0.0148,-0.0004,0.0212,0.0036,-0.0071,-0.0052,0.0001,-0.0089,-0.0027,0.0378,0.0012,0.0125,0.0024,0.0057,-0.0075,0.0035
106,5166,108,2,sitting,0.0108,-0.0089,0.0057,-0.0152,0.0057,-0.0032,0.0076,0.9368,0.0322,0.0389,-0.4917,-0.0284,0.0234,-0.7097,0.0032,-0.0108,-0.0034,0.0152,0.0207,0.0171,-0.0077,0.02,0.0076,-0.006,-0.0057,-0.0044,0.0084,0.0034,-0.0111,-0.0034,-0.001,0.0035,0.0033,-0.0057,0.0045,0.0046
108,5168,108,2,sitting,-0.0149,1.3272,-0.0074,0.0308,-0.0233,0.0203,-0.0164,-0.9212,0.0324,-0.0511,0.4457,0.003,0.0139,1.1086,-0.0255,0.0166,-0.0035,0.0054,0.011,0.0042,-0.011,0.004,0.0055,0.0132,-0.0026,0.0016,0.003,0.0048,0.0053,0.0011,-0.0027,0.0112,0.0036,0.0003,-0.0054,0.0032
110,5170,108,2,sitting,-0.0091,0.7348,-0.0096,0.0299,-0.0142,0.0158,-0.0015,-0.2243,0.0117,-0.0396,0.103,0.0128,-0.0033,1.0572,-0.0038,0.0052,-0.0104,-0.0003,0.0147,0.0074,0.005,0.0062,0.007,-0.0118,0.0047,0.0044,0.0008,0.0157,0.0006,0.0178,-0.0042,0.0128,-0.0004,0.0188,-0.0034,-0.0046
111,5171,108,2,sitting,-0.0092,0.7447,-0.0133,0.0265,-0.014,-0.0143,0.0334,-0.3561,0.0254,-0.0494,0.1709,-0.0217,0.0066,1.3234,-0.0021,0.0002,0.0169,-0.0108,0.0234,0.0171,-0.0032,-0.007,0.025,0.0037,-0.0009,0.0007,-0.0061,0.0162,-0.0115,0.0183,-0.0024,0.0187,0.004,0.0036,0.0048,0.0045
112,5172,108,2,sitting,0.0013,0.0157,-0.0001,-0.0034,-0.0001,0.0076,0.014,-0.0139,0.0016,-0.0046,0.0128,0.0,0.0068,0.0151,0.0,0.0011,-0.0031,0.0077,0.0003,0.0052,0.0007,-0.0003,0.0005,0.0018,0.0007,0.003,0.004,0.0071,-0.0013,0.0023,0.0013,0.0042,0.0014,0.0066,0.0023,0.0016
114,5174,108,2,sitting,0.0289,-0.0151,0.0245,-0.0103,0.0205,0.0108,-0.0259,0.0365,-0.0092,-0.0053,-0.0115,-0.0282,0.0237,-0.0017,-0.0102,0.0086,0.0166,0.0065,-0.0135,0.0004,0.0075,0.0141,-0.0007,0.0188,-0.0052,0.0123,0.007,-0.0011,0.0069,-0.0115,0.0006,0.0254,0.0148,-0.0054,-0.0058,0.0
115,5175,108,2,sitting,-0.0009,1.3457,-0.0011,0.0178,-0.0072,-0.0031,-0.0205,-0.7,0.0534,-0.0251,0.3445,-0.0478,0.0101,0.9599,-0.0115,-0.0038,-0.0061,-0.0053,-0.0043,-0.0051,-0.0052,0.0095,0.0017,0.0146,-0.0009,-0.0067,0.0287,0.0066,-0.0151,0.0121,0.0036,-0.0146,0.0097,-0.0028,-0.0062,0.0
118,5178,108,2,sitting,-0.0049,1.1912,-0.0036,0.0114,-0.0063,0.0141,-0.0212,-0.8953,0.039,-0.0347,0.4118,0.0295,-0.0067,1.2633,-0.0172,0.0016,-0.0065,0.0044,0.0073,0.0124,-0.0077,-0.001,-0.0051,-0.0105,-0.0044,-0.0127,0.0116,-0.0052,-0.0088,-0.0142,-0.0063,0.0114,0.0041,0.012,-0.0024,0.0034
123,5183,108,2,sitting,0.0062,1.4159,-0.0099,0.0095,-0.0116,-0.0074,0.026,0.8446,-0.0442,-0.0141,-0.4566,-0.0591,0.0292,1.1475,-0.0104,0.0019,-0.0116,-0.0022,0.0125,0.0147,-0.0067,-0.0062,-0.014,0.0204,0.0005,-0.0003,-0.0013,0.0112,0.0077,0.0142,0.0008,0.001,0.0013,0.0038,0.0043,0.0036
126,5186,108,2,sitting,-0.0017,1.3349,-0.0075,0.0082,-0.0031,0.004,0.0168,0.475,-0.0263,-0.0142,-0.2381,-0.0509,0.0195,1.2066,-0.0073,0.0044,-0.0172,0.0026,0.021,0.0015,-0.0091,-0.004,0.0161,-0.0062,0.0032,0.0008,0.0066,0.0035,0.0036,-0.0041,0.0016,0.001,0.005,0.0004,-0.005,0.0026
128,5188,108,2,sitting,-0.0006,1.4702,-0.0068,0.0097,0.0028,-0.0115,-0.0043,-0.9342,0.0226,-0.0301,0.4656,0.0211,-0.0354,-0.5344,-0.0112,0.0096,-0.0024,-0.0057,0.0012,0.0051,0.0008,-0.0041,-0.0033,-0.005,-0.001,0.0022,0.0018,0.0031,-0.0023,0.0102,0.0005,0.0211,0.0041,0.0066,0.0036,0.0016
129,5189,108,2,sitting,0.0202,0.0236,-0.0053,0.0004,-0.0143,-0.007,-0.0124,-0.0112,0.0261,-0.0162,0.0176,-0.0107,-0.0258,0.0275,-0.0089,0.015,-0.0053,-0.0124,-0.0022,-0.0128,-0.0022,0.0216,-0.0027,-0.0015,-0.0085,-0.0033,0.0055,0.0156,0.0023,-0.0046,0.0184,0.0003,0.0003,-0.0145,-0.0021,-0.0114
130,5190,108,2,sitting,-0.0125,0.0134,-0.0105,0.013,-0.0035,0.0107,-0.006,0.1158,-0.0074,-0.0048,0.0104,-0.0044,-0.0083,-0.0014,-0.0147,-0.0001,-0.0025,0.012,0.0055,0.0011,-0.0031,0.0025,0.0072,0.0041,-0.0025,0.0124,0.0118,0.0073,0.0063,0.0065,-0.0042,0.0025,0.004,0.0018,-0.0004,0.0072
134,5194,108,2,sitting,-0.0115,0.0103,0.001,-0.0107,0.0058,0.0009,0.0127,0.0155,0.003,0.0002,0.0087,0.0011,-0.0055,-0.0024,0.0047,0.0005,0.0045,0.0014,0.0042,0.0015,0.0032,0.0026,0.0013,0.0027,-0.0003,0.0053,0.0,-0.0025,0.0005,0.0,-0.0025,0.0026,0.0003,0.0011,-0.0013,0.0
135,5195,108,2,sitting,-0.0113,1.2479,-0.0156,0.0199,-0.008,0.0179,-0.0238,-0.7994,0.0426,-0.0351,0.3804,0.0177,-0.0516,0.6476,0.0055,-0.0042,0.0035,0.0016,-0.0016,-0.0031,0.0008,-0.0032,0.0154,0.0014,-0.01,-0.0003,0.0022,0.0067,0.0002,0.0143,-0.0025,0.0032,-0.0015,0.0117,-0.003,0.0011
137,5197,108,2,sitting,-0.0047,0.9869,0.0021,0.019,-0.0074,-0.0089,-0.0296,0.6944,-0.0428,-0.0076,-0.3476,-0.0482,0.0136,1.1454,-0.0155,-0.0004,-0.0033,0.0058,0.0105,0.0165,-0.0045,0.0048,-0.0078,-0.006,0.0045,0.0021,0.0008,-0.0026,0.0152,0.0025,-0.0058,0.007,0.0022,0.0056,-0.0026,0.0037
141,5201,108,2,sitting,-0.0097,1.4051,-0.009,0.0373,-0.0207,0.016,-0.0436,-1.0837,0.056,-0.0358,0.4832,-0.0353,-0.0074,1.4479,-0.0206,0.0145,-0.0119,0.0069,0.0224,0.0024,-0.0042,0.0007,-0.0125,-0.004,0.0087,0.0068,0.0269,0.0156,0.0079,0.0022,-0.0024,0.0209,-0.0045,0.0022,0.0012,0.0031
144,5204,108,2,sitting,-0.0147,1.2965,-0.0123,0.0269,-0.0082,-0.0124,-0.0236,-0.915,0.0362,-0.0449,0.4255,0.0369,0.0582,0.3679,-0.0138,-0.0014,-0.0116,0.0189,0.0188,-0.0086,-0.015,-0.0018,0.0166,0.0158,-0.0101,-0.007,-0.0046,0.0138,0.0055,0.0164,-0.0045,-0.0018,-0.0086,-0.0041,0.0037,-0.0008
145,5205,108,2,sitting,-0.0093,1.4176,-0.0228,0.0342,-0.0114,-0.0092,0.0278,-0.9026,0.0507,-0.0277,0.4674,0.0473,-0.0178,1.0876,-0.0223,-0.0009,-0.0054,0.0106,0.0175,0.008,-0.0084,-0.0058,0.0089,0.0039,0.0115,0.0037,0.0257,-0.0027,0.0153,0.0115,-0.0036,0.0342,0.0103,0.0054,-0.0004,-0.0006
156,5216,108,2,sitting,-0.0043,1.3479,-0.0095,0.006,-0.0178,-0.0004,0.0135,-0.2683,0.0345,-0.0279,0.1046,-0.0317,-0.0449,0.9197,-0.0116,-0.0036,-0.0046,-0.0033,0.0284,0.0077,-0.0073,0.01,0.0078,-0.0042,0.0064,0.0106,0.0021,-0.0022,-0.0056,0.0105,-0.0016,0.0186,0.0033,0.0007,-0.0005,-0.0045
159,5219,108,2,sitting,-0.0067,1.245,-0.0061,0.0099,-0.0243,-0.0015,-0.0186,-0.8255,0.0356,-0.035,0.4146,0.0388,0.0112,0.9874,-0.0256,-0.0053,-0.0033,0.0045,0.0114,0.0017,-0.0072,0.0071,0.0121,0.0104,0.0077,0.0035,0.0143,0.0014,0.0053,0.0025,-0.0046,0.0066,0.0061,0.0014,0.0005,0.0035
161,5221,108,2,sitting,-0.0094,1.2714,-0.0062,0.0172,-0.0024,0.0037,-0.0335,-0.9876,0.0435,-0.0349,0.4947,0.0118,-0.0045,1.3272,-0.0095,0.0138,-0.0059,0.0043,0.0155,0.0117,-0.0077,-0.0063,-0.0017,-0.0053,0.0064,0.0054,0.0237,-0.0163,0.0075,0.0128,-0.0012,0.017,-0.0041,0.0004,0.0068,-0.0004
164,5224,108,2,sitting,-0.009,1.1742,-0.0095,0.0155,-0.0123,-0.0,0.0116,0.4927,-0.0338,-0.0257,-0.2573,-0.0667,-0.0249,0.9629,-0.0112,-0.0017,0.0089,0.0064,0.0008,-0.0055,0.0108,-0.0019,0.0147,0.0031,0.0126,0.004,-0.0089,0.0016,-0.0036,0.0058,0.0013,0.0032,0.0017,0.0008,0.0001,0.0021
168,5228,108,2,sitting,-0.0049,1.278,-0.0168,0.0285,-0.0115,0.015,-0.0341,-0.9398,0.0469,-0.0381,0.4507,0.0149,-0.0571,0.1648,-0.0036,0.0222,-0.0032,-0.0052,0.0099,0.0066,-0.0025,0.0063,0.0112,-0.0077,0.022,-0.0009,0.0274,-0.0008,0.0029,0.0124,0.0023,-0.0088,-0.0018,0.0154,0.0004,0.0078
169,5229,108,2,sitting,-0.0047,1.3147,-0.0115,0.0378,-0.0226,-0.0047,-0.0263,-0.917,0.0553,-0.036,0.4823,0.0438,0.044,0.2996,-0.0217,-0.0078,-0.0027,-0.0137,0.0114,0.0025,0.0151,-0.0033,-0.0073,-0.0163,0.0123,0.0007,0.0308,0.0028,0.0119,-0.0035,0.0077,0.0112,0.0115,0.0028,-0.0042,-0.0037
170,5230,108,2,sitting,-0.0079,1.4168,-0.0171,0.0373,-0.0155,0.0109,-0.0195,-1.024,0.026,-0.0383,0.4721,0.023,0.0322,0.7554,-0.0028,-0.018,-0.0023,-0.0046,0.0175,0.0089,0.0127,0.0044,0.012,-0.0073,0.0106,0.0045,0.0112,0.0046,0.0002,-0.0261,0.0028,0.015,0.0032,0.0047,-0.0064,0.0032
171,5231,108,2,sitting,-0.0121,1.3476,-0.0093,0.0132,-0.0093,0.0005,-0.0295,-0.9199,0.0538,-0.0292,0.4813,0.031,0.0455,0.3621,-0.0073,-0.001,-0.0026,-0.0043,0.0155,0.0007,-0.0088,-0.0024,-0.0157,-0.0057,-0.0056,0.0021,0.0276,0.0017,-0.001,0.0233,-0.0007,0.0051,0.0132,0.0032,-0.0044,0.0
176,5236,108,2,sitting,-0.0041,1.2978,-0.0097,0.0151,-0.0092,-0.0045,-0.0308,-1.1874,0.025,-0.0286,0.5858,-0.0509,-0.0129,0.5678,-0.0098,0.0254,-0.0073,0.0003,0.005,0.0171,-0.0057,0.0125,0.0068,0.0138,0.0115,0.0106,0.0075,-0.0009,0.0237,0.0064,0.0027,0.012,0.0021,0.0024,0.0026,0.0056
177,5237,108,3,standing,-0.0049,-0.7365,0.002,-0.0141,0.0037,0.0047,-0.0186,0.5675,-0.0254,-0.0167,-0.2836,-0.0225,0.023,-0.2888,-0.0147,-0.0121,-0.0102,0.0061,0.002,-0.0039,0.0,0.0043,-0.0057,-0.0024,0.0051,0.0011,0.0029,0.0043,0.0028,0.0043,-0.0008,-0.001,0.0043,0.0028,0.0018,0.0001
181,5241,108,3,standing,-0.0179,-0.0172,-0.0017,-0.0028,-0.002,0.0025,0.0075,0.0111,-0.0047,-0.0028,0.0018,-0.0088,0.0107,-0.0014,0.0241,-0.0062,-0.0014,0.0145,-0.0,0.0165,0.0063,-0.003,0.0018,0.0106,0.0082,0.0004,-0.0057,0.0079,-0.0013,0.0331,-0.0023,0.0066,0.0136,0.0011,-0.0032,0.0028
184,5244,108,3,standing,-0.0102,-0.7655,-0.0058,-0.0129,-0.0152,-0.0231,-0.0182,0.5117,0.0323,-0.0146,-0.2747,-0.0473,0.0609,-0.2326,-0.0282,-0.0238,0.0285,-0.0235,0.0057,0.0056,-0.0012,-0.0115,0.0273,0.0176,0.0204,-0.0156,0.0131,-0.014,0.0264,0.0004,-0.0155,0.0012,-0.007,0.003,-0.0071,0.0037
190,5250,108,3,standing,0.0063,0.002,-0.0044,0.0186,0.0108,0.006,0.0017,0.023,-0.0064,0.0041,-0.0132,0.0064,-0.0052,-0.0054,0.0028,0.001,0.0074,0.007,0.0035,-0.0071,0.0134,0.0044,0.0061,-0.0117,0.006,0.0024,0.0068,0.0078,-0.0067,0.0008,-0.0054,-0.0044,0.0003,0.0009,0.0005,0.0003
193,5253,108,3,standing,-0.0047,-0.7794,-0.0028,0.0115,-0.0036,-0.0145,0.0254,0.5707,-0.0295,-0.0058,-0.2644,-0.0472,-0.0268,-0.2945,-0.0029,0.0187,0.0146,-0.0167,0.0119,0.01,-0.0056,-0.005,-0.0017,-0.0107,-0.0054,-0.0013,-0.0009,0.0236,0.0131,-0.0075,0.0028,0.0118,-0.0014,-0.0043,0.0018,-0.0045
204,5264,108,3,standing,0.0105,-0.0076,0.0107,0.0089,0.0058,0.0144,0.0111,-0.0205,-0.0063,0.0033,0.0077,0.0074,0.0023,-0.0284,0.0045,0.0066,0.0003,0.003,0.0044,0.0,0.0003,0.0027,-0.0066,0.0005,0.002,0.011,-0.0047,0.014,0.0006,0.0013,0.0026,0.0031,0.0043,0.0068,0.003,-0.003
