candidate_id,window_id,subject_id,activity_id,activity_name,value_0,value_1,value_2,value_3,value_4,value_5,value_6,value_7,value_8,value_9,value_10,value_11,value_12,value_13,value_14,value_15,value_16,value_17,value_18,value_19,value_20,value_21,value_22,value_23,value_24,value_25,value_26,value_27,value_28,value_29,value_30,value_31,value_32,value_33,value_34,value_35
197,5809,108,5,running,0.376,0.4418,1.4695,-0.7559,-0.7235,0.8033,0.0109,-1.1601,-0.3381,1.3369,0.7751,-0.4062,-0.1846,-0.3373,-0.5683,0.6703,-0.3234,0.1508,-0.4061,1.2173,0.304,-0.0252,-0.4221,-0.7775,0.6726,0.1465,0.4056,-0.2766,-0.0763,0.2795,-0.8375,0.8346,-0.3296,0.0821,0.1747,-1.0057
280,5892,108,5,running,-0.216,0.4441,-1.742,-0.2764,0.5726,1.3681,-0.3198,0.512,-1.5566,-0.5509,0.3445,0.4542,-0.5866,-0.2566,0.8735,-0.0474,-0.7614,1.5365,0.0556,0.5737,-0.1488,0.3101,-0.2753,-0.2832,0.7554,-0.6023,0.5484,-0.0096,-0.3365,-1.1841,0.3477,-0.1043,1.3252,-0.2829,0.2316,-1.0591
217,5829,108,5,running,-0.2146,0.758,0.1315,0.434,-0.3618,-1.0714,-0.1062,0.2342,-0.3477,-0.7057,0.5809,0.107,0.6876,-0.0876,0.1571,-0.5218,0.3158,-1.2675,0.3183,-0.2532,-0.3124,0.2009,-0.7493,-1.3766,-0.2378,-0.5184,0.8372,0.8138,0.3552,0.11,0.1066,-1.7724,0.6734,-0.4712,0.8026,0.7384
248,5860,108,5,running,1.258,-0.7025,0.1767,0.8803,-0.383,-0.6013,0.7271,0.247,0.783,0.2307,0.4758,-0.6162,-0.0026,-0.5612,1.4047,-0.1426,-0.6153,-0.5686,1.4365,1.1435,-0.5436,-0.1244,-0.1304,0.138,-0.2147,0.5338,0.4604,0.8856,0.5806,0.1321,-0.4361,0.4806,-0.0021,-0.5026,-1.2109,0.1803
226,5838,108,5,running,0.5184,-0.5023,0.117,0.1724,-0.1839,-0.4656,0.6571,0.6325,0.24,0.136,-0.2522,0.3647,-0.1169,1.4054,-0.2823,-0.428,0.2135,-1.2555,0.4139,0.0596,-0.1062,0.3865,-0.3564,0.4168,0.3087,-0.1394,0.1017,0.4047,-1.0225,-0.7268,0.1537,-0.6364,0.0867,-0.3449,1.3735,-0.0766
201,5813,108,5,running,0.5784,-0.3746,1.2349,0.366,0.2325,-0.5326,-0.1725,-0.6826,-0.367,0.2821,0.887,0.0946,0.5656,-0.0267,0.2744,0.8594,0.1413,-0.3653,-1.5837,-0.4859,-0.5458,0.135,0.6037,1.8633,-0.1387,0.8875,-0.176,-0.1256,0.1123,-0.2421,-0.0903,0.4442,-0.5344,-0.8762,-0.0255,1.0602
304,5916,108,5,running,-0.2764,0.2879,-0.0655,-1.3308,-0.183,0.1782,0.2387,-0.0757,-1.1302,0.1232,0.3786,-0.2857,-0.4181,-0.4602,-0.5259,0.2773,-0.3675,-0.7355,-0.1742,-0.1067,0.0861,-0.0054,-0.3194,-0.1037,0.044,-0.0676,-0.4746,-0.5266,-0.1255,-0.428,0.0339,-0.3709,-0.0875,-0.1405,0.3085,0.1204
205,5817,108,5,running,0.3841,-0.5384,0.7359,0.0305,1.259,0.1708,-0.2127,-0.3424,0.58,0.4168,1.632,0.0913,0.206,-0.51,0.3177,-0.314,-0.0008,-0.042,1.3761,-0.4124,-0.2364,0.0208,-0.4329,-0.5612,-0.2208,0.6013,-0.2727,0.2735,-1.2237,-0.4645,0.7565,-0.6534,1.2006,-0.5021,-0.2888,-0.2168
265,5877,108,5,running,-0.5125,0.3869,-0.0465,1.5672,0.2016,-1.476,0.3262,0.1777,0.7651,-0.0889,-0.2288,1.2234,0.6108,0.6086,1.1807,0.6448,0.3608,0.271,0.4853,0.6405,-0.7157,-0.4162,0.1527,0.0836,-0.8494,0.6163,-0.023,-0.5872,-0.2056,-0.2275,0.7513,-0.457,0.0297,-0.0441,1.1,0.1759
200,5812,108,5,running,-0.1569,-0.4036,0.7006,0.1729,0.3257,-0.8731,0.1245,0.6371,-0.5041,0.4893,0.2384,0.3838,-0.5876,-0.3565,-0.5537,-0.5074,-0.2109,0.4803,-0.2575,0.1522,0.0953,-0.3862,0.3732,-0.214,0.7251,0.6832,0.5356,-0.0317,-0.7005,-0.3152,-0.3631,-1.7004,0.3237,-0.4754,-0.6574,-0.8786
235,5847,108,5,running,-0.5582,-0.7641,0.6879,0.8514,-0.0673,1.3173,-1.3102,0.0038,0.4156,0.1475,0.5035,-0.2034,-0.0767,-0.484,0.5012,0.6341,1.7489,-0.5131,0.0407,-0.2194,-0.3449,0.765,0.2181,0.6738,-0.6418,0.0636,0.7017,0.5367,0.4438,-0.2621,1.2393,-0.7257,-0.6732,-0.74,0.1546,-0.0506
278,5890,108,5,running,1.206,1.2245,0.0105,0.0621,0.3656,-0.85,-0.0543,0.0426,-0.0747,-0.0408,0.764,0.0076,-0.1504,0.706,-0.324,0.1836,0.0774,-0.7304,0.4883,-0.1054,0.8402,-0.4668,-0.2495,-0.5695,0.105,-0.0852,0.4382,-0.3383,-0.7413,-1.7142,-0.8862,0.0585,0.7755,1.1757,-0.167,-0.6347
231,5843,108,5,running,-0.0271,-0.6141,-1.3354,-0.8696,0.3357,-0.4466,0.7067,-1.4038,1.1072,0.215,-0.2366,0.6006,0.6477,0.7166,1.0478,0.7166,0.2032,-0.5363,0.2181,-1.1402,-0.3847,0.6072,-0.0336,0.3773,0.1436,0.2038,0.0776,-0.214,0.6232,1.7572,-0.4464,-0.5288,0.6209,0.2124,0.0213,0.4817
285,5897,108,5,running,-0.1043,-0.1039,-0.841,0.3804,0.6868,0.5275,0.8116,0.8233,0.677,-0.2666,0.4136,0.2514,-0.564,-0.5775,-0.7355,0.5562,0.1722,1.1007,-0.1172,0.4601,0.1051,-0.0411,-0.4015,1.2668,0.0927,-0.3364,1.0738,0.3316,1.4396,-0.2105,0.0224,-0.002,1.4036,0.3375,0.6825,-0.36
268,5880,108,5,running,-0.1433,-0.0384,1.0657,-0.5382,1.1855,-0.571,0.2302,0.1383,0.6412,-0.0556,-0.3518,0.1383,0.6448,1.3554,1.7645,-0.8856,-0.478,0.2308,0.7207,1.067,-0.0308,-0.5009,-0.018,-0.5468,0.5557,-1.2042,0.024,0.1066,0.3877,-0.1737,-0.4807,1.7034,-0.016,-0.0783,-0.2412,0.5783
196,5808,108,5,running,0.3223,-1.7659,0.0054,-0.1677,-0.1232,1.4082,0.7111,-0.0156,0.4523,0.5109,-0.1424,-0.3669,0.1817,-0.2693,-0.0222,-0.5586,0.5614,1.2338,0.3118,-0.5554,0.7127,-0.5789,0.1621,0.4489,0.2282,0.7804,1.1087,-0.1756,-0.3006,-0.4435,0.4522,-1.0262,0.4318,0.1709,-0.4167,0.3846
295,5907,108,5,running,0.8603,-1.5474,-1.1388,-0.68,-0.1253,0.8052,-0.3748,-0.6645,0.1818,-0.1544,-0.182,0.1244,-0.7168,-0.6783,-0.2877,-0.0269,-0.2683,-0.5142,0.0437,-0.0624,0.8404,-0.7655,0.4271,-0.6135,1.2827,-1.6432,0.1728,-0.4424,0.3459,-0.4787,-0.3319,-0.0867,0.1049,-0.0143,-1.3602,0.3056
263,5875,108,5,running,-0.5182,-0.3285,-1.0072,-0.4835,0.1013,-0.0185,0.5306,-1.0013,-1.7015,-0.5272,0.8669,-0.0718,-0.4505,-0.0666,0.0206,0.4817,0.2502,0.1878,1.7543,-1.4134,1.0877,-0.2756,0.6083,-0.0564,-0.62,-0.4423,-1.0389,0.463,-0.1423,-0.0353,-0.4282,0.7375,-0.2187,-0.5302,0.7443,0.8469
241,5853,108,5,running,-0.3336,1.3136,0.2282,-0.026,-0.2456,-0.3745,-0.064,0.7434,-0.4426,-0.0737,-1.5406,-0.1456,1.7344,-0.1166,-0.5585,0.4344,0.2616,-0.6277,0.6537,0.1886,1.0129,-0.0073,-0.506,-1.0388,-0.5273,1.3891,-0.2295,0.4635,-0.3156,-0.247,0.4352,-0.1282,-0.6778,-0.1857,-0.221,-0.1426
230,5842,108,5,running,0.0627,0.0221,0.0166,-0.8825,-0.0613,-0.1041,-0.385,-0.4448,0.3681,0.5734,-0.1228,0.4381,0.4665,-0.1255,0.6413,-1.3187,0.7206,-0.4582,0.6586,0.6806,1.5364,-0.0264,-0.0153,-1.046,-0.3768,0.3065,0.7528,0.714,-0.4168,-0.131,-0.0457,-0.0592,0.1101,-0.0367,-1.3688,0.0134
261,5873,108,5,running,-0.1765,-0.3038,1.0132,0.0839,-0.8584,0.571,0.509,0.3513,0.3143,-0.3718,-0.7647,-0.568,1.1036,0.2437,-0.2448,-0.7441,0.2111,0.1775,0.4203,0.5104,-1.6824,-0.0794,0.1607,-0.0581,0.5725,0.3672,0.7061,1.014,0.0696,-0.6587,-0.272,0.5301,-0.2747,-0.7841,0.3086,-0.8027
218,5830,108,5,running,-0.7774,-0.1593,0.7622,-0.2786,-0.2081,-0.4087,-0.034,0.2183,0.029,-1.3683,0.2338,1.1161,0.1681,-0.7604,-1.1327,0.2404,-0.2188,0.2275,0.0748,-0.2865,-0.465,-0.0833,0.281,-0.866,-0.035,0.0024,0.3834,-0.2692,-1.715,-0.3086,0.2052,0.2668,-0.6243,-1.7816,-0.4574,-0.3153
270,5882,108,5,running,-0.6229,-0.2088,-0.1046,-0.2509,0.2728,0.7318,0.0455,-0.1561,-0.1128,-0.4225,0.7458,-1.4123,-0.4295,0.4289,-0.4051,-0.6448,-0.0277,-0.1676,1.0452,-0.2454,0.3237,-0.3353,-0.0703,0.817,-0.0535,-0.3888,-0.4209,-0.2242,-0.4784,-0.3848,-0.6175,1.1626,-0.017,0.3032,0.858,-0.2048
199,5811,108,5,running,0.0084,-0.1776,-0.7642,1.4775,-0.2037,-0.3186,0.4591,-0.7864,-0.7488,-0.7168,-0.6544,-0.4607,0.2654,-0.6096,0.0705,-0.0448,-0.1715,-0.6387,-0.253,1.4158,0.6452,0.0434,-0.0784,-0.2382,0.5602,-0.525,0.0416,-0.2056,-0.0699,-1.1273,0.0583,-0.0786,-0.641,0.8347,0.0775,0.6773
252,5864,108,5,running,-1.4714,-0.0656,0.0445,1.1028,-0.5721,0.0561,0.3681,-0.127,-0.4328,-0.4143,-0.3438,-0.824,0.6206,-0.3126,0.0578,-1.4802,-0.2836,0.2687,0.3212,0.2465,-0.7042,0.4187,-0.4162,0.2519,0.4816,-0.0152,-0.3753,-0.1601,0.3185,0.7771,0.0274,-0.343,-0.7683,-0.5014,-0.0308,-0.4648
227,5839,108,5,running,-0.0857,0.8888,0.7763,-0.2493,-0.4089,-0.6189,0.0572,-0.1472,0.0244,-0.0446,-0.4122,0.3456,-0.501,0.705,-0.878,-0.3028,0.1525,-1.2653,-0.6365,0.5888,0.3525,0.5205,-0.3652,-0.1441,0.6668,-0.2012,-0.2221,-0.3076,0.2743,0.1613,-0.7152,1.0466,-0.284,-0.8205,1.788,0.1173
229,5841,108,5,running,0.2588,-0.6769,0.308,-0.4455,0.2661,0.8325,0.1664,-0.2645,0.7556,-1.0175,0.2349,0.3186,-0.3862,0.5618,-0.1255,-0.0007,0.3882,0.6867,-0.6481,0.334,1.8467,0.0662,0.4767,0.47,-0.0744,-0.5104,0.5167,-0.5658,-0.1684,-1.351,1.5348,0.2077,0.4171,-0.8343,0.0176,-0.4784
279,5891,108,5,running,-0.1455,0.186,0.518,-0.2012,0.1274,0.824,-0.1678,-1.0466,-1.6431,-0.1411,1.0062,0.6432,0.7024,0.2259,0.4427,-1.2172,-0.1346,-0.5164,1.1283,0.1642,0.2732,0.2638,0.8381,-0.0682,0.0223,0.8382,0.2612,-1.7673,-0.1364,0.0811,0.7325,-0.3512,-0.1357,-0.1623,-0.1018,-0.3115
239,5851,108,5,running,-1.286,-0.1336,-0.4427,0.061,-0.0223,0.5065,0.1456,-0.4481,0.1583,-0.6121,0.2848,0.7867,-0.0056,-0.3753,0.8677,-0.2888,-0.3582,-0.3361,0.214,-0.2444,0.1055,0.4073,-0.6568,-0.6287,0.0787,0.6843,-0.2276,0.0063,0.8774,0.1246,1.022,0.8494,0.4618,-0.1125,0.5231,1.2381
236,5848,108,5,running,-0.4557,-0.5492,1.8521,-1.1542,-0.4487,-0.6425,0.8243,1.0671,1.1716,-0.7144,-0.6651,-0.2643,-0.6661,-0.2652,-0.6507,0.3351,0.5689,-0.3263,0.3309,-0.7738,-0.5673,0.2253,1.406,-0.5273,0.6283,-0.0922,-0.7252,1.0802,0.842,-0.4257,-0.5856,-0.0558,0.2413,-0.2542,0.3613,0.2865
284,5896,108,5,running,-1.4247,0.487,-0.7338,-0.3764,1.1032,0.1545,-0.3578,0.4668,-0.6309,-0.6059,-0.2632,-0.4234,-0.4748,-0.0051,0.3731,-0.5568,-0.452,0.0772,0.3676,0.3312,0.2463,-0.2832,0.3159,-1.653,0.6152,-0.4277,0.0418,0.6028,1.0852,-0.3188,1.5258,0.4817,0.2568,1.7072,-1.0807,0.5526
191,5803,108,5,running,-0.0628,0.0323,0.0323,0.04,-0.0465,-0.0317,-0.0548,0.0427,-0.0187,-0.135,0.0117,-0.0052,-0.0053,0.0252,0.0207,-0.0067,-0.0087,-0.0217,0.0043,0.1545,0.0603,0.0666,-0.1504,-0.0327,-0.0103,-0.0224,0.0273,0.048,-0.0136,0.0009,-0.0517,0.0858,0.033,-0.1312,0.1136,0.0868
204,5816,108,5,running,-0.0088,-0.0114,1.0372,-0.6126,0.2819,1.2195,-0.0876,1.1388,0.46,0.1504,-0.2338,-0.1308,-0.3218,-0.5368,-0.3593,-0.5755,0.045,0.1746,-0.2156,0.2793,-0.2801,0.128,-0.4333,-0.7218,-0.0477,1.373,0.0052,1.0696,0.6818,0.1218,0.6244,0.8579,-0.0322,-0.1541,-0.3741,1.3033
242,5854,108,5,running,0.0287,-1.236,-0.8593,-0.5725,0.0003,-0.7777,-0.7055,-0.8667,-0.3538,-0.5366,0.4237,-0.2459,0.0225,-0.1073,-0.6677,0.2835,0.2208,0.4482,-0.2129,-0.5256,0.1255,0.2877,-0.0617,-0.6055,-0.0047,-0.1507,-0.6719,-0.5708,0.605,-0.5877,-0.1518,0.5722,-0.6705,0.32,-0.3244,0.8541
291,5903,108,5,running,0.6328,-0.0727,0.3488,-0.7428,-0.2226,1.0716,0.786,0.6056,-0.0058,-0.8383,0.185,0.3638,-0.4425,-0.3187,0.3522,-0.4116,-0.0654,-0.1108,0.0174,-0.54,0.4388,0.4054,0.4424,0.5047,0.1315,0.4124,-0.6665,-0.5383,-0.333,0.3171,-0.0317,0.4807,-0.0705,-0.2709,1.1835,0.1178
233,5845,108,5,running,1.5006,-0.8665,-0.2002,0.3125,0.2063,1.7074,-0.0778,-0.1063,-0.0785,-0.4841,0.32,0.44,1.2021,-0.0885,-0.0685,-0.074,0.1485,-0.7247,1.3125,-0.4606,-0.0142,0.0509,0.0734,-0.0254,-0.032,-0.2363,0.3276,0.1883,-0.0364,0.7606,0.1747,0.387,-0.1857,0.3574,0.021,-1.3256
274,5886,108,5,running,-0.2615,0.5068,0.2562,-1.2828,0.386,0.8862,-0.4831,0.3342,0.1732,0.5332,0.488,0.2673,0.1358,0.3631,-0.1608,-0.0444,0.0739,-0.8162,0.1572,0.0818,-0.3729,0.0009,0.1566,-0.7785,0.4117,0.0486,0.2526,-0.5264,0.0114,-0.4451,0.0854,-1.3662,-0.0855,0.1071,0.0707,0.0751
213,5825,108,5,running,0.8853,0.3297,0.1308,-0.2387,0.0533,1.6167,0.4326,0.6028,-0.1298,0.6231,-0.5698,0.1402,0.0871,-0.099,-0.168,-0.486,0.2673,-0.3213,1.072,-0.4099,-0.4725,-0.2848,0.0328,-0.3173,0.0059,0.144,0.0878,-0.5644,0.3502,0.2578,-0.8355,-0.8534,-0.166,0.3087,-0.1016,-0.068
214,5826,108,5,running,0.5516,-0.018,0.7444,-0.8606,-0.2105,0.0819,-0.1384,0.006,1.4758,0.5804,1.2312,-1.0067,-0.5814,-0.0445,-1.7524,0.1441,0.4213,-0.4844,-0.2713,-0.6567,0.5502,0.1382,0.7203,0.8509,-0.5314,-0.528,-0.1154,0.5186,0.0137,0.0664,-0.4454,-1.6832,0.7832,-0.1618,-0.1161,-0.3666
288,5900,108,5,running,-0.5744,-0.1961,0.0404,1.2476,0.8443,1.1284,-0.1202,0.5423,1.1623,0.2061,-0.685,0.6082,1.78,-0.3054,0.3806,-0.1248,0.7511,-0.163,-0.3257,-0.0324,-0.7259,1.4209,-0.3862,-1.212,-0.1345,0.8203,0.1332,-0.3789,0.434,-0.5188,0.2707,-0.057,-0.6834,0.1106,0.036,-0.5463
277,5889,108,5,running,-0.2607,0.2643,0.7111,0.7547,0.245,-0.8422,-0.1605,0.1361,0.5313,0.5483,0.3347,-0.5633,0.2051,-0.5659,0.2598,0.1062,-0.0349,-0.4321,0.2378,1.4357,0.0664,0.5127,-0.5433,0.5134,0.2355,-0.3505,0.5044,0.4221,-0.237,-0.0144,-0.8223,0.0352,-0.0548,-0.1702,-0.1178,-0.5341
243,5855,108,5,running,-0.8341,-0.0228,0.6098,-0.1045,-0.6683,-0.4273,0.4083,1.7723,0.77,-0.4856,0.7865,-0.2434,0.3532,-0.4114,0.1059,-0.3308,-0.0708,-0.0074,0.367,0.6766,-0.2559,-0.4216,0.2763,-0.5626,0.0687,-0.481,0.4351,0.1627,0.0234,0.282,0.1888,0.8795,0.3705,0.0653,-0.3676,-0.3505
172,5593,108,4,walking,0.3782,0.3074,-1.1224,-0.0888,0.7364,0.6374,-0.6804,0.0617,0.6852,-0.34,0.6167,-0.7748,0.6167,0.0908,-0.6112,0.4105,0.0216,-0.0918,0.722,-0.004,0.1653,0.0462,0.2562,-1.1103,0.0224,-1.4512,-0.4082,0.2504,-0.141,0.5388,0.0216,0.0225,-0.7702,0.7126,1.742,-0.2797
143,5564,108,4,walking,0.6744,0.6851,-0.4748,0.0804,-0.2088,-0.2888,0.7326,-0.0553,0.2606,-0.6057,0.5215,0.5446,-0.4074,-0.2558,1.2733,0.0184,-0.0222,0.3123,-0.6702,0.7004,0.0671,-0.3059,0.5357,0.6229,0.3825,-0.3637,0.0625,-0.6155,0.5336,-0.4279,-0.263,-1.0118,0.2842,0.0537,0.587,0.4738
106,5527,108,4,walking,-0.1435,-0.662,0.1092,1.0366,-0.5412,-0.4166,-0.3232,0.3577,0.4378,-0.1614,-1.0357,0.602,-0.4345,0.5755,-0.8572,0.0673,-0.4305,0.1363,-0.278,-0.1524,1.7347,-0.0685,0.2556,-0.6027,-0.1106,0.804,-0.1375,0.6311,-1.0505,-1.4737,0.2844,-0.4614,0.5058,0.0563,-0.732,0.477
34,5455,108,4,walking,-0.5159,-0.0465,-0.0473,-0.5646,-0.4646,-0.4865,-0.5482,-0.7418,-0.5677,0.1756,0.1642,-0.2605,0.2897,-0.0183,-0.8525,-0.1614,-0.4422,0.7532,-0.6585,0.1432,-0.4784,-0.3206,0.0458,0.4783,0.0152,0.5655,-0.6447,-0.455,0.1535,1.5429,-0.5763,-0.7723,0.3841,0.8733,0.7373,-0.3335
61,5482,108,4,walking,0.315,0.7219,0.0276,-0.5885,-0.1362,0.2521,-0.582,0.6587,0.8676,0.8057,0.3652,-0.443,-0.4148,-0.1472,-0.337,0.2844,0.1372,-0.4032,0.1685,-0.7811,-0.1328,0.3352,0.2717,0.1132,-0.41,-1.3286,-0.8227,0.4865,1.425,0.3372,-0.0604,-1.176,-1.2789,0.4248,-1.6452,-0.3826
152,5573,108,4,walking,-0.3172,-0.2533,1.2406,0.5554,0.2682,-0.341,-0.3608,-0.407,-0.3547,-0.1206,0.1544,0.0284,0.7043,0.2884,-1.7868,-0.0704,-0.2151,0.5485,0.7386,0.5229,-0.2788,0.3213,0.3327,-0.4206,-0.5808,-0.5794,-0.4725,0.0706,-0.6757,-0.833,0.7727,-1.2831,-0.6592,-0.8839,-0.2761,-0.2048
53,5474,108,4,walking,-1.226,0.4407,1.0073,0.5059,-0.5477,0.5625,0.304,0.3247,-0.375,0.5174,-0.214,-0.1263,0.3365,-0.4828,-0.157,-0.314,-0.344,0.2198,0.5572,-0.1726,0.0057,-0.5324,-0.3134,-1.2336,-0.0052,0.1537,0.3133,0.6538,-0.0683,-0.3571,0.0384,-1.1825,-0.3173,-0.6466,0.6133,-0.1064
176,5597,108,4,walking,-0.2452,1.2182,0.5572,-0.0188,-0.6473,-0.5528,0.6268,-0.3248,0.8441,0.3452,0.7845,0.5216,0.5736,0.1223,-0.6494,-0.7259,0.6482,0.2175,-0.2048,0.331,0.2629,-0.2763,-0.0761,-0.2838,0.146,-0.8543,0.7512,-0.0831,-0.6553,1.5863,0.3388,0.2403,0.262,0.6528,0.8836,-0.1748
112,5533,108,4,walking,-0.2865,-0.7447,-0.3686,-0.2371,0.3074,0.5553,-0.0071,0.3442,0.0363,-0.3885,0.0034,-0.3886,0.0848,0.3041,0.108,-0.427,0.4237,-0.2702,0.0074,0.0814,0.2627,0.0396,0.0311,0.3853,-0.4153,-0.721,0.0568,-0.2718,-0.3182,1.402,-0.5683,-0.6385,0.4188,-0.156,0.6143,-0.1502
