candidate_id,missing_numeric_fields,missing_columns,parsed_numeric_fields,filter_reason
35,0,[],36,kept
36,0,[],36,kept
37,0,[],36,kept
38,0,[],36,kept
39,0,[],36,kept
40,0,[],36,kept
41,0,[],36,kept
42,0,[],36,kept
43,0,[],36,kept
44,0,[],36,kept
45,1,['value_0'],35,missing_fields
46,0,[],36,kept
47,0,[],36,kept
48,0,[],36,kept
49,0,[],36,kept
50,0,[],36,kept
51,0,[],36,kept
52,0,[],36,kept
53,0,[],36,kept
54,30,"['value_6', 'value_7', 'value_8', 'value_9', 'value_10', 'value_11', 'value_12', 'value_13', 'value_14', 'value_15', 'value_16', 'value_17', 'value_18', 'value_19', 'value_20', 'value_21', 'value_22', 'value_23', 'value_24', 'value_25', 'value_26', 'value_27', 'value_28', 'value_29', 'value_30', 'value_31', 'value_32', 'value_33', 'value_34', 'value_35']",6,missing_fields
55,5,"['value_31', 'value_32', 'value_33', 'value_34', 'value_35']",31,missing_fields
56,0,[],36,kept
57,0,[],36,kept
58,0,[],36,kept
59,5,"['value_31', 'value_32', 'value_33', 'value_34', 'value_35']",31,missing_fields
60,0,[],36,kept
61,0,[],36,kept
62,0,[],36,kept
63,31,"['value_5', 'value_6', 'value_7', 'value_8', 'value_9', 'value_10', 'value_11', 'value_12', 'value_13', 'value_14', 'value_15', 'value_16', 'value_17', 'value_18', 'value_19', 'value_20', 'value_21', 'value_22', 'value_23', 'value_24', 'value_25', 'value_26', 'value_27', 'value_28', 'value_29', 'value_30', 'value_31', 'value_32', 'value_33', 'value_34', 'value_35']",5,missing_fields
64,33,"['value_0', 'value_4', 'value_5', 'value_6', 'value_7', 'value_8', 'value_9', 'value_10', 'value_11', 'value_12', 'value_13', 'value_14', 'value_15', 'value_16', 'value_17', 'value_18', 'value_19', 'value_20', 'value_21', 'value_22', 'value_23', 'value_24', 'value_25', 'value_26', 'value_27', 'value_28', 'value_29', 'value_30', 'value_31', 'value_32', 'value_33', 'value_34', 'value_35']",3,missing_fields
65,0,[],36,kept
66,0,[],36,kept
67,0,[],36,kept
68,0,[],36,kept
69,0,[],36,kept
70,36,"['value_0', 'value_1', 'value_2', 'value_3', 'value_4', 'value_5', 'value_6', 'value_7', 'value_8', 'value_9', 'value_10', 'value_11', 'value_12', 'value_13', 'value_14', 'value_15', 'value_16', 'value_17', 'value_18', 'value_19', 'value_20', 'value_21', 'value_22', 'value_23', 'value_24', 'value_25', 'value_26', 'value_27', 'value_28', 'value_29', 'value_30', 'value_31', 'value_32', 'value_33', 'value_34', 'value_35']",0,missing_fields
71,0,[],36,kept
72,0,[],36,kept
73,31,"['value_5', 'value_6', 'value_7', 'value_8', 'value_9', 'value_10', 'value_11', 'value_12', 'value_13', 'value_14', 'value_15', 'value_16', 'value_17', 'value_18', 'value_19', 'value_20', 'value_21', 'value_22', 'value_23', 'value_24', 'value_25', 'value_26', 'value_27', 'value_28', 'value_29', 'value_30', 'value_31', 'value_32', 'value_33', 'value_34', 'value_35']",5,missing_fields
74,0,[],36,kept
75,0,[],36,norm_filter
76,0,[],36,kept
77,0,[],36,kept
78,0,[],36,kept
79,0,[],36,kept
80,0,[],36,kept
81,26,"['value_10', 'value_11', 'value_12', 'value_13', 'value_14', 'value_15', 'value_16', 'value_17', 'value_18', 'value_19', 'value_20', 'value_21', 'value_22', 'value_23', 'value_24', 'value_25', 'value_26', 'value_27', 'value_28', 'value_29', 'value_30', 'value_31', 'value_32', 'value_33', 'value_34', 'value_35']",10,missing_fields
82,0,[],36,kept
83,0,[],36,kept
84,33,"['value_3', 'value_4', 'value_5', 'value_6', 'value_7', 'value_8', 'value_9', 'value_10', 'value_11', 'value_12', 'value_13', 'value_14', 'value_15', 'value_16', 'value_17', 'value_18', 'value_19', 'value_20', 'value_21', 'value_22', 'value_23', 'value_24', 'value_25', 'value_26', 'value_27', 'value_28', 'value_29', 'value_30', 'value_31', 'value_32', 'value_33', 'value_34', 'value_35']",3,missing_fields
85,0,[],36,kept
86,0,[],36,kept
87,31,"['value_5', 'value_6', 'value_7', 'value_8', 'value_9', 'value_10', 'value_11', 'value_12', 'value_13', 'value_14', 'value_15', 'value_16', 'value_17', 'value_18', 'value_19', 'value_20', 'value_21', 'value_22', 'value_23', 'value_24', 'value_25', 'value_26', 'value_27', 'value_28', 'value_29', 'value_30', 'value_31', 'value_32', 'value_33', 'value_34', 'value_35']",5,missing_fields
88,0,[],36,kept
89,0,[],36,kept
90,0,[],36,kept
91,0,[],36,kept
92,30,"['value_6', 'value_7', 'value_8', 'value_9', 'value_10', 'value_11', 'value_12', 'value_13', 'value_14', 'value_15', 'value_16', 'value_17', 'value_18', 'value_19', 'value_20', 'value_21', 'value_22', 'value_23', 'value_24', 'value_25', 'value_26', 'value_27', 'value_28', 'value_29', 'value_30', 'value_31', 'value_32', 'value_33', 'value_34', 'value_35']",6,missing_fields
93,0,[],36,kept
94,0,[],36,kept
95,0,[],36,kept
96,31,"['value_5', 'value_6', 'value_7', 'value_8', 'value_9', 'value_10', 'value_11', 'value_12', 'value_13', 'value_14', 'value_15', 'value_16', 'value_17', 'value_18', 'value_19', 'value_20', 'value_21', 'value_22', 'value_23', 'value_24', 'value_25', 'value_26', 'value_27', 'value_28', 'value_29', 'value_30', 'value_31', 'value_32', 'value_33', 'value_34', 'value_35']",5,missing_fields
97,0,[],36,kept
98,0,[],36,kept
99,0,[],36,kept
100,0,[],36,kept
101,0,[],36,kept
102,0,[],36,kept
103,0,[],36,kept
104,0,[],36,kept
105,0,[],36,kept
106,0,[],36,kept
107,33,"['value_0', 'value_4', 'value_5', 'value_6', 'value_7', 'value_8', 'value_9', 'value_10', 'value_11', 'value_12', 'value_13', 'value_14', 'value_15', 'value_16', 'value_17', 'value_18', 'value_19', 'value_20', 'value_21', 'value_22', 'value_23', 'value_24', 'value_25', 'value_26', 'value_27', 'value_28', 'value_29', 'value_30', 'value_31', 'value_32', 'value_33', 'value_34', 'value_35']",3,missing_fields
108,0,[],36,kept
109,0,[],36,kept
110,1,['value_0'],35,missing_fields
111,0,[],36,kept
112,0,[],36,kept
113,0,[],36,kept
114,0,[],36,kept
115,32,"['value_4', 'value_5', 'value_6', 'value_7', 'value_8', 'value_9', 'value_10', 'value_11', 'value_12', 'value_13', 'value_14', 'value_15', 'value_16', 'value_17', 'value_18', 'value_19', 'value_20', 'value_21', 'value_22', 'value_23', 'value_24', 'value_25', 'value_26', 'value_27', 'value_28', 'value_29', 'value_30', 'value_31', 'value_32', 'value_33', 'value_34', 'value_35']",4,missing_fields
116,0,[],36,kept
117,0,[],36,kept
118,30,"['value_6', 'value_7', 'value_8', 'value_9', 'value_10', 'value_11', 'value_12', 'value_13', 'value_14', 'value_15', 'value_16', 'value_17', 'value_18', 'value_19', 'value_20', 'value_21', 'value_22', 'value_23', 'value_24', 'value_25', 'value_26', 'value_27', 'value_28', 'value_29', 'value_30', 'value_31', 'value_32', 'value_33', 'value_34', 'value_35']",6,missing_fields
119,0,[],36,kept
120,31,"['value_5', 'value_6', 'value_7', 'value_8', 'value_9', 'value_10', 'value_11', 'value_12', 'value_13', 'value_14', 'value_15', 'value_16', 'value_17', 'value_18', 'value_19', 'value_20', 'value_21', 'value_22', 'value_23', 'value_24', 'value_25', 'value_26', 'value_27', 'value_28', 'value_29', 'value_30', 'value_31', 'value_32', 'value_33', 'value_34', 'value_35']",5,missing_fields
121,0,[],36,kept
122,0,[],36,kept
123,0,[],36,kept
124,0,[],36,kept
125,33,"['value_3', 'value_4', 'value_5', 'value_6', 'value_7', 'value_8', 'value_9', 'value_10', 'value_11', 'value_12', 'value_13', 'value_14', 'value_15', 'value_16', 'value_17', 'value_18', 'value_19', 'value_20', 'value_21', 'value_22', 'value_23', 'value_24', 'value_25', 'value_26', 'value_27', 'value_28', 'value_29', 'value_30', 'value_31', 'value_32', 'value_33', 'value_34', 'value_35']",3,missing_fields
126,0,[],36,kept
127,0,[],36,kept
128,0,[],36,kept
129,0,[],36,kept
130,0,[],36,kept
131,0,[],36,kept
132,0,[],36,kept
133,0,[],36,kept
134,0,[],36,kept
135,0,[],36,kept
136,0,[],36,kept
137,0,[],36,kept
138,30,"['value_6', 'value_7', 'value_8', 'value_9', 'value_10', 'value_11', 'value_12', 'value_13', 'value_14', 'value_15', 'value_16', 'value_17', 'value_18', 'value_19', 'value_20', 'value_21', 'value_22', 'value_23', 'value_24', 'value_25', 'value_26', 'value_27', 'value_28', 'value_29', 'value_30', 'value_31', 'value_32', 'value_33', 'value_34', 'value_35']",6,missing_fields
139,0,[],36,kept
140,0,[],36,kept
141,0,[],36,kept
142,0,[],36,kept
143,0,[],36,kept
144,0,[],36,kept
145,0,[],36,kept
146,0,[],36,kept
147,28,"['value_8', 'value_9', 'value_10', 'value_11', 'value_12', 'value_13', 'value_14', 'value_15', 'value_16', 'value_17', 'value_18', 'value_19', 'value_20', 'value_21', 'value_22', 'value_23', 'value_24', 'value_25', 'value_26', 'value_27', 'value_28', 'value_29', 'value_30', 'value_31', 'value_32', 'value_33', 'value_34', 'value_35']",8,missing_fields
148,0,[],36,kept
149,31,"['value_5', 'value_6', 'value_7', 'value_8', 'value_9', 'value_10', 'value_11', 'value_12', 'value_13', 'value_14', 'value_15', 'value_16', 'value_17', 'value_18', 'value_19', 'value_20', 'value_21', 'value_22', 'value_23', 'value_24', 'value_25', 'value_26', 'value_27', 'value_28', 'value_29', 'value_30', 'value_31', 'value_32', 'value_33', 'value_34', 'value_35']",5,missing_fields
150,0,[],36,kept
151,0,[],36,kept
152,0,[],36,kept
153,0,[],36,kept
154,0,[],36,kept
155,0,[],36,norm_filter
156,0,[],36,kept
157,0,[],36,kept
158,0,[],36,kept
159,0,[],36,kept
160,0,[],36,kept
161,0,[],36,kept
162,29,"['value_7', 'value_8', 'value_9', 'value_10', 'value_11', 'value_12', 'value_13', 'value_14', 'value_15', 'value_16', 'value_17', 'value_18', 'value_19', 'value_20', 'value_21', 'value_22', 'value_23', 'value_24', 'value_25', 'value_26', 'value_27', 'value_28', 'value_29', 'value_30', 'value_31', 'value_32', 'value_33', 'value_34', 'value_35']",7,missing_fields
163,33,"['value_0', 'value_4', 'value_5', 'value_6', 'value_7', 'value_8', 'value_9', 'value_10', 'value_11', 'value_12', 'value_13', 'value_14', 'value_15', 'value_16', 'value_17', 'value_18', 'value_19', 'value_20', 'value_21', 'value_22', 'value_23', 'value_24', 'value_25', 'value_26', 'value_27', 'value_28', 'value_29', 'value_30', 'value_31', 'value_32', 'value_33', 'value_34', 'value_35']",3,missing_fields
164,0,[],36,kept
165,0,[],36,kept
166,0,[],36,kept
167,0,[],36,kept
168,0,[],36,kept
169,0,[],36,kept
170,0,[],36,kept
171,0,[],36,kept
172,30,"['value_6', 'value_7', 'value_8', 'value_9', 'value_10', 'value_11', 'value_12', 'value_13', 'value_14', 'value_15', 'value_16', 'value_17', 'value_18', 'value_19', 'value_20', 'value_21', 'value_22', 'value_23', 'value_24', 'value_25', 'value_26', 'value_27', 'value_28', 'value_29', 'value_30', 'value_31', 'value_32', 'value_33', 'value_34', 'value_35']",6,missing_fields
173,0,[],36,kept
174,0,[],36,kept
175,31,"['value_5', 'value_6', 'value_7', 'value_8', 'value_9', 'value_10', 'value_11', 'value_12', 'value_13', 'value_14', 'value_15', 'value_16', 'value_17', 'value_18', 'value_19', 'value_20', 'value_21', 'value_22', 'value_23', 'value_24', 'value_25', 'value_26', 'value_27', 'value_28', 'value_29', 'value_30', 'value_31', 'value_32', 'value_33', 'value_34', 'value_35']",5,missing_fields
176,0,[],36,kept
177,0,[],36,kept
178,0,[],36,kept
179,0,[],36,kept
180,0,[],36,kept
181,0,[],36,kept
182,0,[],36,kept
183,0,[],36,kept
184,0,[],36,kept
185,0,[],36,kept
186,27,"['value_9', 'value_10', 'value_11', 'value_12', 'value_13', 'value_14', 'value_15', 'value_16', 'value_17', 'value_18', 'value_19', 'value_20', 'value_21', 'value_22', 'value_23', 'value_24', 'value_25', 'value_26', 'value_27', 'value_28', 'value_29', 'value_30', 'value_31', 'value_32', 'value_33', 'value_34', 'value_35']",9,missing_fields
187,0,[],36,kept
188,0,[],36,kept
189,0,[],36,kept
190,0,[],36,kept
191,0,[],36,kept
192,0,[],36,kept
193,0,[],36,kept
194,0,[],36,kept
195,0,[],36,kept
196,0,[],36,kept
197,0,[],36,kept
198,0,[],36,kept
199,0,[],36,kept
200,0,[],36,kept
201,8,"['value_28', 'value_29', 'value_30', 'value_31', 'value_32', 'value_33', 'value_34', 'value_35']",28,missing_fields
202,0,[],36,kept
203,2,"['value_34', 'value_35']",34,missing_fields
204,0,[],36,kept
205,0,[],36,kept
206,0,[],36,kept
207,31,"['value_5', 'value_6', 'value_7', 'value_8', 'value_9', 'value_10', 'value_11', 'value_12', 'value_13', 'value_14', 'value_15', 'value_16', 'value_17', 'value_18', 'value_19', 'value_20', 'value_21', 'value_22', 'value_23', 'value_24', 'value_25', 'value_26', 'value_27', 'value_28', 'value_29', 'value_30', 'value_31', 'value_32', 'value_33', 'value_34', 'value_35']",5,missing_fields
208,0,[],36,kept
209,33,"['value_0', 'value_4', 'value_5', 'value_6', 'value_7', 'value_8', 'value_9', 'value_10', 'value_11', 'value_12', 'value_13', 'value_14', 'value_15', 'value_16', 'value_17', 'value_18', 'value_19', 'value_20', 'value_21', 'value_22', 'value_23', 'value_24', 'value_25', 'value_26', 'value_27', 'value_28', 'value_29', 'value_30', 'value_31', 'value_32', 'value_33', 'value_34', 'value_35']",3,missing_fields
210,0,[],36,kept
211,0,[],36,kept
212,0,[],36,kept
213,0,[],36,kept
214,0,[],36,kept
215,0,[],36,kept
216,0,[],36,kept
217,0,[],36,kept
218,0,[],36,kept
219,0,[],36,kept
220,0,[],36,kept
221,0,[],36,kept
222,0,[],36,kept
223,0,[],36,kept
224,0,[],36,kept
225,1,['value_35'],35,missing_fields
226,0,[],36,kept
227,0,[],36,kept
228,0,[],36,kept
229,0,[],36,kept
230,0,[],36,kept
231,0,[],36,kept
232,0,[],36,kept
233,32,"['value_4', 'value_5', 'value_6', 'value_7', 'value_8', 'value_9', 'value_10', 'value_11', 'value_12', 'value_13', 'value_14', 'value_15', 'value_16', 'value_17', 'value_18', 'value_19', 'value_20', 'value_21', 'value_22', 'value_23', 'value_24', 'value_25', 'value_26', 'value_27', 'value_28', 'value_29', 'value_30', 'value_31', 'value_32', 'value_33', 'value_34', 'value_35']",4,missing_fields
234,33,"['value_0', 'value_4', 'value_5', 'value_6', 'value_7', 'value_8', 'value_9', 'value_10', 'value_11', 'value_12', 'value_13', 'value_14', 'value_15', 'value_16', 'value_17', 'value_18', 'value_19', 'value_20', 'value_21', 'value_22', 'value_23', 'value_24', 'value_25', 'value_26', 'value_27', 'value_28', 'value_29', 'value_30', 'value_31', 'value_32', 'value_33', 'value_34', 'value_35']",3,missing_fields
235,0,[],36,kept
236,0,[],36,kept
237,32,"['value_4', 'value_5', 'value_6', 'value_7', 'value_8', 'value_9', 'value_10', 'value_11', 'value_12', 'value_13', 'value_14', 'value_15', 'value_16', 'value_17', 'value_18', 'value_19', 'value_20', 'value_21', 'value_22', 'value_23', 'value_24', 'value_25', 'value_26', 'value_27', 'value_28', 'value_29', 'value_30', 'value_31', 'value_32', 'value_33', 'value_34', 'value_35']",4,missing_fields
238,30,"['value_6', 'value_7', 'value_8', 'value_9', 'value_10', 'value_11', 'value_12', 'value_13', 'value_14', 'value_15', 'value_16', 'value_17', 'value_18', 'value_19', 'value_20', 'value_21', 'value_22', 'value_23', 'value_24', 'value_25', 'value_26', 'value_27', 'value_28', 'value_29', 'value_30', 'value_31', 'value_32', 'value_33', 'value_34', 'value_35']",6,missing_fields
239,0,[],36,kept
240,0,[],36,kept
241,0,[],36,kept
242,0,[],36,kept
243,0,[],36,kept
244,0,[],36,kept
245,0,[],36,kept
246,0,[],36,kept
247,0,[],36,kept
248,35,"['value_1', 'value_2', 'value_3', 'value_4', 'value_5', 'value_6', 'value_7', 'value_8', 'value_9', 'value_10', 'value_11', 'value_12', 'value_13', 'value_14', 'value_15', 'value_16', 'value_17', 'value_18', 'value_19', 'value_20', 'value_21', 'value_22', 'value_23', 'value_24', 'value_25', 'value_26', 'value_27', 'value_28', 'value_29', 'value_30', 'value_31', 'value_32', 'value_33', 'value_34', 'value_35']",1,missing_fields
249,0,[],36,kept
250,0,[],36,kept
251,0,[],36,kept
252,0,[],36,kept
253,0,[],36,kept
254,0,[],36,kept
255,0,[],36,kept
256,0,[],36,kept
257,0,[],36,kept
258,0,[],36,kept
259,0,[],36,kept
260,0,[],36,kept
261,0,[],36,kept
262,0,[],36,kept
263,0,[],36,kept
264,0,[],36,kept
265,31,"['value_5', 'value_6', 'value_7', 'value_8', 'value_9', 'value_10', 'value_11', 'value_12', 'value_13', 'value_14', 'value_15', 'value_16', 'value_17', 'value_18', 'value_19', 'value_20', 'value_21', 'value_22', 'value_23', 'value_24', 'value_25', 'value_26', 'value_27', 'value_28', 'value_29', 'value_30', 'value_31', 'value_32', 'value_33', 'value_34', 'value_35']",5,missing_fields
266,0,[],36,kept
267,6,"['value_30', 'value_31', 'value_32', 'value_33', 'value_34', 'value_35']",30,missing_fields
268,31,"['value_5', 'value_6', 'value_7', 'value_8', 'value_9', 'value_10', 'value_11', 'value_12', 'value_13', 'value_14', 'value_15', 'value_16', 'value_17', 'value_18', 'value_19', 'value_20', 'value_21', 'value_22', 'value_23', 'value_24', 'value_25', 'value_26', 'value_27', 'value_28', 'value_29', 'value_30', 'value_31', 'value_32', 'value_33', 'value_34', 'value_35']",5,missing_fields
269,0,[],36,kept
270,0,[],36,kept
271,0,[],36,kept
272,33,"['value_0', 'value_4', 'value_5', 'value_6', 'value_7', 'value_8', 'value_9', 'value_10', 'value_11', 'value_12', 'value_13', 'value_14', 'value_15', 'value_16', 'value_17', 'value_18', 'value_19', 'value_20', 'value_21', 'value_22', 'value_23', 'value_24', 'value_25', 'value_26', 'value_27', 'value_28', 'value_29', 'value_30', 'value_31', 'value_32', 'value_33', 'value_34', 'value_35']",3,missing_fields
273,0,[],36,kept
274,0,[],36,kept
275,0,[],36,kept
276,0,[],36,kept
277,36,"['value_0', 'value_1', 'value_2', 'value_3', 'value_4', 'value_5', 'value_6', 'value_7', 'value_8', 'value_9', 'value_10', 'value_11', 'value_12', 'value_13', 'value_14', 'value_15', 'value_16', 'value_17', 'value_18', 'value_19', 'value_20', 'value_21', 'value_22', 'value_23', 'value_24', 'value_25', 'value_26', 'value_27', 'value_28', 'value_29', 'value_30', 'value_31', 'value_32', 'value_33', 'value_34', 'value_35']",0,missing_fields
278,0,[],36,kept
279,0,[],36,kept
280,0,[],36,kept
281,1,['value_0'],35,missing_fields
282,0,[],36,kept
283,0,[],36,kept
284,0,[],36,kept
285,29,"['value_7', 'value_8', 'value_9', 'value_10', 'value_11', 'value_12', 'value_13', 'value_14', 'value_15', 'value_16', 'value_17', 'value_18', 'value_19', 'value_20', 'value_21', 'value_22', 'value_23', 'value_24', 'value_25', 'value_26', 'value_27', 'value_28', 'value_29', 'value_30', 'value_31', 'value_32', 'value_33', 'value_34', 'value_35']",7,missing_fields
286,0,[],36,kept
287,0,[],36,kept
288,0,[],36,kept
289,33,"['value_0', 'value_4', 'value_5', 'value_6', 'value_7', 'value_8', 'value_9', 'value_10', 'value_11', 'value_12', 'value_13', 'value_14', 'value_15', 'value_16', 'value_17', 'value_18', 'value_19', 'value_20', 'value_21', 'value_22', 'value_23', 'value_24', 'value_25', 'value_26', 'value_27', 'value_28', 'value_29', 'value_30', 'value_31', 'value_32', 'value_33', 'value_34', 'value_35']",3,missing_fields
290,0,[],36,kept
291,0,[],36,kept
292,0,[],36,kept
293,0,[],36,kept
294,0,[],36,kept
295,0,[],36,kept
296,0,[],36,kept
297,0,[],36,kept
298,0,[],36,kept
299,0,[],36,kept
300,0,[],36,kept
301,32,"['value_4', 'value_5', 'value_6', 'value_7', 'value_8', 'value_9', 'value_10', 'value_11', 'value_12', 'value_13', 'value_14', 'value_15', 'value_16', 'value_17', 'value_18', 'value_19', 'value_20', 'value_21', 'value_22', 'value_23', 'value_24', 'value_25', 'value_26', 'value_27', 'value_28', 'value_29', 'value_30', 'value_31', 'value_32', 'value_33', 'value_34', 'value_35']",4,missing_fields
302,0,[],36,kept
303,0,[],36,kept
304,1,['value_0'],35,missing_fields
305,0,[],36,kept
306,1,['value_0'],35,missing_fields
307,0,[],36,kept
308,23,"['value_13', 'value_14', 'value_15', 'value_16', 'value_17', 'value_18', 'value_19', 'value_20', 'value_21', 'value_22', 'value_23', 'value_24', 'value_25', 'value_26', 'value_27', 'value_28', 'value_29', 'value_30', 'value_31', 'value_32', 'value_33', 'value_34', 'value_35']",13,missing_fields
309,0,[],36,kept
310,0,[],36,kept
311,0,[],36,kept
312,0,[],36,kept
313,0,[],36,kept
314,0,[],36,kept
315,0,[],36,kept
316,0,[],36,kept
317,4,"['value_32', 'value_33', 'value_34', 'value_35']",32,missing_fields
318,0,[],36,kept
319,0,[],36,kept
320,0,[],36,kept
321,0,[],36,kept
322,0,[],36,kept
323,0,[],36,kept
324,0,[],36,kept
325,1,['value_0'],35,missing_fields
326,0,[],36,kept
327,0,[],36,kept
328,0,[],36,kept
329,0,[],36,kept
330,0,[],36,kept
331,0,[],36,kept
332,29,"['value_7', 'value_8', 'value_9', 'value_10', 'value_11', 'value_12', 'value_13', 'value_14', 'value_15', 'value_16', 'value_17', 'value_18', 'value_19', 'value_20', 'value_21', 'value_22', 'value_23', 'value_24', 'value_25', 'value_26', 'value_27', 'value_28', 'value_29', 'value_30', 'value_31', 'value_32', 'value_33', 'value_34', 'value_35']",7,missing_fields
333,0,[],36,kept
334,0,[],36,kept
335,0,[],36,kept
336,0,[],36,kept
337,0,[],36,kept
338,0,[],36,kept
339,0,[],36,kept
340,0,[],36,kept
341,31,"['value_5', 'value_6', 'value_7', 'value_8', 'value_9', 'value_10', 'value_11', 'value_12', 'value_13', 'value_14', 'value_15', 'value_16', 'value_17', 'value_18', 'value_19', 'value_20', 'value_21', 'value_22', 'value_23', 'value_24', 'value_25', 'value_26', 'value_27', 'value_28', 'value_29', 'value_30', 'value_31', 'value_32', 'value_33', 'value_34', 'value_35']",5,missing_fields
342,29,"['value_7', 'value_8', 'value_9', 'value_10', 'value_11', 'value_12', 'value_13', 'value_14', 'value_15', 'value_16', 'value_17', 'value_18', 'value_19', 'value_20', 'value_21', 'value_22', 'value_23', 'value_24', 'value_25', 'value_26', 'value_27', 'value_28', 'value_29', 'value_30', 'value_31', 'value_32', 'value_33', 'value_34', 'value_35']",7,missing_fields
343,0,[],36,kept
344,0,[],36,kept
345,0,[],36,kept
346,1,['value_0'],35,missing_fields
347,29,"['value_7', 'value_8', 'value_9', 'value_10', 'value_11', 'value_12', 'value_13', 'value_14', 'value_15', 'value_16', 'value_17', 'value_18', 'value_19', 'value_20', 'value_21', 'value_22', 'value_23', 'value_24', 'value_25', 'value_26', 'value_27', 'value_28', 'value_29', 'value_30', 'value_31', 'value_32', 'value_33', 'value_34', 'value_35']",7,missing_fields
348,31,"['value_5', 'value_6', 'value_7', 'value_8', 'value_9', 'value_10', 'value_11', 'value_12', 'value_13', 'value_14', 'value_15', 'value_16', 'value_17', 'value_18', 'value_19', 'value_20', 'value_21', 'value_22', 'value_23', 'value_24', 'value_25', 'value_26', 'value_27', 'value_28', 'value_29', 'value_30', 'value_31', 'value_32', 'value_33', 'value_34', 'value_35']",5,missing_fields
349,33,"['value_0', 'value_4', 'value_5', 'value_6', 'value_7', 'value_8', 'value_9', 'value_10', 'value_11', 'value_12', 'value_13', 'value_14', 'value_15', 'value_16', 'value_17', 'value_18', 'value_19', 'value_20', 'value_21', 'value_22', 'value_23', 'value_24', 'value_25', 'value_26', 'value_27', 'value_28', 'value_29', 'value_30', 'value_31', 'value_32', 'value_33', 'value_34', 'value_35']",3,missing_fields
350,0,[],36,kept
351,1,['value_0'],35,missing_fields
