candidate_id,window_id,subject_id,activity_id,activity_name,value_0,value_1,value_2,value_3,value_4,value_5,value_6,value_7,value_8,value_9,value_10,value_11,value_12,value_13,value_14,value_15,value_16,value_17,value_18,value_19,value_20,value_21,value_22,value_23,value_24,value_25,value_26,value_27,value_28,value_29,value_30,value_31,value_32,value_33,value_34,value_35
197,5809,108,5,running,0.5534,-0.2572,-1.0454,2.4447,0.4545,-0.2837,-0.5623,0.0847,1.4246,-1.1373,-0.5463,0.674,-0.0607,-0.2835,0.3764,0.5616,0.567,-0.2339,0.0939,0.216,0.223,-3.2107,-0.2357,-0.0965,0.3729,0.7675,1.8838,-0.4692,-0.3267,-0.5124,-0.1409,-2.0393,-0.5789,-0.567,0.4499,0.7878
203,5815,108,5,running,-0.1107,0.7021,0.5455,-3.1049,-0.0944,2.6562,2.2305,0.4266,1.1162,1.7718,1.6284,0.7257,-0.4604,0.1797,0.0894,0.4442,0.5262,1.1874,2.8423,0.1549,0.1655,0.4326,0.6559,-0.5806,-0.228,-0.079,2.1484,-0.2509,-0.7437,-0.6504,-0.0426,3.5303,1.4875,-0.5192,-1.1308,-0.8176
235,5847,108,5,running,-0.2154,1.2593,-1.8839,-1.1088,0.2739,-0.6184,2.1377,0.5713,-2.3487,2.4302,0.4834,0.5546,-1.207,0.3834,0.8691,0.2936,0.087,-0.1233,-1.7376,0.0626,-3.1662,0.5347,-0.2136,-0.0937,0.2755,0.1053,1.5324,-0.2279,-0.378,-0.4087,-0.1606,0.4602,0.8579,-1.8837,1.1071,0.7487
282,5894,108,5,running,-0.281,-1.0586,0.6148,0.5116,-2.1694,2.2719,-0.438,0.1133,3.0794,1.7779,0.3348,1.6004,-0.015,-0.543,-1.8613,0.764,0.0285,-1.1274,-2.8093,0.388,-0.5728,0.0158,0.2678,-0.2837,-0.1726,-0.2784,-1.4626,-0.0268,-0.2543,-0.1539,-2.1664,-2.8359,0.8156,-0.5116,-1.2258,-0.1277
229,5841,108,5,running,-1.1146,0.0437,-1.0936,1.3697,1.2668,0.6463,0.6664,-0.577,-0.3349,-1.1826,-0.6104,1.985,-1.4142,1.3825,0.8793,1.2657,0.8887,0.1105,0.1366,1.0208,1.7345,-0.5056,-0.3332,0.4422,0.3887,0.4502,-1.0065,0.7356,0.4043,-0.2672,0.2426,4.3603,-1.0005,-0.4019,0.6801,0.5279
221,5833,108,5,running,-0.4161,-2.0768,0.4705,0.6118,2.3708,3.8175,-0.4057,-1.0459,-0.2848,-0.2807,0.7141,1.8002,0.4429,0.1032,1.8799,-0.1457,0.1376,-1.0436,3.4782,-0.1823,1.2556,-1.1154,0.0947,0.0215,-0.5789,0.454,0.3085,-0.0597,-0.403,0.2386,-1.2162,-1.6073,-1.305,0.5457,-2.679,0.2034
281,5893,108,5,running,-0.2471,0.0306,-2.214,-0.5494,3.6917,0.1408,0.3502,0.3048,-1.6532,0.6434,-0.7135,-1.1664,-0.3759,-1.0684,-0.4345,0.0474,-0.1554,-1.0463,-0.0768,0.1422,1.1893,0.2045,0.482,-0.0106,0.233,-0.2117,-2.1129,0.1524,1.1594,1.6279,-1.4834,1.3463,-0.0492,-0.7846,-2.2065,0.7376
263,5875,108,5,running,-1.3268,-0.2525,-0.2305,-2.0034,-0.7526,-2.3825,-0.8089,0.5168,-1.308,0.3965,-0.5699,0.0022,-0.2897,-0.5895,0.4022,0.4008,-0.7842,-0.0876,-2.1823,0.1098,-2.0868,-0.6657,0.6317,-0.5859,-0.2744,-0.4449,-1.2498,0.6652,-0.027,-0.4065,0.1844,3.706,0.6147,-0.7129,1.6545,0.0483
243,5855,108,5,running,-1.0728,-0.3285,1.1105,-3.0477,-0.4426,-0.5153,-0.3237,1.4538,0.7524,1.2905,-1.0886,-1.2446,0.5179,-1.8305,-1.329,-0.8186,-0.4785,1.3323,0.8854,0.7772,-1.7406,-1.003,-0.258,0.4548,0.0247,0.166,-1.7099,-0.4458,0.3888,2.7287,-1.0338,-2.1744,1.7254,-0.6302,0.3803,-0.309
230,5842,108,5,running,-0.5243,1.5087,-1.228,3.228,-0.8637,-0.3763,0.173,0.0028,-0.6442,-0.358,-0.0294,-0.8574,0.5585,0.2607,-2.4432,-1.4855,0.3636,0.3779,-2.7771,0.516,0.8665,-1.5054,0.4627,-0.0986,-0.4636,0.3428,-1.4998,0.153,0.0944,-2.2384,-1.3255,-2.409,-0.8035,-0.6135,-1.1283,-0.2562
280,5892,108,5,running,-0.043,1.7492,0.512,0.5415,2.839,0.7674,-2.5535,1.5755,-1.2559,0.5151,-0.268,-1.4752,-0.085,0.5765,-0.0782,0.0309,0.2834,0.419,-1.2129,0.5688,-2.5298,-1.1304,-0.2127,0.2848,-0.2334,-0.2176,-1.8549,0.1296,-0.1002,-0.0744,0.3378,-1.5633,2.0369,0.4887,-1.5247,-0.1947
223,5835,108,5,running,-1.0232,0.243,-0.2039,1.4525,-2.7929,0.653,0.5268,0.1009,-0.5324,0.1745,0.4076,-3.7663,0.3777,0.0369,0.6332,-0.5045,-0.5829,0.8737,-1.835,-0.4155,1.7497,-0.2384,0.1338,-0.669,0.099,1.4745,-1.7766,-0.5327,-0.3203,-0.3843,0.1134,3.348,0.8837,0.2593,2.4799,-0.789
246,5858,108,5,running,-0.0043,-0.0283,-0.184,-1.2276,0.0398,0.7222,1.1746,0.1604,3.5886,-1.1464,0.4426,0.1258,-0.6758,0.1324,-2.737,-0.5339,-0.106,-0.676,0.0824,-0.2342,-0.1722,-1.0437,0.8784,0.2635,-0.548,0.7837,-2.693,0.8037,-0.3865,0.2187,0.6557,-1.7226,1.3076,-0.0172,1.7694,0.3364
249,5861,108,5,running,-0.6087,1.842,0.3694,-0.0564,-2.6372,-0.0407,-1.3345,1.4489,2.4535,-2.4433,1.0203,0.0245,-0.342,-0.358,-0.0463,-2.3242,-1.0273,0.6245,0.4226,-0.108,-0.2742,-0.0243,-0.0032,0.0585,-0.0887,1.835,-0.7717,-0.5122,2.4077,0.026,-2.2222,-2.565,2.255,1.775,1.7033,0.1308
296,5908,108,5,running,-1.5243,-0.7773,-0.7316,1.0057,2.476,0.0104,-1.7249,0.185,0.7574,-0.2279,0.3189,0.5396,1.7174,0.1864,0.4846,-0.3108,0.0534,-1.2053,0.5814,-0.3434,-0.3747,-0.2004,0.0425,-0.1128,-0.343,0.4117,-1.1592,0.4628,-0.7845,0.7877,-0.1129,2.3664,-0.046,0.0282,-2.7352,0.0526
286,5898,108,5,running,-0.2883,-1.5847,0.6734,1.4773,0.7605,3.0492,-0.2237,-1.1732,1.8246,-0.3429,0.0142,-0.2837,-0.0335,-0.6323,-0.8826,1.8599,-2.3541,0.027,0.5486,-0.2059,-1.7892,0.2439,0.5579,-0.0429,-0.3524,0.1253,1.5634,-0.7868,-0.6285,0.5838,3.4574,0.3204,0.8108,-0.4657,0.2153,-0.1902
201,5813,108,5,running,-2.5576,-0.5342,-0.2843,-1.2692,0.3442,-2.7358,0.577,-0.3005,0.2885,-0.1284,0.2334,-0.1825,-0.7172,0.0434,0.07,1.1846,0.1397,-1.3766,2.229,-0.5065,1.2942,0.0944,-0.0925,-0.1542,-0.2685,0.024,1.6072,0.2604,1.6636,0.7565,-2.0818,-1.6585,1.1798,0.326,0.1217,-0.4369
247,5859,108,5,running,-0.5224,-0.324,0.7466,-2.1637,1.5744,1.7356,0.6693,-1.7207,-1.3244,-2.3429,-0.2828,-0.5333,0.5823,-0.1469,-0.3565,-0.5669,-0.4464,0.578,2.1445,-0.3865,-1.223,0.2442,-0.0739,-0.1656,-0.5611,1.6388,0.7335,-0.4564,-1.3442,0.2892,0.3155,1.0586,1.0093,-1.252,-1.2648,-0.6825
258,5870,108,5,running,1.5348,-1.1107,1.2485,-1.4383,0.7485,-0.7363,-0.4142,0.175,-0.4102,-2.3509,-1.2097,0.5477,0.4129,-0.3032,0.5868,-0.1127,0.6096,1.6606,-1.2009,0.1899,-2.2601,-0.0687,-0.1155,0.8084,-0.0298,-0.1572,2.4727,-0.3885,-0.5627,1.4183,0.0607,-1.5438,2.3064,-0.1299,0.8376,-0.2234
266,5878,108,5,running,-1.1574,-0.235,-0.1174,-0.6044,0.5485,3.5415,0.0668,0.6432,1.2839,-0.2862,-0.403,-0.3263,-0.7787,-0.1502,-0.4522,0.6105,-0.3126,-1.2572,0.5595,-0.1691,-0.7189,-0.477,0.1222,0.1242,0.217,-2.1098,0.0298,0.2841,0.7206,-1.7084,-0.7359,-2.3127,-0.0493,0.1755,-0.607,-0.6429
261,5873,108,5,running,-2.2656,-0.214,-0.102,-1.5397,0.1459,2.7285,0.3172,0.0548,1.6442,1.8915,-2.042,-1.5767,0.0538,0.4729,1.1073,-1.2259,0.2633,0.1446,-3.3263,0.4121,-0.0306,-0.585,0.2538,0.1807,0.1605,-1.6129,2.178,0.1783,0.113,-0.453,-0.6045,-1.7874,-0.2855,0.1682,1.0317,0.8455
231,5843,108,5,running,-2.7583,0.4233,1.9358,2.328,0.1602,1.3093,0.5256,0.0662,-1.1498,0.2877,-0.4783,-0.6884,0.2529,0.5123,-1.1539,0.6768,0.2374,0.0965,-2.3426,-0.1725,-0.7001,0.2369,0.0262,0.3656,0.2179,-1.4843,-1.0932,-0.0565,-0.3702,-0.3585,0.1574,1.2527,1.283,1.4368,-1.2402,0.4347
236,5848,108,5,running,-1.618,1.052,-2.166,-2.725,0.139,0.258,0.23,0.701,0.273,-0.749,-0.315,0.048,0.225,-0.18,-0.653,-0.415,0.689,0.52,0.234,-2.436,-0.881,-0.162,-0.18,-1.351,0.439,-0.389,0.098,0.357,-3.238,-0.282,-1.253,-0.332,0.273,-0.257,-0.103,0.389
250,5862,108,5,running,0.8743,1.2748,-0.8085,0.306,-2.8678,0.0165,0.3608,0.3444,-1.7948,-2.3668,0.7864,0.5833,0.3824,0.0811,0.7882,0.8577,0.8401,2.1829,0.0239,-0.2803,-2.0677,-0.4825,0.066,-0.2266,0.1455,1.4708,0.5172,-0.6129,-0.2037,0.3552,2.5772,-0.2336,0.1889,0.3376,0.0944,-0.6424
219,5831,108,5,running,-1.3743,0.1243,-1.245,2.0758,-0.8584,-1.2157,0.3725,0.615,0.3056,0.864,0.2349,-0.808,-0.1062,-0.092,-1.1018,-0.1626,-0.6355,-0.0687,-1.8157,-0.1635,-1.7463,0.6727,-0.1287,-0.2924,-0.0425,0.035,-2.557,-0.1304,-0.2462,0.4086,-2.3082,2.4804,-1.5899,-0.2086,0.1454,0.1648
198,5810,108,5,running,-1.4376,-0.6042,-1.8915,1.5393,-0.7816,2.0718,1.0242,0.2022,-0.7573,0.5309,-0.2787,0.4739,-0.0247,-1.3583,-1.627,-0.4767,0.3332,-2.2074,3.4888,0.0553,0.4724,0.4517,1.4502,-0.3272,-0.3204,-0.1656,-1.5288,0.3298,-1.5542,-0.8858,-1.1187,0.1229,-2.0464,-0.6225,-1.112,-0.1795
293,5905,108,5,running,1.7314,-0.6595,0.6313,2.123,-0.6242,-0.641,0.7939,0.6407,0.1453,-3.4578,0.0202,1.3857,1.397,0.662,1.4794,0.0694,1.1172,0.3579,-2.253,-0.4657,-0.1703,0.2802,0.7535,-0.3328,-0.0397,0.7808,0.2584,0.1054,-0.1045,-0.3487,0.136,-1.7097,1.5713,0.0479,-0.8749,-0.4563
277,5889,108,5,running,-0.4811,-0.5089,-0.4556,-3.53,0.886,0.2666,-2.1606,0.0059,0.333,-0.1829,0.726,0.3846,0.2193,-0.3784,-0.8665,0.2658,0.5332,3.3867,1.3003,-0.2697,1.5354,-0.3796,0.1632,0.2087,-0.1764,-0.2277,-1.4075,-0.3068,0.4493,-0.2342,0.7742,3.3793,-2.8799,0.2407,-0.3626,-0.1095
252,5864,108,5,running,-0.1378,-1.3425,0.4325,-1.735,-3.413,0.5061,1.1398,-0.253,-0.4666,0.5332,-1.8964,0.5321,0.0875,-0.3477,-0.5649,-1.1274,0.1404,1.3886,0.3878,0.5869,0.5408,-0.1255,0.4362,-0.6755,-0.1895,1.1625,2.1678,-0.0703,0.1507,-0.8871,-0.2159,-0.0146,-1.6384,1.4238,-0.7227,0.6835
211,5823,108,5,running,1.0167,-0.2777,-0.2552,-3.3588,0.7459,-1.4116,0.4058,0.0777,0.5354,0.4597,0.0749,0.7618,0.3029,0.2676,0.2895,-0.1056,2.1476,1.0227,3.2628,0.372,1.2735,-1.4431,0.3459,-0.0396,-0.0427,-0.2822,2.8433,0.2394,-0.4387,0.138,0.1503,1.5993,1.0088,-0.1583,0.3832,-0.3525
291,5903,108,5,running,-1.0581,-1.8763,-0.4544,-0.7167,-0.4155,0.7206,-0.4497,1.0578,0.5684,-0.6052,0.8596,-0.2893,-0.116,-0.4128,-0.767,1.7443,-1.3304,-0.7082,0.0891,0.7748,-2.7886,0.2093,-0.03,0.6187,-0.4512,0.4157,1.325,-0.2565,0.6724,0.4868,-0.677,-2.5376,0.1683,0.7764,0.2357,0.6069
287,5899,108,5,running,-2.2424,-0.768,-1.0479,1.1432,-1.0843,0.1325,1.6502,-0.3148,-2.3253,0.2787,-2.5544,1.6907,0.2174,-0.1008,0.2369,-0.5784,0.8544,0.1729,2.802,-0.4587,-1.5553,0.3793,0.6894,-0.4406,0.1937,0.7395,1.0265,0.0905,-0.106,-0.6326,-2.8784,-0.2975,0.242,-0.0253,2.5507,1.4065
238,5850,108,5,running,-0.0408,0.1272,-1.8166,-3.4008,-0.7452,-0.3243,-0.7857,0.0833,-1.1483,-0.3521,-0.175,0.4288,-0.5862,-0.4321,0.1255,-0.8773,-0.6462,-0.2418,-1.1325,0.0164,-1.309,-0.4273,0.1372,0.0543,-0.2112,0.6181,-1.6743,-0.2869,-0.0277,-0.6337,1.2682,2.1606,0.0342,0.0463,0.3775,-0.0185
269,5881,108,5,running,1.8532,-0.1853,2.3082,0.5024,1.5054,-3.0115,0.6596,-1.3727,-0.4899,0.2267,0.8758,-0.4377,-1.4866,0.5458,-1.3584,-2.6696,1.0237,2.4166,0.4331,0.0367,0.3445,0.8673,0.0429,-0.0147,-0.0826,-0.3042,2.833,0.501,0.8868,-0.4103,0.2859,1.3498,-1.0342,-0.232,2.652,0.0235
271,5883,108,5,running,-0.1113,-1.7852,-1.1123,-0.5354,1.711,3.2816,-0.7785,0.4833,0.5537,0.6067,-2.4158,-0.258,0.3336,0.2894,-0.2579,0.0321,0.5683,-2.2549,-0.0199,0.0256,2.0888,-1.6759,-0.3725,0.3665,-0.1282,2.2156,1.217,0.3294,0.2192,-1.1686,1.1453,0.8492,0.5603,-0.5623,-2.3783,-0.357
232,5844,108,5,running,-1.7053,-1.5334,-2.8559,0.2071,0.5073,0.4323,0.8343,-2.4749,-0.2875,0.1273,0.1598,-0.7766,-0.2688,-0.425,-0.4872,-0.6035,-0.1603,-0.3006,0.3047,0.4163,-0.0844,-0.1747,-0.0634,0.1652,0.235,1.6393,1.8389,-0.2232,0.0489,-1.7289,-1.0579,-0.3775,2.8527,-0.0565,-0.2648,-0.2323
270,5882,108,5,running,-0.0672,-0.7666,0.8317,-0.0101,-3.2891,4.4116,1.5858,0.1462,-0.4054,-0.0874,0.6678,1.6795,0.3383,-1.3224,0.0942,-0.0556,0.2783,-0.5478,2.0986,0.2854,0.4453,-0.6723,-0.0468,0.3693,0.6005,2.1807,-1.6184,0.5888,0.2729,-1.3838,-0.1764,-3.358,-0.0329,-0.4023,0.8149,0.1246
241,5853,108,5,running,-1.6544,-2.642,-0.8646,-1.762,-0.2827,-0.6027,-0.7503,-0.1393,-0.7324,0.0028,-1.8651,0.6869,-0.346,-0.2364,-0.0387,-0.2182,-0.4453,0.1735,-3.5532,-0.4776,1.6694,-0.0078,-0.1698,0.1397,0.4727,-1.6835,1.3497,0.7682,0.6594,0.3188,0.3816,-0.2379,2.5204,-0.2065,-0.2181,-0.0787
225,5837,108,5,running,-2.1047,-0.1288,0.7182,3.1472,-0.3438,-1.0349,-2.3842,0.6044,-0.6291,-0.1289,-0.5622,0.0232,-0.4357,-0.5205,-0.4472,0.6884,-1.173,-0.3298,0.7677,-0.0722,1.6439,0.189,0.3403,-0.2987,-0.0404,-1.4801,-2.2666,-0.2706,1.0683,-0.2684,0.2369,2.8865,0.0426,-0.5452,-2.8087,-0.8797
237,5849,108,5,running,-0.0871,0.1066,0.1881,2.6655,0.5448,-3.1051,0.0237,0.4278,-0.8781,-1.2566,0.7777,-0.7351,0.4569,0.6047,-0.5222,-0.1657,0.7739,-0.0376,0.8155,-0.0206,0.5705,-0.5829,0.0709,0.7269,-0.1815,0.8762,0.2763,-0.0887,0.1795,-0.1534,0.0824,-3.0868,0.1495,1.4106,-0.5101,0.0286
248,5860,108,5,running,-0.0355,-0.0336,0.2662,0.1307,-2.3224,0.4843,0.1333,-0.0033,0.6424,0.2768,-0.607,0.3498,0.154,-0.4805,-0.4796,-1.5522,1.1792,-0.175,-1.0822,0.4682,0.7434,0.61,-0.1618,-0.1148,0.2548,1.4634,-1.0508,0.1533,0.1825,-0.1367,-2.0305,-0.1423,1.8788,1.8912,-1.2884,-0.7656
233,5845,108,5,running,0.3,-2.8468,0.8556,1.6796,-0.4318,-0.0042,1.5877,1.7742,0.1071,-0.1553,-1.3243,2.4397,0.202,-0.3759,-0.5635,-0.0527,-0.3713,-0.0837,0.5323,-0.6654,-0.8888,0.1775,-0.1089,0.1685,0.2162,-2.6045,0.774,0.4236,0.1601,-0.173,-0.6278,-1.7829,-0.6577,0.0689,-0.4158,-0.2396
208,5820,108,5,running,-2.3323,-0.7582,-0.1489,2.1567,1.7457,0.6786,1.5429,-0.0394,2.7307,-0.655,-1.1447,0.5324,-0.37,0.2363,0.7252,0.4887,0.5254,-2.8256,0.1291,-0.3087,0.7567,0.3602,-0.1187,0.2667,-0.3015,0.2616,-0.2069,-0.5578,-0.1877,0.544,2.2806,1.1138,-0.2262,-0.4178,1.6984,-0.0249
205,5817,108,5,running,-2.4705,-1.7181,0.5423,-3.1417,-0.1397,-0.0645,2.4782,-0.5579,2.3908,-0.6248,0.0536,0.3698,0.2059,0.1904,-0.234,0.6349,-1.408,-2.2049,0.0243,0.2224,1.4452,0.2836,0.2707,-0.1894,0.0295,-1.833,-1.4195,-0.5143,0.6686,-0.2363,-1.6117,3.3594,-0.6196,0.4308,-1.1884,-0.2622
222,5834,108,5,running,-2.4322,-0.4567,0.627,1.2002,0.807,-1.4726,0.742,0.1224,0.0863,-0.6754,0.4543,-2.2075,0.135,0.2478,0.0387,-1.7602,0.8494,0.6644,0.0435,-0.308,2.2755,0.3366,-0.5792,0.2773,-0.1617,-1.8298,2.5175,-0.2389,1.0103,1.5199,0.2253,-0.3462,-0.3054,1.0442,2.2743,0.2295
276,5888,108,5,running,-1.3078,2.4557,1.0571,0.0504,-0.3739,-0.006,-2.0345,0.2091,0.1334,-1.5768,-0.2095,-0.078,0.3486,0.3468,-0.2069,1.1886,0.81,0.334,-0.1899,0.2829,-0.2874,-0.8734,0.3525,0.5764,0.1968,-0.2698,1.0477,0.2796,0.1143,-1.3454,-0.4397,0.3707,-2.0824,-0.5847,-0.4045,-0.5846
207,5819,108,5,running,-0.2257,-1.5763,0.249,-1.7786,-0.4163,-3.1759,-0.427,-0.0983,-0.7176,0.6086,-0.3529,0.2953,-0.5115,-0.0257,-1.0882,0.7533,-0.2502,-0.2666,0.6366,-0.3633,0.2833,-0.3504,0.0536,0.7603,0.2208,-2.179,-2.1489,0.8464,1.0207,-0.7697,1.1673,0.2928,2.6806,-0.1544,2.4443,-0.237
218,5830,108,5,running,-0.0201,1.8618,0.0478,0.4702,-0.5864,0.0924,-0.7837,0.0958,-0.7483,-2.7003,-0.6552,0.0633,-0.1488,-0.0577,-0.1864,-1.8934,-0.0742,-0.4682,-2.6821,0.0902,-0.4109,0.0158,0.1733,0.1564,-1.7604,-1.6932,-0.6157,0.8002,-0.8185,2.1225,-1.2139,1.2889,0.013,0.2293,0.4144,0.062
253,5865,108,5,running,-0.051,-0.4534,0.1549,-1.6474,-0.5537,-0.5617,2.2797,-1.8402,-0.2596,0.7662,-1.1606,-0.1478,-0.5875,-0.7768,0.5798,-0.4035,0.8229,-0.233,1.3285,0.3685,0.1678,-0.1067,-0.3149,0.217,-0.0523,0.1469,-3.063,-0.1178,0.238,1.4706,-2.7399,1.7484,0.8046,-0.1804,0.449,0.7635
289,5901,108,5,running,0.1125,-0.1208,-1.0553,-0.0324,0.7604,0.1642,0.2802,0.1808,1.504,-0.2053,0.8685,0.1836,-0.5062,0.4208,1.7252,0.5638,0.4768,-1.4669,0.2149,0.6683,-1.3425,-0.3872,-0.0144,-0.1073,-0.0458,0.5777,1.2567,-0.0352,-0.2435,0.5762,-0.0856,3.0938,1.6967,0.8853,-0.8799,0.8049
257,5869,108,5,running,0.34,-1.6756,-0.0644,-1.2829,-0.3337,-2.0709,1.5776,-0.0926,1.3598,-0.6709,-0.0432,0.2448,0.2618,-0.2844,0.3888,1.7474,-0.5436,-0.4578,-0.2796,0.5492,-2.1765,0.1184,0.375,0.5398,-0.1457,-0.2082,-1.335,0.4129,-1.0668,1.3858,-0.5795,-1.5073,-2.0372,-0.2409,-0.3374,0.5554
290,5902,108,5,running,-0.3312,0.5372,1.4307,0.2885,0.5053,-0.1498,0.3066,0.0427,0.4875,0.7889,0.8322,-2.3095,0.675,-2.32,-0.0552,1.2698,0.4777,-0.5379,0.8653,1.1385,-0.2543,0.4329,0.546,0.3556,0.5076,1.0453,-2.4954,-0.1782,-1.3671,-0.724,-0.7856,1.1847,-0.5027,0.813,-1.2674,0.8872
196,5808,108,5,running,-0.5072,0.0425,-2.1843,2.2793,0.4579,0.6164,0.5132,-1.0104,1.4456,0.3969,-1.5468,0.2774,0.5691,0.532,-0.025,0.485,0.2328,-0.0869,-0.7016,0.3119,-2.6201,0.1488,-0.1936,-0.1627,-0.0884,0.6754,-1.1727,0.7552,0.1208,0.7873,1.4777,-0.8534,1.0482,0.8908,1.3645,0.0362
262,5874,108,5,running,0.4513,-1.4752,0.1538,2.6266,-1.2411,0.5818,1.208,0.0569,1.7287,0.2895,-0.2303,0.6138,0.3784,-0.112,0.2534,0.2818,0.2349,0.2002,-2.2443,0.0573,-1.4552,-0.3485,0.1559,0.73,0.3447,1.5869,-2.2897,-0.408,0.2167,0.1797,1.1428,-0.3124,0.6102,0.3123,0.4366,-0.2832
216,5828,108,5,running,-0.3566,-0.054,0.7599,1.1775,0.3046,0.1334,-0.8332,1.2872,0.2262,0.3275,0.0797,2.5061,-1.3555,-0.5469,-0.3607,0.5624,-0.4667,-1.0402,1.0706,0.6889,0.2637,0.3543,-0.6507,-0.7679,-0.5283,-1.2202,2.1688,0.2876,-2.4603,-0.2597,-0.1189,-3.0873,-1.3564,-0.3847,1.5276,0.3243
240,5852,108,5,running,-1.4017,-0.5073,1.5473,1.6159,1.7724,0.085,-1.6524,0.0093,-0.1526,2.2527,-0.582,0.5838,0.4571,-0.3644,-0.2223,-0.3095,0.7687,-1.7183,-1.472,-0.1489,-0.6766,0.1124,0.0403,0.1492,-0.7623,0.2058,1.1828,0.143,-0.1592,0.817,0.0737,-2.6297,2.5195,-0.3224,-2.3967,-0.5466
